Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Impacted teeth,A1BG,Alpha-1B-glycoprotein,24595,111,1.94 [0.70-5.40],0.2061676587714591
Chapter XI Diseases of the digestive system,Impacted teeth,AAMDC,Mth938 domain-containing protein,23878,109,0.95 [0.67-1.34],0.767954048485068
Chapter XI Diseases of the digestive system,Impacted teeth,AARSD1,Alanyl-tRNA editing protein Aarsd1,28138,128,0.96 [0.73-1.26],0.7624009573431998
Chapter XI Diseases of the digestive system,Impacted teeth,ABCA2,ATP-binding cassette sub-family A member 2,23776,110,0.78 [0.46-1.32],0.3486502056171965
Chapter XI Diseases of the digestive system,Impacted teeth,ABHD14B,Protein ABHD14B,27971,128,1.07 [0.82-1.40],0.6001667953389191
Chapter XI Diseases of the digestive system,Impacted teeth,ABL1,Tyrosine-protein kinase ABL1,28138,128,1.14 [0.92-1.42],0.2275928822230326
Chapter XI Diseases of the digestive system,Impacted teeth,ABO,Histo-blood group ABO system transferase,24582,110,1.05 [0.92-1.19],0.4803202267206141
Chapter XI Diseases of the digestive system,Impacted teeth,ABRAXAS2,BRISC complex subunit Abraxas 2,23776,110,0.98 [0.74-1.28],0.8610610225551873
Chapter XI Diseases of the digestive system,Impacted teeth,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",27575,132,1.15 [0.96-1.37],0.1185324674182899
Chapter XI Diseases of the digestive system,Impacted teeth,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",24107,109,0.81 [0.59-1.12],0.198997439035652
Chapter XI Diseases of the digestive system,Impacted teeth,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",24559,111,0.93 [0.75-1.14],0.4860325111330071
Chapter XI Diseases of the digestive system,Impacted teeth,ACAN,Aggrecan core protein,28007,130,1.24 [0.74-2.07],0.4125729798268002
Chapter XI Diseases of the digestive system,Impacted teeth,ACE,Angiotensin-converting enzyme,24582,110,1.11 [0.55-2.27],0.7680108853547367
Chapter XI Diseases of the digestive system,Impacted teeth,ACE2,Angiotensin-converting enzyme 2,27761,130,0.86 [0.64-1.17],0.3367972031037212
Chapter XI Diseases of the digestive system,Impacted teeth,ACHE,Acetylcholinesterase,24009,106,1.30 [0.78-2.15],0.3092559147157709
Chapter XI Diseases of the digestive system,Impacted teeth,ACOT13,Acyl-coenzyme A thioesterase 13,24466,112,1.00 [0.85-1.17],0.973038514182714
Chapter XI Diseases of the digestive system,Impacted teeth,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,28265,133,0.94 [0.68-1.29],0.699065089481163
Chapter XI Diseases of the digestive system,Impacted teeth,ACP1,Low molecular weight phosphotyrosine protein phosphatase,23858,110,0.67 [0.43-1.03],0.0690168617091936
Chapter XI Diseases of the digestive system,Impacted teeth,ACP5,Tartrate-resistant acid phosphatase type 5,28365,134,1.23 [0.81-1.89],0.3313345813289665
Chapter XI Diseases of the digestive system,Impacted teeth,ACP6,Lysophosphatidic acid phosphatase type 6,28480,133,0.92 [0.74-1.14],0.4292763401772267
Chapter XI Diseases of the digestive system,Impacted teeth,ACRBP,Acrosin-binding protein,24446,112,0.69 [0.42-1.13],0.1431133628635512
Chapter XI Diseases of the digestive system,Impacted teeth,ACRV1,Acrosomal protein SP-10,23858,110,0.98 [0.82-1.17],0.8509874811160283
