Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Other diseases of anus and rectum,A1BG,Alpha-1B-glycoprotein,19519,711,1.19 [0.80-1.79],0.3921046747553304
Chapter XI Diseases of the digestive system,Other diseases of anus and rectum,AAMDC,Mth938 domain-containing protein,18921,683,1.00 [0.87-1.15],0.996982950069596
Chapter XI Diseases of the digestive system,Other diseases of anus and rectum,AARSD1,Alanyl-tRNA editing protein Aarsd1,22339,796,0.94 [0.84-1.05],0.2704823616845874
Chapter XI Diseases of the digestive system,Other diseases of anus and rectum,ABCA2,ATP-binding cassette sub-family A member 2,18864,687,1.10 [0.89-1.34],0.3753449934551769
Chapter XI Diseases of the digestive system,Other diseases of anus and rectum,ABHD14B,Protein ABHD14B,22213,787,0.84 [0.75-0.94],0.0029828905775227
Chapter XI Diseases of the digestive system,Other diseases of anus and rectum,ABL1,Tyrosine-protein kinase ABL1,22339,796,0.98 [0.89-1.07],0.652685314435811
Chapter XI Diseases of the digestive system,Other diseases of anus and rectum,ABO,Histo-blood group ABO system transferase,19506,711,0.96 [0.92-1.01],0.1577679720619446
Chapter XI Diseases of the digestive system,Other diseases of anus and rectum,ABRAXAS2,BRISC complex subunit Abraxas 2,18864,687,0.95 [0.85-1.07],0.3957947946076967
Chapter XI Diseases of the digestive system,Other diseases of anus and rectum,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",21886,775,1.06 [0.98-1.14],0.1546800657858889
Chapter XI Diseases of the digestive system,Other diseases of anus and rectum,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",19121,688,1.02 [0.92-1.13],0.7018074302710755
Chapter XI Diseases of the digestive system,Other diseases of anus and rectum,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",19482,706,0.94 [0.87-1.02],0.1505379247132287
Chapter XI Diseases of the digestive system,Other diseases of anus and rectum,ACAN,Aggrecan core protein,22226,785,0.97 [0.78-1.21],0.8112991570557085
Chapter XI Diseases of the digestive system,Other diseases of anus and rectum,ACE,Angiotensin-converting enzyme,19506,711,0.92 [0.69-1.21],0.5347395406256689
Chapter XI Diseases of the digestive system,Other diseases of anus and rectum,ACE2,Angiotensin-converting enzyme 2,22036,775,1.20 [1.07-1.34],0.0018401809580718
Chapter XI Diseases of the digestive system,Other diseases of anus and rectum,ACHE,Acetylcholinesterase,19043,695,1.00 [0.81-1.24],0.9707097321920092
Chapter XI Diseases of the digestive system,Other diseases of anus and rectum,ACOT13,Acyl-coenzyme A thioesterase 13,19414,695,0.97 [0.91-1.04],0.4113242222652961
Chapter XI Diseases of the digestive system,Other diseases of anus and rectum,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,22429,795,1.04 [0.92-1.18],0.5224444090016533
Chapter XI Diseases of the digestive system,Other diseases of anus and rectum,ACP1,Low molecular weight phosphotyrosine protein phosphatase,18938,687,0.91 [0.77-1.08],0.2817350123446368
Chapter XI Diseases of the digestive system,Other diseases of anus and rectum,ACP5,Tartrate-resistant acid phosphatase type 5,22521,791,1.28 [1.06-1.54],0.0098119231066367
Chapter XI Diseases of the digestive system,Other diseases of anus and rectum,ACP6,Lysophosphatidic acid phosphatase type 6,22604,798,0.99 [0.90-1.09],0.8143378244001398
Chapter XI Diseases of the digestive system,Other diseases of anus and rectum,ACRBP,Acrosin-binding protein,19397,703,0.89 [0.73-1.08],0.249420922484597
Chapter XI Diseases of the digestive system,Other diseases of anus and rectum,ACRV1,Acrosomal protein SP-10,18938,687,1.01 [0.94-1.08],0.8784825221971886
Chapter XI Diseases of the digestive system,Other diseases of anus and rectum,ACSL1,Long-chain-fatty-acid--CoA ligase 1,18864,687,0.93 [0.75-1.15],0.5211696312226386
Chapter XI Diseases of the digestive system,Other diseases of anus and rectum,ACTA2,"Actin, aortic smooth muscle",22036,775,1.06 [0.92-1.23],0.4235081429122791
Chapter XI Diseases of the digestive system,Other diseases of anus and rectum,ACTN2,Alpha-actinin-2,18864,687,1.12 [1.00-1.26],0.0471650318397703
Chapter XI Diseases of the digestive system,Other diseases of anus and rectum,ACTN4,Alpha-actinin-4,22020,782,1.11 [0.92-1.35],0.2712416443909091
Chapter XI Diseases of the digestive system,Other diseases of anus and rectum,ACVRL1,Serine/threonine-protein kinase receptor R3,22250,789,1.26 [0.96-1.64],0.092035898389937
Chapter XI Diseases of the digestive system,Other diseases of anus and rectum,ACY1,Aminoacylase-1,22429,795,1.18 [1.07-1.29],0.0005094981126621
Chapter XI Diseases of the digestive system,Other diseases of anus and rectum,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,18864,687,1.24 [1.09-1.41],0.0009420936895517
Chapter XI Diseases of the digestive system,Other diseases of anus and rectum,ACYP1,Acylphosphatase-1,18975,692,0.96 [0.85-1.07],0.421721741798384
Chapter XI Diseases of the digestive system,Other diseases of anus and rectum,ADA,Adenosine deaminase,22695,802,1.08 [0.90-1.28],0.4107217295651836
Chapter XI Diseases of the digestive system,Other diseases of anus and rectum,ADA2,Adenosine deaminase 2,22280,785,1.15 [0.99-1.34],0.0772615942887372
Chapter XI Diseases of the digestive system,Other diseases of anus and rectum,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,18938,687,1.23 [1.03-1.47],0.0217903875711779
Chapter XI Diseases of the digestive system,Other diseases of anus and rectum,ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,22036,775,0.95 [0.77-1.18],0.656346280247813
Chapter XI Diseases of the digestive system,Other diseases of anus and rectum,ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,22289,791,1.04 [0.86-1.25],0.6794469003576857
