Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",A1BG,Alpha-1B-glycoprotein,23305,97,1.18 [0.40-3.46],0.759499518265636
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",AAMDC,Mth938 domain-containing protein,22629,95,0.91 [0.63-1.31],0.606914827307394
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",AARSD1,Alanyl-tRNA editing protein Aarsd1,26669,115,1.08 [0.80-1.44],0.620700625899584
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",ABCA2,ATP-binding cassette sub-family A member 2,22536,97,1.75 [1.17-2.62],0.0063961581469946
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",ABHD14B,Protein ABHD14B,26519,113,1.00 [0.75-1.34],0.9828591811089152
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",ABL1,Tyrosine-protein kinase ABL1,26669,115,1.06 [0.84-1.34],0.6064869682748124
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",ABO,Histo-blood group ABO system transferase,23299,99,1.00 [0.87-1.14],0.9443142851695472
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",ABRAXAS2,BRISC complex subunit Abraxas 2,22536,97,1.04 [0.78-1.39],0.7833735705199394
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",26140,115,1.26 [1.05-1.51],0.0124212015887598
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",22847,94,1.13 [0.89-1.44],0.3065876770386927
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",23274,98,1.03 [0.83-1.28],0.7752895608128448
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",ACAN,Aggrecan core protein,26542,110,0.85 [0.48-1.51],0.5828084435292396
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",ACE,Angiotensin-converting enzyme,23299,99,0.78 [0.37-1.62],0.5019487592097485
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",ACE2,Angiotensin-converting enzyme 2,26305,112,1.62 [1.25-2.10],0.0002461691482266
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",ACHE,Acetylcholinesterase,22748,96,1.08 [0.62-1.87],0.7956776458618554
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",ACOT13,Acyl-coenzyme A thioesterase 13,23182,96,1.07 [0.91-1.27],0.4044633386086304
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,26785,112,1.32 [0.97-1.79],0.0789710458055341
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",ACP1,Low molecular weight phosphotyrosine protein phosphatase,22604,91,0.99 [0.63-1.54],0.9503724592409268
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",ACP5,Tartrate-resistant acid phosphatase type 5,26887,115,1.33 [0.83-2.13],0.2279638682794742
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",ACP6,Lysophosphatidic acid phosphatase type 6,26996,115,1.00 [0.78-1.27],0.9681015342291508
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",ACRBP,Acrosin-binding protein,23167,98,1.22 [0.76-1.95],0.4122984820268421
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",ACRV1,Acrosomal protein SP-10,22604,91,1.03 [0.86-1.24],0.7440202499935762
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",ACSL1,Long-chain-fatty-acid--CoA ligase 1,22536,97,0.96 [0.55-1.65],0.8726529334872578
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",ACTA2,"Actin, aortic smooth muscle",26305,112,1.53 [1.15-2.01],0.0029405799076868
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",ACTN2,Alpha-actinin-2,22536,97,1.19 [0.89-1.59],0.2339125430764222
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",ACTN4,Alpha-actinin-4,26293,112,1.12 [0.68-1.84],0.6539590309638357
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",ACVRL1,Serine/threonine-protein kinase receptor R3,26561,113,2.25 [1.17-4.31],0.0147256677455059
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",ACY1,Aminoacylase-1,26785,112,1.17 [0.92-1.50],0.200552181250863
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,22536,97,1.51 [1.11-2.07],0.0095465532378556
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",ACYP1,Acylphosphatase-1,22662,96,0.87 [0.65-1.18],0.3767376779335571
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",ADA,Adenosine deaminase,27115,115,1.14 [0.73-1.77],0.5650862187266223
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",ADA2,Adenosine deaminase 2,26614,113,2.35 [1.65-3.36],2.317876390181463e-06
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,22604,91,1.24 [0.80-1.94],0.338931828477531
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,26305,112,1.92 [1.13-3.28],0.0159540799373198
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,26609,113,1.69 [1.05-2.72],0.0317052727335387
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",ADAM23,Disintegrin and metalloproteinase domain-containing protein 23,27115,115,0.88 [0.56-1.37],0.558487012981155
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,27008,117,3.20 [2.10-4.87],5.6977651249546574e-08
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,23182,96,1.34 [0.71-2.52],0.3601789123009286
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",ADAMTS1,A disintegrin and metalloproteinase with thrombospondin motifs 1,22604,91,1.44 [0.87-2.39],0.1570149024411841
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",ADAMTS13,A disintegrin and metalloproteinase with thrombospondin motifs 13,27122,116,0.43 [0.22-0.84],0.0134244414120903
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,26669,115,1.27 [0.85-1.88],0.2386155027737152
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",ADAMTS16,A disintegrin and metalloproteinase with thrombospondin motifs 16,26305,112,1.14 [0.72-1.81],0.5863401168577043
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",ADAMTS4,A disintegrin and metalloproteinase with thrombospondin motifs 4,22604,91,1.87 [1.25-2.81],0.0025454777498089
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,26853,117,1.19 [0.83-1.69],0.3468529796875162
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",ADAMTSL2,ADAMTS-like protein 2,23263,97,2.32 [1.39-3.85],0.0012009757962268
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",ADAMTSL4,ADAMTS-like protein 4,22629,95,0.80 [0.36-1.79],0.5846611250874186
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",ADAMTSL5,ADAMTS-like protein 5,23274,98,1.01 [0.62-1.65],0.9573254335692104
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",ADCYAP1R1,Pituitary adenylate cyclase-activating polypeptide type I receptor,26140,115,1.12 [0.73-1.70],0.6069330141849845
