Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,A1BG,Alpha-1B-glycoprotein,19084,276,2.92 [1.51-5.63],0.0014405952796024
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,AAMDC,Mth938 domain-containing protein,18508,270,0.96 [0.77-1.19],0.6890763020333941
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,AARSD1,Alanyl-tRNA editing protein Aarsd1,21847,304,0.92 [0.77-1.11],0.3775101145512591
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ABCA2,ATP-binding cassette sub-family A member 2,18438,261,1.42 [1.05-1.91],0.0215224733008219
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ABHD14B,Protein ABHD14B,21727,301,0.99 [0.83-1.19],0.9172436474178344
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ABL1,Tyrosine-protein kinase ABL1,21847,304,1.17 [1.01-1.34],0.0354126134506416
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ABO,Histo-blood group ABO system transferase,19070,275,0.93 [0.86-1.01],0.1048007458958433
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ABRAXAS2,BRISC complex subunit Abraxas 2,18438,261,1.03 [0.86-1.23],0.7385751682487316
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",21407,296,1.02 [0.90-1.15],0.7506252639559046
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",18702,269,0.97 [0.81-1.16],0.7427232007761817
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",19050,274,1.03 [0.91-1.18],0.6134657724115427
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ACAN,Aggrecan core protein,21748,307,0.86 [0.60-1.23],0.4105876335744848
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ACE,Angiotensin-converting enzyme,19070,275,1.47 [0.94-2.31],0.0912577143419771
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ACE2,Angiotensin-converting enzyme 2,21563,302,1.12 [0.94-1.33],0.1934785910850114
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ACHE,Acetylcholinesterase,18620,272,0.97 [0.70-1.34],0.8370241528174841
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ACOT13,Acyl-coenzyme A thioesterase 13,18991,272,1.04 [0.94-1.15],0.4239585962182743
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,21943,309,1.34 [1.11-1.61],0.0020244529473752
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ACP1,Low molecular weight phosphotyrosine protein phosphatase,18520,269,0.99 [0.77-1.28],0.9560355230607605
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ACP5,Tartrate-resistant acid phosphatase type 5,22037,307,1.26 [0.93-1.70],0.1361188011341046
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ACP6,Lysophosphatidic acid phosphatase type 6,22113,307,1.12 [0.96-1.32],0.1554712899803497
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ACRBP,Acrosin-binding protein,18963,269,1.17 [0.87-1.57],0.3120076552881308
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ACRV1,Acrosomal protein SP-10,18520,269,0.96 [0.86-1.07],0.4283195088879968
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ACSL1,Long-chain-fatty-acid--CoA ligase 1,18438,261,1.11 [0.81-1.52],0.5177870971503942
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ACTA2,"Actin, aortic smooth muscle",21563,302,1.15 [0.92-1.43],0.2263033656441831
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ACTN2,Alpha-actinin-2,18438,261,1.03 [0.85-1.26],0.7415584475198558
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ACTN4,Alpha-actinin-4,21540,302,1.13 [0.84-1.53],0.4243595391311502
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ACVRL1,Serine/threonine-protein kinase receptor R3,21763,302,1.75 [1.16-2.64],0.0075248848605058
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ACY1,Aminoacylase-1,21943,309,1.16 [1.01-1.35],0.0406517619217468
