Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",A1BG,Alpha-1B-glycoprotein,23561,142,3.23 [1.32-7.91],0.0102269311154949
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",AAMDC,Mth938 domain-containing protein,22889,137,1.09 [0.80-1.48],0.5815355383866734
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",AARSD1,Alanyl-tRNA editing protein Aarsd1,26966,164,1.09 [0.86-1.39],0.4741617158529009
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ABCA2,ATP-binding cassette sub-family A member 2,22788,135,1.74 [1.21-2.49],0.0026111733038289
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ABHD14B,Protein ABHD14B,26795,161,1.10 [0.86-1.40],0.4433514009197595
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ABL1,Tyrosine-protein kinase ABL1,26966,164,1.28 [1.06-1.54],0.0086447844986727
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ABO,Histo-blood group ABO system transferase,23551,144,1.02 [0.92-1.14],0.6882446750319893
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ABRAXAS2,BRISC complex subunit Abraxas 2,22788,135,0.94 [0.73-1.21],0.6428594375510241
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",26433,158,1.16 [0.99-1.37],0.0622116550621938
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",23097,136,0.97 [0.76-1.24],0.811145973305984
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",23539,143,1.08 [0.91-1.29],0.3819830385357887
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ACAN,Aggrecan core protein,26842,159,1.90 [1.18-3.06],0.0086870432963929
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ACE,Angiotensin-converting enzyme,23551,144,1.59 [0.86-2.95],0.1385743188089522
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ACE2,Angiotensin-converting enzyme 2,26604,157,1.25 [0.98-1.59],0.0667071182808194
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ACHE,Acetylcholinesterase,22994,139,0.85 [0.53-1.36],0.4979305327132247
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ACOT13,Acyl-coenzyme A thioesterase 13,23440,139,1.10 [0.95-1.27],0.192239475551064
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,27087,160,1.24 [0.95-1.61],0.1088079705000282
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ACP1,Low molecular weight phosphotyrosine protein phosphatase,22866,139,1.00 [0.70-1.42],0.9928050971596596
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ACP5,Tartrate-resistant acid phosphatase type 5,27188,162,1.23 [0.83-1.84],0.3038729267486849
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ACP6,Lysophosphatidic acid phosphatase type 6,27287,163,1.04 [0.84-1.29],0.6894362750103848
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ACRBP,Acrosin-binding protein,23427,142,1.19 [0.80-1.76],0.3919614275585927
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ACRV1,Acrosomal protein SP-10,22866,139,1.09 [0.94-1.25],0.2599305651076377
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ACSL1,Long-chain-fatty-acid--CoA ligase 1,22788,135,0.93 [0.58-1.50],0.7729811931117831
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ACTA2,"Actin, aortic smooth muscle",26604,157,1.77 [1.44-2.16],3.263520274979108e-08
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ACTN2,Alpha-actinin-2,22788,135,1.31 [1.04-1.64],0.0204813116462806
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ACTN4,Alpha-actinin-4,26576,157,1.33 [0.92-1.92],0.1317887609483106
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ACVRL1,Serine/threonine-protein kinase receptor R3,26845,160,7.60 [4.83-11.96],1.668293033364262e-18
