Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",AREG,Amphiregulin,26264,181,2.28 [1.78-2.92],4.982738547894684e-11
"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",CD302,CD302 antigen,26264,181,4.13 [2.79-6.12],1.2429987402526446e-12
"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",CKAP4,Cytoskeleton-associated protein 4,26529,182,3.75 [2.46-5.72],8.547279284445792e-10
"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",COL6A3,Collagen alpha-3(VI) chain,26685,186,3.23 [2.25-4.63],1.7118213830952626e-10
"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",GDF15,Growth/differentiation factor 15,26685,186,2.14 [1.76-2.60],2.0172013933292645e-14
"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",GUCA2A,Guanylin,26237,180,3.41 [2.31-5.05],8.39490128907062e-10
"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",IGFBP4,Insulin-like growth factor-binding protein 4,26025,178,2.58 [1.96-3.39],1.1898833215806291e-11
"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",LGALS4,Galectin-4,26347,181,2.62 [2.09-3.28],3.842305520710762e-17
"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",REG1A,Lithostathine-1-alpha,26202,180,2.15 [1.70-2.71],1.6065833185759508e-10
"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",REG4,Regenerating islet-derived protein 4,26394,182,2.49 [1.91-3.23],1.2199513834616448e-11
"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",RNASE4,Ribonuclease 4,22179,153,4.57 [2.93-7.12],2.0665204174772328e-11
"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",SPINK4,Serine protease inhibitor Kazal-type 4,26349,183,1.98 [1.62-2.43],3.730525458279753e-11
