Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Ulcerative colitis,CXCL8,Interleukin-8,26599,132,1.56 [1.35-1.80],8.5524068009394e-10
Chapter XI Diseases of the digestive system,Ulcerative colitis,CXCL9,C-X-C motif chemokine 9,26918,134,1.79 [1.53-2.09],2.703083145747059e-13
Chapter XI Diseases of the digestive system,Ulcerative colitis,GDF15,Growth/differentiation factor 15,27140,134,2.09 [1.76-2.47],1.1760189538882026e-17
Chapter XI Diseases of the digestive system,Ulcerative colitis,GZMB,Granzyme B,26790,129,1.70 [1.50-1.93],1.523324560439342e-16
Chapter XI Diseases of the digestive system,Ulcerative colitis,IL10,Interleukin-10,26311,130,1.53 [1.37-1.71],8.178196193704518e-14
Chapter XI Diseases of the digestive system,Ulcerative colitis,IL15,Interleukin-15,26790,129,4.64 [3.40-6.33],3.801567455120808e-22
Chapter XI Diseases of the digestive system,Ulcerative colitis,IL18BP,Interleukin-18-binding protein,26884,131,3.55 [2.40-5.26],2.7295582478991155e-10
Chapter XI Diseases of the digestive system,Ulcerative colitis,MMP10,Stromelysin-2,26751,133,2.14 [1.77-2.59],5.308961457866725e-15
Chapter XI Diseases of the digestive system,Ulcerative colitis,MMP12,Macrophage metalloelastase,26845,131,2.23 [1.73-2.87],4.3224157077479026e-10
Chapter XI Diseases of the digestive system,Ulcerative colitis,NOS2,"Nitric oxide synthase, inducible",22553,114,2.89 [2.29-3.64],3.3426073888718173e-19
Chapter XI Diseases of the digestive system,Ulcerative colitis,PDCD1,Programmed cell death protein 1,27006,133,2.37 [1.81-3.12],4.866150929189873e-10
Chapter XI Diseases of the digestive system,Ulcerative colitis,PTGDS,Prostaglandin-H2 D-isomerase,26599,131,7.70 [5.84-10.16],1.6046819845734019e-47
Chapter XI Diseases of the digestive system,Ulcerative colitis,REG4,Regenerating islet-derived protein 4,26827,134,2.47 [1.88-3.26],1.0408157222927872e-10
Chapter XI Diseases of the digestive system,Ulcerative colitis,TNFRSF4,Tumor necrosis factor receptor superfamily member 4,27087,133,2.93 [2.17-3.94],1.405042421911445e-12
