Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,CA4,Carbonic anhydrase 4,15853,1214,0.35 [0.27-0.44],2.278365515276536e-16
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,CD8A,T-cell surface glycoprotein CD8 alpha chain,15802,1214,1.59 [1.40-1.80],1.8871379179702585e-13
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,CRTAM,Cytotoxic and regulatory T-cell molecule,15550,1197,1.76 [1.56-1.98],5.668990770363909e-20
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,FCRL6,Fc receptor-like protein 6,15640,1202,1.42 [1.30-1.56],3.727462488928464e-14
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,HS3ST3B1,Heparan sulfate glucosamine 3-O-sulfotransferase 3B1,15592,1197,0.62 [0.54-0.72],4.0053940749604974e-10
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,LY9,T-lymphocyte surface antigen Ly-9,15496,1183,2.10 [1.69-2.61],1.7747208186727164e-11
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,MZB1,Marginal zone B- and B1-cell-specific protein,15715,1202,1.80 [1.60-2.03],1.751683897538177e-21
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,NCS1,Neuronal calcium sensor 1,15800,1209,0.50 [0.40-0.61],4.596580333398281e-11
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,PAEP,Glycodelin,15550,1197,1.11 [1.08-1.15],1.5334144829789624e-10
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,PRL,Prolactin,15802,1214,0.68 [0.63-0.74],7.359166759558235e-22
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,TNFRSF17,Tumor necrosis factor receptor superfamily member 17,13301,987,1.90 [1.57-2.29],3.0036594710910095e-11
