Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
EXTL1,Exostosin-like 1,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,22143,5225,0.88 [0.83-0.93],2.1701738064886308e-05
EXTL1,Exostosin-like 1,Chapter IX Diseases of the circulatory system,Hypertension,22635,4257,0.86 [0.80-0.92],7.0871501298369655e-06
EXTL1,Exostosin-like 1,Chapter IX Diseases of the circulatory system,"Hypertension, essential",22643,4265,0.86 [0.80-0.92],6.77058609729832e-06
EXTL1,Exostosin-like 1,Chapter VI Diseases of the nervous system,Alzheimer disease,23843,63,1.75 [1.32-2.31],8.798898817682234e-05
