Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
ASPN,Asporin,Chapter XIV Diseases of the genitourinary system,Genitourinary diseases,20826,3866,1.32 [1.17-1.49],4.3335564736180015e-06
