Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
OMG,Oligodendrocyte-myelin glycoprotein,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,25459,898,0.77 [0.70-0.84],9.182026028219013e-09
OMG,Oligodendrocyte-myelin glycoprotein,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,20228,499,0.67 [0.59-0.76],9.877513309168892e-11
OMG,Oligodendrocyte-myelin glycoprotein,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,27506,107,0.54 [0.42-0.70],1.7912793804825429e-06
OMG,Oligodendrocyte-myelin glycoprotein,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,24735,700,0.78 [0.70-0.86],1.4087124128119612e-06
OMG,Oligodendrocyte-myelin glycoprotein,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes,26596,330,0.70 [0.60-0.81],1.8024038722749788e-06
OMG,Oligodendrocyte-myelin glycoprotein,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,26586,320,0.69 [0.59-0.80],9.826509103160764e-07
OMG,Oligodendrocyte-myelin glycoprotein,Chapter V Mental and behavioural disorders,Any mental disorder,24485,765,0.75 [0.68-0.83],7.518466585050207e-09
OMG,Oligodendrocyte-myelin glycoprotein,Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",24013,293,0.67 [0.57-0.78],3.564286177118717e-07
OMG,Oligodendrocyte-myelin glycoprotein,Chapter VI Diseases of the nervous system,Neurological diseases,25087,1455,0.77 [0.72-0.83],5.494902301686175e-13
OMG,Oligodendrocyte-myelin glycoprotein,Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,23397,163,0.49 [0.40-0.61],5.994499789688637e-11
OMG,Oligodendrocyte-myelin glycoprotein,Chapter VI Diseases of the nervous system,MS-disease / Multiple Sclerosis,28002,131,0.51 [0.40-0.64],1.0718908279601424e-08
OMG,Oligodendrocyte-myelin glycoprotein,Chapter VI Diseases of the nervous system,Other neurological diseases,27777,126,0.57 [0.45-0.72],2.4662406220242103e-06
OMG,Oligodendrocyte-myelin glycoprotein,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,22067,1977,0.79 [0.74-0.84],5.800832321162238e-13
OMG,Oligodendrocyte-myelin glycoprotein,Chapter IX Diseases of the circulatory system,"Hypertension, essential",23132,1314,0.77 [0.72-0.84],1.9049062985187128e-10
OMG,Oligodendrocyte-myelin glycoprotein,Chapter IX Diseases of the circulatory system,Hypertension,23157,1339,0.76 [0.70-0.82],5.462427261634826e-12
OMG,Oligodendrocyte-myelin glycoprotein,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,21868,50,0.37 [0.25-0.53],1.3352473617774038e-07
OMG,Oligodendrocyte-myelin glycoprotein,Chapter IX Diseases of the circulatory system,"Stroke, including SAH",27663,114,0.42 [0.33-0.53],1.5223618410024968e-12
OMG,Oligodendrocyte-myelin glycoprotein,Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",27696,85,0.47 [0.36-0.62],1.242720161058315e-07
OMG,Oligodendrocyte-myelin glycoprotein,Chapter IX Diseases of the circulatory system,"Ischaemic Stroke, excluding all haemorrhages",27744,74,0.47 [0.35-0.64],8.582539644122527e-07
OMG,Oligodendrocyte-myelin glycoprotein,Chapter X Diseases of the respiratory system,Diseases of the respiratory system,23871,1963,0.84 [0.79-0.89],3.630807551137573e-08
OMG,Oligodendrocyte-myelin glycoprotein,Chapter X Diseases of the respiratory system,Influenza and pneumonia,26994,192,0.64 [0.53-0.77],3.591740129795161e-06
OMG,Oligodendrocyte-myelin glycoprotein,Chapter X Diseases of the respiratory system,Pleural effusion,26849,78,0.50 [0.37-0.67],3.8826893812718514e-06
OMG,Oligodendrocyte-myelin glycoprotein,Chapter XI Diseases of the digestive system,Gastrointestinal diseases,19984,5169,0.89 [0.86-0.93],6.355005530043619e-07
OMG,Oligodendrocyte-myelin glycoprotein,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Diseases of the musculoskeletal system and connective tissue,21832,3534,0.87 [0.83-0.91],1.9412581971646458e-08
OMG,Oligodendrocyte-myelin glycoprotein,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,26658,213,0.64 [0.53-0.76],9.44452499539238e-07
