Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
GBP1,Guanylate-binding protein 1,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,22109,797,1.30 [1.18-1.44],2.8232299822188724e-07
GBP1,Guanylate-binding protein 1,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,17529,437,1.44 [1.27-1.65],4.64185603627556e-08
GBP1,Guanylate-binding protein 1,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,19126,1735,1.21 [1.12-1.30],1.032934934134603e-06
GBP1,Guanylate-binding protein 1,Chapter IX Diseases of the circulatory system,"Hypertension, essential",20059,1160,1.25 [1.14-1.37],1.3867161671692354e-06
GBP1,Guanylate-binding protein 1,Chapter IX Diseases of the circulatory system,Hypertension,20075,1176,1.24 [1.13-1.36],2.6310584292824787e-06
GBP1,Guanylate-binding protein 1,Chapter X Diseases of the respiratory system,Diseases of the respiratory system,20730,1723,1.22 [1.14-1.32],6.115969400898923e-08
GBP1,Guanylate-binding protein 1,Chapter XI Diseases of the digestive system,Gastrointestinal diseases,17389,4547,1.16 [1.10-1.22],2.7536432904842762e-08
GBP1,Guanylate-binding protein 1,Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,23725,659,1.30 [1.17-1.45],2.6717148089371256e-06
GBP1,Guanylate-binding protein 1,Chapter XI Diseases of the digestive system,Other noninfective gastroenteritis and colitis,23596,530,1.32 [1.17-1.49],6.776800481406491e-06
GBP1,Guanylate-binding protein 1,Chapter XI Diseases of the digestive system,Noninfectious colitis NAS,23592,526,1.32 [1.17-1.49],6.351057452746091e-06
GBP1,Guanylate-binding protein 1,Chapter XI Diseases of the digestive system,Diseases of liver,23855,109,1.91 [1.55-2.36],2.2498409329555887e-09
GBP1,Guanylate-binding protein 1,Chapter XII Diseases of the skin and subcutaneous tissue,Diseases of the skin and subcutaneous tissue,22215,1299,1.20 [1.11-1.31],7.892051111563048e-06
GBP1,Guanylate-binding protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,19020,310,1.42 [1.22-1.66],8.98183407651741e-06
GBP1,Guanylate-binding protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other systemic involvement of connective tissue,24027,37,2.09 [1.51-2.89],8.638409634405975e-06
