Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,A1BG,Alpha-1B-glycoprotein,37954,1512,2.27 [1.69-3.07],7.952778862171397e-08
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,ABL1,Tyrosine-protein kinase ABL1,43343,1716,1.11 [1.04-1.18],0.0019998901841305
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",42524,1683,1.13 [1.07-1.19],4.815545642376543e-06
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,ACE2,Angiotensin-converting enzyme 2,42716,1701,1.26 [1.17-1.36],1.6227320015829903e-09
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,ACHE,Acetylcholinesterase,37071,1487,0.81 [0.69-0.94],0.0074415419548089
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,ACP5,Tartrate-resistant acid phosphatase type 5,43729,1752,1.21 [1.07-1.38],0.0036775611943415
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,ACVRL1,Serine/threonine-protein kinase receptor R3,43132,1709,1.39 [1.18-1.64],8.985153093722644e-05
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,ACY1,Aminoacylase-1,43521,1742,1.17 [1.09-1.25],6.989490019161321e-06
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,ADA,Adenosine deaminase,44016,1756,1.14 [1.01-1.29],0.0310238204952275
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,ADA2,Adenosine deaminase 2,43247,1722,1.27 [1.15-1.40],2.104419959641178e-06
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,36825,1472,1.29 [1.13-1.48],0.0002187036614832
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,43206,1712,0.88 [0.78-1.00],0.0424153748709524
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,43829,1736,1.28 [1.10-1.49],0.0012109501820327
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,37753,1495,1.38 [1.17-1.62],0.0001129722531275
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,ADAMTS13,A disintegrin and metalloproteinase with thrombospondin motifs 13,44065,1763,0.64 [0.54-0.77],1.415383700705594e-06
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,43343,1716,1.23 [1.11-1.36],0.0001171226856466
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,43645,1728,0.73 [0.67-0.81],1.8248909342341488e-10
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,ADAMTSL2,ADAMTS-like protein 2,37901,1501,1.22 [1.06-1.41],0.0070964490446884
