Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",50189,200,1.16 [1.00-1.34],0.044187498725681
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,ADIPOQ,Adiponectin,44750,171,0.77 [0.62-0.96],0.0206741298939652
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,AGT,Angiotensinogen,44719,168,0.54 [0.34-0.84],0.0061652956017979
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,AGXT,Serine--pyruvate aminotransferase,51395,203,1.18 [1.02-1.38],0.0281073625181098
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,ALDH5A1,"Succinate-semialdehyde dehydrogenase, mitochondrial",44604,170,1.44 [1.10-1.89],0.0085669084866808
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,ANP32C,Acidic leucine-rich nuclear phosphoprotein 32 family member C,43498,168,1.35 [1.04-1.75],0.0247559879681156
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,ATP1B2,Sodium/potassium-transporting ATPase subunit beta-2,43214,167,0.59 [0.35-1.00],0.0490226556463162
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,BPIFB2,BPI fold-containing family B member 2,44596,169,1.33 [1.07-1.64],0.0087225896255819
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,BRME1,Break repair meiotic recombinase recruitment factor 1,43246,166,1.36 [1.06-1.73],0.0143697329794252
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,BTN1A1,Butyrophilin subfamily 1 member A1,44391,171,1.39 [1.09-1.78],0.0078346141565707
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,C2orf69,UPF0565 protein C2orf69,43460,166,1.27 [1.04-1.55],0.0172005246301247
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,CAPN3,Calpain-3,44476,171,0.57 [0.35-0.92],0.0202755447552256
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,CBS,Cystathionine beta-synthase,43498,168,1.40 [1.09-1.79],0.0081669033872085
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,CCER2,Coiled-coil domain-containing glutamate-rich protein 2,43498,168,1.26 [1.00-1.59],0.0465510434300552
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,CDH5,Cadherin-5,52027,208,1.49 [1.01-2.20],0.0444537725585466
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,CEACAM5,Carcinoembryonic antigen-related cell adhesion molecule 5,49540,195,0.81 [0.65-1.00],0.0492140248411406
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,CLEC4A,C-type lectin domain family 4 member A,51323,200,0.66 [0.47-0.91],0.0129202793033997
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,CRISP2,Cysteine-rich secretory protein 2,51832,204,1.29 [1.03-1.61],0.0276669333726687
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,CYB5A,Cytochrome b5,43088,166,1.19 [1.01-1.40],0.0420418558680465
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,DCUN1D2,DCN1-like protein 2,43088,166,1.19 [1.02-1.39],0.0285690437338623
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,DDA1,DET1- and DDB1-associated protein 1,43214,167,0.64 [0.41-0.99],0.0448448164457785
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,DDAH1,"N(G),N(G)-dimethylarginine dimethylaminohydrolase 1",51159,197,1.31 [1.01-1.69],0.0451050175754777
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,DEFB103A_DEFB103B,Beta-defensin 103,43058,168,0.62 [0.40-0.97],0.0352180504404551
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,DGCR6,Protein DGCR6,43246,166,1.32 [1.04-1.67],0.0226429700199282
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,DTX2,Probable E3 ubiquitin-protein ligase DTX2,43460,166,1.21 [1.00-1.45],0.0465617509042138
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,ECHS1,"Enoyl-CoA hydratase, mitochondrial",43498,168,1.17 [1.01-1.36],0.0357792909007069
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,EDEM2,ER degradation-enhancing alpha-mannosidase-like protein 2,43214,167,0.59 [0.36-0.97],0.0385353501619689
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,ELOA,Elongin-A,51159,197,1.21 [1.00-1.45],0.0499843987127634
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,EPHA10,Ephrin type-A receptor 10,50193,196,0.77 [0.60-0.97],0.0298816851595176
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,FABP6,Gastrotropin,50376,197,0.68 [0.52-0.88],0.0029318666858149
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,GALNT2,Polypeptide N-acetylgalactosaminyltransferase 2,51832,204,0.60 [0.37-0.96],0.0335103799091439
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,GBA,Lysosomal acid glucosylceramidase,43460,166,1.31 [1.03-1.66],0.0269388375861488
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,GIP,Gastric inhibitory polypeptide,43498,168,1.43 [1.05-1.95],0.0232726977392702
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,GPRC5C,G-protein coupled receptor family C group 5 member C,44476,171,1.25 [1.01-1.55],0.0428689381802058
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,GRPEL1,"GrpE protein homolog 1, mitochondrial",51159,197,1.33 [1.10-1.59],0.0026693916472343
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,GTF2IRD1,General transcription factor II-I repeat domain-containing protein 1,43870,167,1.21 [1.04-1.41],0.0148505935347903
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,HAO1,Hydroxyacid oxidase 1,51832,204,1.12 [1.02-1.22],0.0171319086516982
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,HIF1A,Hypoxia-inducible factor 1-alpha,43387,169,1.24 [1.05-1.46],0.0116068629683495
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,IFNW1,Interferon omega-1,43214,167,0.58 [0.34-0.99],0.044990955990389
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,IL18R1,Interleukin-18 receptor 1,51958,206,1.51 [1.05-2.17],0.0264471069815136
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,IL1R1,Interleukin-1 receptor type 1,51323,204,1.69 [1.00-2.86],0.0490879083531871
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,IL20RA,Interleukin-20 receptor subunit alpha,50429,199,1.28 [1.03-1.59],0.0250809611933579
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,IL3,Interleukin-3,43088,166,0.81 [0.66-0.99],0.0444230938364716
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,IL33,Interleukin-33,50429,199,1.43 [1.04-1.97],0.0269947345675639
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,IL34,Interleukin-34,50108,196,0.69 [0.49-0.96],0.029642646897964
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,IL36A,Interleukin-36 alpha,43387,169,0.71 [0.52-0.98],0.0384651690613897
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,IL5,Interleukin-5,50429,199,1.10 [1.02-1.19],0.0132428772259143
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,IRAG2,"Inositol 1,4,5-triphosphate receptor associated 2",50456,197,1.15 [1.01-1.31],0.0368211959588786
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,KITLG,Kit ligand,51395,203,1.57 [1.12-2.22],0.0096491800098511
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,KLK14,Kallikrein-14,51832,204,1.34 [1.03-1.74],0.0315370828916378
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,KLRF1,Killer cell lectin-like receptor subfamily F member 1,43387,169,1.33 [1.02-1.73],0.0358883889678521
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,KRT17,"Keratin, type I cytoskeletal 17",43214,167,0.57 [0.38-0.87],0.0086319713012623
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,KRT18,"Keratin, type I cytoskeletal 18",51159,197,1.16 [1.00-1.34],0.0492859393733061
