Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",42154,340,1.16 [1.04-1.30],0.0078982079689215
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ACP6,Lysophosphatidic acid phosphatase type 6,48798,401,1.17 [1.02-1.35],0.0297387728631282
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ACTA2,"Actin, aortic smooth muscle",47584,389,1.26 [1.05-1.50],0.0122333747857335
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ACTN4,Alpha-actinin-4,47547,391,1.36 [1.08-1.70],0.0081089575252131
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ACVRL1,Serine/threonine-protein kinase receptor R3,47997,394,1.71 [1.24-2.35],0.0010429781532807
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ADA2,Adenosine deaminase 2,48176,397,1.52 [1.25-1.84],2.1383011828300348e-05
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,40919,336,1.65 [1.36-2.02],6.706533557139831e-07
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,41991,342,1.79 [1.32-2.44],0.0002056589162041
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,48244,392,1.27 [1.02-1.57],0.0301103116509654
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ADAMTS4,A disintegrin and metalloproteinase with thrombospondin motifs 4,40919,336,1.43 [1.10-1.87],0.0079966161975118
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,48607,398,0.72 [0.60-0.88],0.0010344741585037
