Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
LZTFL1,Leucine zipper transcription factor-like protein 1,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,37990,1554,0.97 [0.91-1.04],0.4079124115864273
LZTFL1,Leucine zipper transcription factor-like protein 1,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,37372,363,0.91 [0.78-1.05],0.1919509987716113
LZTFL1,Leucine zipper transcription factor-like protein 1,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,41439,287,0.96 [0.82-1.13],0.6137736115451979
LZTFL1,Leucine zipper transcription factor-like protein 1,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,28618,1303,0.95 [0.88-1.03],0.2474539869257509
LZTFL1,Leucine zipper transcription factor-like protein 1,Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,41345,193,0.90 [0.74-1.09],0.2755003760781915
LZTFL1,Leucine zipper transcription factor-like protein 1,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,38744,147,0.84 [0.67-1.05],0.1281636501683727
LZTFL1,Leucine zipper transcription factor-like protein 1,Chapter I Certain infectious and parasitic diseases,"Bacterial intestinal infections, IBD co-morbidities",43415,191,0.90 [0.74-1.10],0.31617805909105
LZTFL1,Leucine zipper transcription factor-like protein 1,Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,43421,127,0.93 [0.73-1.19],0.5779929736234724
LZTFL1,Leucine zipper transcription factor-like protein 1,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,37858,98,1.09 [0.84-1.43],0.5155098510573706
LZTFL1,Leucine zipper transcription factor-like protein 1,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,42071,205,0.90 [0.74-1.08],0.2566095094469766
LZTFL1,Leucine zipper transcription factor-like protein 1,Chapter I Certain infectious and parasitic diseases,Other septicaemia,41997,131,0.75 [0.59-0.96],0.0217851048479394
LZTFL1,Leucine zipper transcription factor-like protein 1,Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,43553,118,1.20 [0.94-1.53],0.1376699367883296
LZTFL1,Leucine zipper transcription factor-like protein 1,Chapter I Certain infectious and parasitic diseases,Other viral diseases,43551,145,1.01 [0.81-1.26],0.9221863345797772
LZTFL1,Leucine zipper transcription factor-like protein 1,Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",43540,134,1.04 [0.82-1.30],0.7658576011845856
LZTFL1,Leucine zipper transcription factor-like protein 1,Chapter I Certain infectious and parasitic diseases,Mycoses,42988,96,0.97 [0.74-1.28],0.8552494870312418
LZTFL1,Leucine zipper transcription factor-like protein 1,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",41531,696,0.95 [0.86-1.06],0.3721865779445007
LZTFL1,Leucine zipper transcription factor-like protein 1,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,41074,239,0.93 [0.78-1.11],0.3994146400753091
LZTFL1,Leucine zipper transcription factor-like protein 1,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,41315,480,0.96 [0.85-1.09],0.5592834569794082
LZTFL1,Leucine zipper transcription factor-like protein 1,Chapter II Neoplasms,"Malignant neoplasm of colon, excluding all cancers (controls excluding all cancers)",34933,112,0.83 [0.64-1.08],0.1728515912320044
LZTFL1,Leucine zipper transcription factor-like protein 1,Chapter II Neoplasms,"Malignant melanoma of skin, excluding all cancers (controls excluding all cancers)",34912,91,0.86 [0.65-1.15],0.3181086224142239
