Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
C4BPB,C4b-binding protein beta chain,Chapter I Certain infectious and parasitic diseases,"Bacterial infection, other or unspecified",49590,300,0.95 [0.74-1.23],0.7044182681219044
C4BPB,C4b-binding protein beta chain,Chapter I Certain infectious and parasitic diseases,"Bacterial intestinal infections, IBD co-morbidities",51383,399,0.91 [0.73-1.14],0.4240173140064031
C4BPB,C4b-binding protein beta chain,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",50850,2771,1.22 [1.13-1.33],1.921727050119837e-06
C4BPB,C4b-binding protein beta chain,Chapter I Certain infectious and parasitic diseases,Candidiasis,51424,860,1.13 [0.98-1.31],0.0951225569094215
C4BPB,C4b-binding protein beta chain,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,49869,7029,1.11 [1.05-1.17],8.328358827432306e-05
C4BPB,C4b-binding protein beta chain,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),50058,6423,1.04 [0.98-1.10],0.1972570460440789
C4BPB,C4b-binding protein beta chain,Chapter I Certain infectious and parasitic diseases,Diarrhoea and gastroenteritis of presumed infectious origin,50912,2435,1.18 [1.08-1.29],0.000260720833684
C4BPB,C4b-binding protein beta chain,Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,51235,173,1.21 [0.87-1.68],0.2589182781201103
C4BPB,C4b-binding protein beta chain,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,47316,1954,1.24 [1.13-1.37],1.7835071134359895e-05
C4BPB,C4b-binding protein beta chain,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,45712,2218,1.14 [1.04-1.26],0.0051431533810678
C4BPB,C4b-binding protein beta chain,Chapter I Certain infectious and parasitic diseases,Implicit fungal Sepsis,45450,516,1.17 [0.97-1.42],0.1059978385370849
C4BPB,C4b-binding protein beta chain,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,36120,3972,1.10 [1.03-1.18],0.0059159446290311
C4BPB,C4b-binding protein beta chain,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,45144,786,1.51 [1.30-1.76],1.2520317359147205e-07
C4BPB,C4b-binding protein beta chain,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,51350,2873,1.14 [1.05-1.23],0.0020017320642772
C4BPB,C4b-binding protein beta chain,Chapter I Certain infectious and parasitic diseases,Mycoses,51580,1016,1.19 [1.04-1.36],0.0135414096498268
C4BPB,C4b-binding protein beta chain,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,49941,1862,1.28 [1.16-1.42],1.3669125755934645e-06
C4BPB,C4b-binding protein beta chain,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,51447,2157,1.20 [1.09-1.32],0.0001469176410821
C4BPB,C4b-binding protein beta chain,Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,48878,401,0.91 [0.73-1.14],0.4290667796522818
C4BPB,C4b-binding protein beta chain,Chapter I Certain infectious and parasitic diseases,Other infectious diseases,51680,100,1.50 [0.98-2.31],0.0620991913804946
C4BPB,C4b-binding protein beta chain,Chapter I Certain infectious and parasitic diseases,Other septicaemia,51175,1885,1.26 [1.14-1.39],7.823480984153694e-06
C4BPB,C4b-binding protein beta chain,Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,51218,156,0.89 [0.63-1.26],0.5177852635238105
C4BPB,C4b-binding protein beta chain,Chapter I Certain infectious and parasitic diseases,Other viral diseases,51520,316,1.44 [1.13-1.82],0.0029177290295248
C4BPB,C4b-binding protein beta chain,Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",51482,278,1.42 [1.10-1.83],0.0067661529320472
C4BPB,C4b-binding protein beta chain,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,48922,843,1.27 [1.09-1.47],0.0020614067066675
C4BPB,C4b-binding protein beta chain,Chapter I Certain infectious and parasitic diseases,Viral agents as the cause of diseases classified to other chapters,48636,557,1.34 [1.12-1.61],0.0017143659590873
C4BPB,C4b-binding protein beta chain,Chapter I Certain infectious and parasitic diseases,Viral and other specified intestinal infections,48697,220,1.27 [0.95-1.70],0.1000060371065927
C4BPB,C4b-binding protein beta chain,Chapter I Certain infectious and parasitic diseases,Viral hepatitis,51637,104,1.44 [0.95-2.18],0.0842413843978739
C4BPB,C4b-binding protein beta chain,Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,51548,308,1.50 [1.18-1.91],0.0010485981726588
C4BPB,C4b-binding protein beta chain,Chapter I Certain infectious and parasitic diseases,Viral warts,51342,102,2.10 [1.40-3.15],0.0003126780390762
C4BPB,C4b-binding protein beta chain,Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],51370,130,1.26 [0.86-1.83],0.2385240578998979
C4BPB,C4b-binding protein beta chain,Chapter II Neoplasms,Benign lipomatous neoplasm,51093,590,0.95 [0.79-1.14],0.5679753846409171
C4BPB,C4b-binding protein beta chain,Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of limbs,51504,116,1.21 [0.81-1.81],0.3421720269237909
C4BPB,C4b-binding protein beta chain,Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,51468,124,1.00 [0.67-1.47],0.9884395313309534
C4BPB,C4b-binding protein beta chain,Chapter II Neoplasms,Benign lipomatous neoplasm of spermatic cord,23743,131,0.90 [0.60-1.36],0.6219217008722837
C4BPB,C4b-binding protein beta chain,Chapter II Neoplasms,"Benign neoplasm of colon, rectum, anus and anal canal",51009,2887,0.98 [0.90-1.06],0.5816434976054972
C4BPB,C4b-binding protein beta chain,Chapter II Neoplasms,Benign neoplasm of meninges,51651,115,1.97 [1.35-2.89],0.0005034261563219
C4BPB,C4b-binding protein beta chain,Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,51549,131,0.97 [0.66-1.42],0.8704955748765196
C4BPB,C4b-binding protein beta chain,Chapter II Neoplasms,Benign neoplasm of other and unspecified endocrine glands,51632,215,1.08 [0.80-1.45],0.6085376269093545
C4BPB,C4b-binding protein beta chain,Chapter II Neoplasms,Benign neoplasm of ovary,27802,180,0.81 [0.59-1.11],0.1963596882947002
C4BPB,C4b-binding protein beta chain,Chapter II Neoplasms,Benign neoplasm: Ascending colon,51633,727,0.85 [0.72-1.00],0.0568779293560694
C4BPB,C4b-binding protein beta chain,Chapter II Neoplasms,Benign neoplasm: Caecum,51634,603,0.95 [0.79-1.14],0.5764622213748635
C4BPB,C4b-binding protein beta chain,Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",51462,142,0.87 [0.60-1.26],0.4565299658549482
C4BPB,C4b-binding protein beta chain,Chapter II Neoplasms,Benign neoplasm: Descending colon,51628,434,0.83 [0.67-1.03],0.0949073727765851
C4BPB,C4b-binding protein beta chain,Chapter II Neoplasms,Benign neoplasm: Rectum,51549,712,1.11 [0.94-1.31],0.217996063968221
C4BPB,C4b-binding protein beta chain,Chapter II Neoplasms,Benign neoplasm: Sigmoid colon,51445,1238,0.97 [0.86-1.10],0.669513351078802
C4BPB,C4b-binding protein beta chain,Chapter II Neoplasms,Benign neoplasm: Transverse colon,51614,869,0.89 [0.77-1.04],0.1419425714378409
C4BPB,C4b-binding protein beta chain,Chapter II Neoplasms,Carcinoma in situ of breast,22586,140,0.98 [0.68-1.41],0.8993678642569944
C4BPB,C4b-binding protein beta chain,Chapter II Neoplasms,"Carcinoma in situ of breast, intraductal",22677,169,0.96 [0.69-1.34],0.8129835603688741
C4BPB,C4b-binding protein beta chain,Chapter II Neoplasms,"Chronic lymphocytic leukaemia and small lyphocytis leukaemia, excluding all cancers (controls excluding all cancers)",41133,105,0.93 [0.60-1.44],0.7401017782377661
C4BPB,C4b-binding protein beta chain,Chapter II Neoplasms,"Diffuse large B-cell lymphoma, excluding all cancers (controls excluding all cancers)",41166,138,1.11 [0.76-1.62],0.5937642042918152
C4BPB,C4b-binding protein beta chain,Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",51582,241,1.16 [0.88-1.54],0.3003443690200655
C4BPB,C4b-binding protein beta chain,Chapter II Neoplasms,"Haemangioma, any site",51583,237,1.20 [0.90-1.59],0.2149522397736121
C4BPB,C4b-binding protein beta chain,Chapter II Neoplasms,Leiomyoma of uterus,26893,593,0.90 [0.76-1.07],0.2400314939953543
C4BPB,C4b-binding protein beta chain,Chapter II Neoplasms,Lung cancer and mesothelioma,35821,656,1.20 [1.01-1.43],0.0342064808992032
C4BPB,C4b-binding protein beta chain,Chapter II Neoplasms,Lymphoid leukaemia,41131,103,1.13 [0.73-1.75],0.5909704353728982
C4BPB,C4b-binding protein beta chain,Chapter II Neoplasms,"Malignant melanoma of skin, excluding all cancers (controls excluding all cancers)",41403,375,0.81 [0.64-1.03],0.0845829506308506
C4BPB,C4b-binding protein beta chain,Chapter II Neoplasms,"Malignant neoplasm of bladder, excluding all cancers (controls excluding all cancers)",41438,410,1.17 [0.94-1.46],0.1600095483366488
C4BPB,C4b-binding protein beta chain,Chapter II Neoplasms,"Malignant neoplasm of corpus uteri, excluding all cancers (controls excluding all cancers)",22813,190,0.77 [0.56-1.05],0.097219868253237
C4BPB,C4b-binding protein beta chain,Chapter II Neoplasms,"Malignant neoplasm of intrahepatic ducts, biliary tract and gallbladder, excluding all cancers (controls excluding all cancers)",41193,165,0.75 [0.53-1.06],0.1049554122561066
