Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
GORASP2,Golgi reassembly-stacking protein 2,Chapter I Certain infectious and parasitic diseases,"Bacterial infection, other or unspecified",42863,237,1.07 [0.83-1.39],0.5936115392019005
GORASP2,Golgi reassembly-stacking protein 2,Chapter I Certain infectious and parasitic diseases,"Bacterial intestinal infections, IBD co-morbidities",44340,335,1.16 [0.94-1.44],0.1721399481393796
GORASP2,Golgi reassembly-stacking protein 2,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",43892,2326,1.04 [0.95-1.13],0.3812884291257988
GORASP2,Golgi reassembly-stacking protein 2,Chapter I Certain infectious and parasitic diseases,Candidiasis,44380,728,1.12 [0.97-1.30],0.118461699855693
GORASP2,Golgi reassembly-stacking protein 2,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,43032,5939,1.05 [1.00-1.11],0.0719609156509391
GORASP2,Golgi reassembly-stacking protein 2,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),43232,5393,1.04 [0.99-1.10],0.1167344792611044
GORASP2,Golgi reassembly-stacking protein 2,Chapter I Certain infectious and parasitic diseases,Diarrhoea and gastroenteritis of presumed infectious origin,43952,2050,1.11 [1.01-1.21],0.0219556155969745
GORASP2,Golgi reassembly-stacking protein 2,Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,44223,149,1.16 [0.84-1.61],0.3588905027685013
GORASP2,Golgi reassembly-stacking protein 2,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,40901,1601,1.06 [0.95-1.17],0.2928095701236912
GORASP2,Golgi reassembly-stacking protein 2,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,39469,1787,1.07 [0.97-1.17],0.1830564304099514
GORASP2,Golgi reassembly-stacking protein 2,Chapter I Certain infectious and parasitic diseases,Implicit fungal Sepsis,39349,426,1.08 [0.89-1.31],0.4289467287608177
GORASP2,Golgi reassembly-stacking protein 2,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,31155,3329,1.04 [0.97-1.12],0.2748462638972304
GORASP2,Golgi reassembly-stacking protein 2,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,39099,650,1.17 [1.00-1.36],0.0470458244703257
GORASP2,Golgi reassembly-stacking protein 2,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,44310,2408,1.10 [1.01-1.19],0.0206466190302708
GORASP2,Golgi reassembly-stacking protein 2,Chapter I Certain infectious and parasitic diseases,Mycoses,44510,858,1.10 [0.96-1.26],0.162403570722405
GORASP2,Golgi reassembly-stacking protein 2,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,43118,1552,1.05 [0.95-1.17],0.31052367850949
GORASP2,Golgi reassembly-stacking protein 2,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,44391,1765,1.04 [0.95-1.15],0.4064491266654865
GORASP2,Golgi reassembly-stacking protein 2,Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,42239,337,1.15 [0.92-1.42],0.2123333129258797
GORASP2,Golgi reassembly-stacking protein 2,Chapter I Certain infectious and parasitic diseases,Other infectious diseases,44599,81,1.16 [0.75-1.80],0.4967946633652124
GORASP2,Golgi reassembly-stacking protein 2,Chapter I Certain infectious and parasitic diseases,Other septicaemia,44170,1544,1.03 [0.93-1.14],0.5330534834633136
GORASP2,Golgi reassembly-stacking protein 2,Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,44202,128,1.17 [0.82-1.65],0.383912603119886
GORASP2,Golgi reassembly-stacking protein 2,Chapter I Certain infectious and parasitic diseases,Other viral diseases,44455,267,1.38 [1.09-1.74],0.0073459323212381
GORASP2,Golgi reassembly-stacking protein 2,Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",44425,237,1.33 [1.03-1.70],0.0268773968542016
GORASP2,Golgi reassembly-stacking protein 2,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,42266,700,1.16 [1.00-1.35],0.0461140198867732
GORASP2,Golgi reassembly-stacking protein 2,Chapter I Certain infectious and parasitic diseases,Viral agents as the cause of diseases classified to other chapters,42031,465,0.96 [0.80-1.16],0.6703277943279581
GORASP2,Golgi reassembly-stacking protein 2,Chapter I Certain infectious and parasitic diseases,Viral and other specified intestinal infections,42069,167,1.30 [0.96-1.76],0.0862451422071321
GORASP2,Golgi reassembly-stacking protein 2,Chapter I Certain infectious and parasitic diseases,Viral hepatitis,44557,92,0.98 [0.65-1.50],0.9430583008073684
GORASP2,Golgi reassembly-stacking protein 2,Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,44482,266,1.06 [0.83-1.36],0.6183876295280755
GORASP2,Golgi reassembly-stacking protein 2,Chapter I Certain infectious and parasitic diseases,Viral warts,44302,86,1.12 [0.73-1.71],0.6120752888537675
GORASP2,Golgi reassembly-stacking protein 2,Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],44331,115,1.12 [0.78-1.63],0.538317027582434
GORASP2,Golgi reassembly-stacking protein 2,Chapter II Neoplasms,Benign lipomatous neoplasm,44091,508,0.98 [0.82-1.17],0.8107436222257625
GORASP2,Golgi reassembly-stacking protein 2,Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of limbs,44447,104,1.00 [0.67-1.48],0.9870414585374252
GORASP2,Golgi reassembly-stacking protein 2,Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,44405,109,1.13 [0.77-1.64],0.5409999185326912
GORASP2,Golgi reassembly-stacking protein 2,Chapter II Neoplasms,Benign lipomatous neoplasm of spermatic cord,20462,106,0.95 [0.64-1.40],0.7868611797999376
GORASP2,Golgi reassembly-stacking protein 2,Chapter II Neoplasms,"Benign neoplasm of colon, rectum, anus and anal canal",44022,2465,0.94 [0.87-1.02],0.1367502575552362
GORASP2,Golgi reassembly-stacking protein 2,Chapter II Neoplasms,Benign neoplasm of meninges,44574,102,1.21 [0.82-1.79],0.3296641961394189
GORASP2,Golgi reassembly-stacking protein 2,Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,44486,121,1.04 [0.72-1.50],0.830833438337049
GORASP2,Golgi reassembly-stacking protein 2,Chapter II Neoplasms,Benign neoplasm of other and unspecified endocrine glands,44553,180,1.06 [0.79-1.43],0.7096134908532811
GORASP2,Golgi reassembly-stacking protein 2,Chapter II Neoplasms,Benign neoplasm of ovary,24030,152,1.00 [0.72-1.39],0.9881888572321024
GORASP2,Golgi reassembly-stacking protein 2,Chapter II Neoplasms,Benign neoplasm: Ascending colon,44557,629,0.88 [0.74-1.03],0.1184860041852427
GORASP2,Golgi reassembly-stacking protein 2,Chapter II Neoplasms,Benign neoplasm: Caecum,44565,513,0.90 [0.75-1.07],0.2340214711759494
GORASP2,Golgi reassembly-stacking protein 2,Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",44408,122,0.76 [0.52-1.11],0.161219093611054
GORASP2,Golgi reassembly-stacking protein 2,Chapter II Neoplasms,Benign neoplasm: Descending colon,44556,379,0.85 [0.69-1.05],0.135873103195342
GORASP2,Golgi reassembly-stacking protein 2,Chapter II Neoplasms,Benign neoplasm: Rectum,44480,609,1.02 [0.86-1.20],0.8256724714119721
GORASP2,Golgi reassembly-stacking protein 2,Chapter II Neoplasms,Benign neoplasm: Sigmoid colon,44392,1074,0.97 [0.86-1.10],0.6497434327463827
GORASP2,Golgi reassembly-stacking protein 2,Chapter II Neoplasms,Benign neoplasm: Transverse colon,44548,727,1.03 [0.88-1.19],0.7312009393284347
GORASP2,Golgi reassembly-stacking protein 2,Chapter II Neoplasms,Carcinoma in situ of breast,19501,122,0.77 [0.52-1.13],0.1766642954278585
