Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter I Certain infectious and parasitic diseases,"Bacterial infection, other or unspecified",41809,226,1.06 [0.93-1.21],0.3930784298209665
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter I Certain infectious and parasitic diseases,"Bacterial intestinal infections, IBD co-morbidities",43249,327,1.01 [0.89-1.13],0.9174373766826616
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",42814,2281,1.02 [0.98-1.07],0.3465880569497874
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter I Certain infectious and parasitic diseases,Candidiasis,43282,694,0.95 [0.87-1.04],0.2413016564573744
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,41975,5787,1.03 [1.00-1.06],0.0329904745297225
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),42167,5259,1.04 [1.01-1.07],0.0146882771171425
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter I Certain infectious and parasitic diseases,Diarrhoea and gastroenteritis of presumed infectious origin,42863,2006,1.05 [1.01-1.10],0.0245535404328925
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,43129,143,0.96 [0.79-1.16],0.6517330629368463
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,39906,1561,1.02 [0.97-1.08],0.4501226746386091
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,38536,1762,1.05 [1.00-1.11],0.0325234548038392
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter I Certain infectious and parasitic diseases,Implicit fungal Sepsis,38399,410,0.93 [0.82-1.05],0.2161138058396459
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,30397,3241,1.01 [0.98-1.05],0.5101571498975317
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,38141,636,1.02 [0.93-1.10],0.7242598036151178
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,43220,2363,1.05 [1.00-1.09],0.0324358903565177
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter I Certain infectious and parasitic diseases,Mycoses,43404,816,0.97 [0.90-1.05],0.5227677762116509
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,42058,1525,1.02 [0.97-1.08],0.4358607411442146
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,43300,1717,1.03 [0.98-1.08],0.2350236658972103
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,41186,329,1.02 [0.90-1.14],0.7964095581462477
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter I Certain infectious and parasitic diseases,Other infectious diseases,43495,79,1.06 [0.85-1.32],0.6141638166573844
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter I Certain infectious and parasitic diseases,Other septicaemia,43092,1509,1.03 [0.97-1.08],0.3428501831172999
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,43115,129,0.97 [0.80-1.18],0.753895073142968
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter I Certain infectious and parasitic diseases,Other viral diseases,43354,258,0.73 [0.60-0.88],0.001408052536009
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",43327,231,0.71 [0.57-0.88],0.0015136575712274
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,41222,689,1.02 [0.94-1.10],0.6613091812619137
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter I Certain infectious and parasitic diseases,Viral agents as the cause of diseases classified to other chapters,40986,453,1.04 [0.95-1.15],0.3593235942496365
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter I Certain infectious and parasitic diseases,Viral and other specified intestinal infections,41026,169,1.05 [0.90-1.22],0.5749055212958625
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter I Certain infectious and parasitic diseases,Viral hepatitis,43455,90,1.16 [0.97-1.38],0.1061968764560855
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,43379,264,1.03 [0.91-1.17],0.6531249173022768
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter I Certain infectious and parasitic diseases,Viral warts,43203,88,0.96 [0.75-1.23],0.7542856821896163
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],43230,115,1.13 [0.96-1.33],0.1527840099001433
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter II Neoplasms,Benign lipomatous neoplasm,42992,494,0.93 [0.83-1.03],0.1793415690064908
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of limbs,43346,100,0.85 [0.65-1.11],0.2209160858891412
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,43305,107,1.08 [0.90-1.30],0.3938603425616881
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter II Neoplasms,Benign lipomatous neoplasm of spermatic cord,19918,108,0.95 [0.76-1.20],0.6769284752604605
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter II Neoplasms,"Benign neoplasm of colon, rectum, anus and anal canal",42928,2425,0.98 [0.94-1.03],0.3846421822463521
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter II Neoplasms,Benign neoplasm of meninges,43470,98,1.22 [1.04-1.42],0.0129374076520312
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,43384,114,1.06 [0.88-1.27],0.5341621195117542
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter II Neoplasms,Benign neoplasm of other and unspecified endocrine glands,43451,180,0.98 [0.83-1.16],0.8441078509623684
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter II Neoplasms,Benign neoplasm of ovary,23467,147,0.98 [0.81-1.17],0.7835557141041326
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter II Neoplasms,Benign neoplasm: Ascending colon,43454,622,0.94 [0.85-1.03],0.1942869687119958
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter II Neoplasms,Benign neoplasm: Caecum,43461,505,1.02 [0.93-1.12],0.6409929711419439
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",43305,124,1.04 [0.87-1.25],0.6638477071365017
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter II Neoplasms,Benign neoplasm: Descending colon,43455,375,1.03 [0.92-1.14],0.6054458669163956
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter II Neoplasms,Benign neoplasm: Rectum,43380,590,0.95 [0.86-1.04],0.2549578674802785
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter II Neoplasms,Benign neoplasm: Sigmoid colon,43292,1062,0.98 [0.92-1.05],0.5578135829597876
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter II Neoplasms,Benign neoplasm: Transverse colon,43445,708,1.01 [0.93-1.09],0.8135566563021623
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter II Neoplasms,Carcinoma in situ of breast,19054,117,1.02 [0.85-1.23],0.8218301195056696
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter II Neoplasms,"Carcinoma in situ of breast, intraductal",19124,135,0.88 [0.71-1.09],0.2290526763461261
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter II Neoplasms,"Chronic lymphocytic leukaemia and small lyphocytis leukaemia, excluding all cancers (controls excluding all cancers)",34646,90,0.94 [0.73-1.20],0.6107328358719897
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter II Neoplasms,"Diffuse large B-cell lymphoma, excluding all cancers (controls excluding all cancers)",34669,113,1.10 [0.93-1.31],0.2588280598139484
