Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
TGFB1,Transforming growth factor beta-1 proprotein,Chapter I Certain infectious and parasitic diseases,"Bacterial infection, other or unspecified",49896,303,1.56 [1.23-1.98],0.0002957318191665
TGFB1,Transforming growth factor beta-1 proprotein,Chapter I Certain infectious and parasitic diseases,"Bacterial intestinal infections, IBD co-morbidities",51699,397,1.40 [1.13-1.75],0.0023049294148763
TGFB1,Transforming growth factor beta-1 proprotein,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",51169,2793,1.50 [1.38-1.62],1.6091594278597263e-22
TGFB1,Transforming growth factor beta-1 proprotein,Chapter I Certain infectious and parasitic diseases,Candidiasis,51740,861,1.43 [1.23-1.66],2.497905224497764e-06
TGFB1,Transforming growth factor beta-1 proprotein,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,50176,7070,1.38 [1.31-1.45],3.2370030192972505e-33
TGFB1,Transforming growth factor beta-1 proprotein,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),50372,6449,1.37 [1.30-1.45],1.5438865402528805e-29
TGFB1,Transforming growth factor beta-1 proprotein,Chapter I Certain infectious and parasitic diseases,Diarrhoea and gastroenteritis of presumed infectious origin,51229,2451,1.35 [1.23-1.47],4.97657828873328e-11
TGFB1,Transforming growth factor beta-1 proprotein,Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,51555,174,1.77 [1.30-2.42],0.0002961044533719
TGFB1,Transforming growth factor beta-1 proprotein,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,47624,1967,1.53 [1.39-1.69],2.5667235837852866e-18
TGFB1,Transforming growth factor beta-1 proprotein,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,45996,2225,1.67 [1.53-1.82],5.014754599352423e-30
TGFB1,Transforming growth factor beta-1 proprotein,Chapter I Certain infectious and parasitic diseases,Implicit fungal Sepsis,45743,517,1.80 [1.51-2.14],5.2589380980222255e-11
TGFB1,Transforming growth factor beta-1 proprotein,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,36357,3991,1.48 [1.38-1.58],7.407611001682455e-30
TGFB1,Transforming growth factor beta-1 proprotein,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,45437,788,1.76 [1.52-2.03],1.5339826158157244e-14
TGFB1,Transforming growth factor beta-1 proprotein,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,51667,2889,1.35 [1.25-1.47],4.1523601529316585e-13
TGFB1,Transforming growth factor beta-1 proprotein,Chapter I Certain infectious and parasitic diseases,Mycoses,51898,1019,1.46 [1.27-1.67],5.515322890399332e-08
TGFB1,Transforming growth factor beta-1 proprotein,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,50249,1873,1.59 [1.44-1.75],1.9344328769000296e-20
