Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
LTBP3,Latent-transforming growth factor beta-binding protein 3,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,24945,877,1.31 [1.20-1.44],5.539438435059647e-09
LTBP3,Latent-transforming growth factor beta-binding protein 3,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,24971,132,1.72 [1.45-2.03],4.4053058477606416e-10
LTBP3,Latent-transforming growth factor beta-binding protein 3,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,19830,479,1.57 [1.40-1.75],3.100729887368488e-15
LTBP3,Latent-transforming growth factor beta-binding protein 3,Chapter V Mental and behavioural disorders,Any mental disorder,23976,754,1.36 [1.23-1.50],1.266841608165025e-09
LTBP3,Latent-transforming growth factor beta-binding protein 3,Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",23512,290,1.55 [1.33-1.80],1.6038318227981436e-08
LTBP3,Latent-transforming growth factor beta-binding protein 3,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,21651,1944,1.39 [1.30-1.50],1.3764206095281344e-20
LTBP3,Latent-transforming growth factor beta-binding protein 3,Chapter IX Diseases of the circulatory system,"Hypertension, essential",22689,1296,1.35 [1.25-1.47],9.166961000341988e-13
LTBP3,Latent-transforming growth factor beta-binding protein 3,Chapter IX Diseases of the circulatory system,Hypertension,22713,1320,1.37 [1.27-1.49],2.704077313318917e-14
LTBP3,Latent-transforming growth factor beta-binding protein 3,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,21441,48,1.99 [1.59-2.49],2.073486787110591e-09
LTBP3,Latent-transforming growth factor beta-binding protein 3,Chapter IX Diseases of the circulatory system,Venous thromboembolism,27117,175,1.59 [1.36-1.86],1.0024377250749721e-08
LTBP3,Latent-transforming growth factor beta-binding protein 3,Chapter X Diseases of the respiratory system,Diseases of the respiratory system,23406,1902,1.21 [1.13-1.30],4.50962476468631e-08
LTBP3,Latent-transforming growth factor beta-binding protein 3,Chapter XI Diseases of the digestive system,Gastrointestinal diseases,19573,5063,1.20 [1.14-1.26],1.9754317742001588e-12
LTBP3,Latent-transforming growth factor beta-binding protein 3,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,26131,207,1.73 [1.51-1.98],1.4924060154436201e-15
LTBP3,Latent-transforming growth factor beta-binding protein 3,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,26284,48,2.29 [1.91-2.76],2.010316160464475e-18
LTBP3,Latent-transforming growth factor beta-binding protein 3,Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,26290,54,2.02 [1.65-2.47],8.018532554248034e-12
LTBP3,Latent-transforming growth factor beta-binding protein 3,Chapter XIV Diseases of the genitourinary system,Urolithiasis,27260,232,1.53 [1.32-1.77],1.0097881484696704e-08
