Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
ICAM5,Intercellular adhesion molecule 5,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,20323,501,1.87 [1.56-2.23],6.2463441925840994e-12
ICAM5,Intercellular adhesion molecule 5,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes,26490,114,2.77 [1.97-3.87],3.378500282777381e-09
ICAM5,Intercellular adhesion molecule 5,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes without complications,26477,101,2.79 [1.95-3.99],1.9063610650147344e-08
ICAM5,Intercellular adhesion molecule 5,Chapter V Mental and behavioural disorders,Any mental disorder,24582,770,1.64 [1.42-1.89],2.1303125319183583e-11
ICAM5,Intercellular adhesion molecule 5,Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",24107,295,2.06 [1.63-2.59],9.316740544426934e-10
ICAM5,Intercellular adhesion molecule 5,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,22172,1992,1.30 [1.18-1.43],9.113871012533492e-08
ICAM5,Intercellular adhesion molecule 5,Chapter IX Diseases of the circulatory system,"Heart failure, strict",27810,119,2.93 [2.10-4.09],2.53875283199058e-10
ICAM5,Intercellular adhesion molecule 5,Chapter X Diseases of the respiratory system,Diseases of the respiratory system,23969,1969,1.35 [1.23-1.48],2.593497207219147e-10
ICAM5,Intercellular adhesion molecule 5,Chapter X Diseases of the respiratory system,Other respiratory diseases principally affecting the interstitium,28138,54,5.42 [3.57-8.24],2.402132442112531e-15
ICAM5,Intercellular adhesion molecule 5,Chapter X Diseases of the respiratory system,Interstitial lung disease,26990,41,6.01 [3.79-9.53],2.499438629856941e-14
ICAM5,Intercellular adhesion molecule 5,Chapter X Diseases of the respiratory system,"ILD, hospital admissions",28198,41,5.94 [3.75-9.40],3.2225199111145477e-14
ICAM5,Intercellular adhesion molecule 5,Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,26983,34,5.23 [3.18-8.61],7.100976234354163e-11
ICAM5,Intercellular adhesion molecule 5,Chapter XI Diseases of the digestive system,Other diseases of intestines,23317,1683,1.32 [1.19-1.45],5.984093825240602e-08
