Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other specified and unspecified  disorders of eyelid,ATP1B3,Sodium/potassium-transporting ATPase subunit beta-3,18504,111,1.65 [1.20-2.27],0.0021817219817772
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other specified and unspecified  disorders of eyelid,C1S,Complement C1s subcomponent,19179,111,0.33 [0.15-0.73],0.0061593343702509
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other specified and unspecified  disorders of eyelid,CDK1,Cyclin-dependent kinase 1,18469,110,2.00 [1.26-3.18],0.0033619934059777
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other specified and unspecified  disorders of eyelid,GAS6,Growth arrest-specific protein 6,22155,137,0.46 [0.26-0.83],0.0096283435423832
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other specified and unspecified  disorders of eyelid,GPHA2,Glycoprotein hormone alpha-2,19060,114,0.38 [0.21-0.71],0.0021401809560682
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other specified and unspecified  disorders of eyelid,MOG,Myelin-oligodendrocyte glycoprotein,22184,136,0.53 [0.34-0.83],0.0058843947572267
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other specified and unspecified  disorders of eyelid,OSMR,Oncostatin-M-specific receptor subunit beta,22154,137,0.35 [0.17-0.73],0.0048327799484582
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other specified and unspecified  disorders of eyelid,POSTN,Periostin,19160,110,0.51 [0.31-0.84],0.0079218153207792
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other specified and unspecified  disorders of eyelid,SCARB1,Scavenger receptor class B member 1,21514,133,0.57 [0.39-0.85],0.0056421644459563
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other specified and unspecified  disorders of eyelid,ZP3,Zona pellucida sperm-binding protein 3,18672,112,0.92 [0.86-0.98],0.0090237281681522
