Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XIV Diseases of the genitourinary system,Ovarian cyst,ACSL1,Long-chain-fatty-acid--CoA ligase 1,7924,79,1.69 [1.19-2.39],0.0031365520193159
Chapter XIV Diseases of the genitourinary system,Ovarian cyst,ANXA1,Annexin A1,7984,81,1.68 [1.21-2.34],0.0019726475298716
Chapter XIV Diseases of the genitourinary system,Ovarian cyst,APOH,Beta-2-glycoprotein 1,9369,103,0.48 [0.28-0.80],0.0055141094125872
Chapter XIV Diseases of the genitourinary system,Ovarian cyst,BRME1,Break repair meiotic recombinase recruitment factor 1,7905,79,1.58 [1.20-2.08],0.0010386776029499
Chapter XIV Diseases of the genitourinary system,Ovarian cyst,CA5A,"Carbonic anhydrase 5A, mitochondrial",9166,103,0.75 [0.60-0.92],0.0072961520194561
Chapter XIV Diseases of the genitourinary system,Ovarian cyst,CCL11,Eotaxin,9454,107,0.53 [0.33-0.85],0.0080868491004435
Chapter XIV Diseases of the genitourinary system,Ovarian cyst,CCL25,C-C motif chemokine 25,9454,107,0.60 [0.41-0.86],0.0053633179212109
Chapter XIV Diseases of the genitourinary system,Ovarian cyst,CD34,Hematopoietic progenitor cell antigen CD34,9409,106,0.38 [0.18-0.79],0.0094979096368623
Chapter XIV Diseases of the genitourinary system,Ovarian cyst,CDH3,Cadherin-3,9433,106,0.48 [0.29-0.80],0.0048928299146416
Chapter XIV Diseases of the genitourinary system,Ovarian cyst,CHL1,Neural cell adhesion molecule L1-like protein,9388,104,0.34 [0.18-0.64],0.000755996244563
Chapter XIV Diseases of the genitourinary system,Ovarian cyst,DSC2,Desmocollin-2,9273,101,0.45 [0.26-0.79],0.0057416224478748
Chapter XIV Diseases of the genitourinary system,Ovarian cyst,EDA2R,Tumor necrosis factor receptor superfamily member 27,9433,106,0.50 [0.31-0.81],0.0045381499168022
Chapter XIV Diseases of the genitourinary system,Ovarian cyst,EGLN1,Egl nine homolog 1,9339,106,1.35 [1.07-1.69],0.009939096389291
Chapter XIV Diseases of the genitourinary system,Ovarian cyst,ENTPD2,Ectonucleoside triphosphate diphosphohydrolase 2,9139,105,0.53 [0.38-0.75],0.0003856576166284
Chapter XIV Diseases of the genitourinary system,Ovarian cyst,GBP6,Guanylate-binding protein 6,7924,79,1.55 [1.16-2.07],0.0029201689619762
Chapter XIV Diseases of the genitourinary system,Ovarian cyst,IGDCC4,Immunoglobulin superfamily DCC subclass member 4,8195,83,0.30 [0.14-0.63],0.001549108651386
Chapter XIV Diseases of the genitourinary system,Ovarian cyst,ITGA2,Integrin alpha-2,8033,82,0.40 [0.21-0.73],0.0031460857776172
Chapter XIV Diseases of the genitourinary system,Ovarian cyst,MET,Hepatocyte growth factor receptor,9388,105,0.29 [0.13-0.68],0.0043469477610884
Chapter XIV Diseases of the genitourinary system,Ovarian cyst,MMP8,Neutrophil collagenase,9416,106,1.39 [1.11-1.72],0.0035231747394415
Chapter XIV Diseases of the genitourinary system,Ovarian cyst,MORF4L1,Mortality factor 4-like protein 1,8057,83,1.56 [1.13-2.17],0.0075841123537969
Chapter XIV Diseases of the genitourinary system,Ovarian cyst,NPY,Pro-neuropeptide Y,9433,106,0.67 [0.52-0.87],0.0023097085836416
Chapter XIV Diseases of the genitourinary system,Ovarian cyst,PLTP,Phospholipid transfer protein,9448,106,0.53 [0.33-0.85],0.0086977310026575
Chapter XIV Diseases of the genitourinary system,Ovarian cyst,POMC,Pro-opiomelanocortin,7979,80,0.65 [0.47-0.89],0.0069425944862637
Chapter XIV Diseases of the genitourinary system,Ovarian cyst,REG1A,Lithostathine-1-alpha,9298,103,0.54 [0.36-0.81],0.0031786693745499
Chapter XIV Diseases of the genitourinary system,Ovarian cyst,REG4,Regenerating islet-derived protein 4,9379,105,0.55 [0.40-0.76],0.000361769690931
Chapter XIV Diseases of the genitourinary system,Ovarian cyst,RPS10,40S ribosomal protein S10,7924,79,1.64 [1.13-2.38],0.0086492958411622
Chapter XIV Diseases of the genitourinary system,Ovarian cyst,TCL1B,T-cell leukemia/lymphoma protein 1B,9166,103,0.50 [0.35-0.72],0.000175127149459
Chapter XIV Diseases of the genitourinary system,Ovarian cyst,TLR4,Toll-like receptor 4,7954,81,0.33 [0.15-0.73],0.0057622250602091
Chapter XIV Diseases of the genitourinary system,Ovarian cyst,TNFRSF11B,Tumor necrosis factor receptor superfamily member 11B,9363,105,0.43 [0.23-0.81],0.0092799743783779
Chapter XIV Diseases of the genitourinary system,Ovarian cyst,TNXB,Tenascin-X,9369,103,0.28 [0.15-0.55],0.0002138725384441
Chapter XIV Diseases of the genitourinary system,Ovarian cyst,TREH,Trehalase,8195,83,0.70 [0.53-0.91],0.0090329794181459
Chapter XIV Diseases of the genitourinary system,Ovarian cyst,WFIKKN2,"WAP, Kazal, immunoglobulin, Kunitz and NTR domain-containing protein 2",9379,105,0.32 [0.19-0.53],1.095640168178189e-05
