Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ACVRL1,Serine/threonine-protein kinase receptor R3,21286,213,1.89 [1.26-2.83],0.0020039837362845
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,18191,179,2.02 [1.43-2.87],7.129224307725413e-05
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,18666,184,2.03 [1.34-3.07],0.0008589910442645
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ADAMTS4,A disintegrin and metalloproteinase with thrombospondin motifs 4,18191,179,1.82 [1.27-2.60],0.0010853412705054
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ADGRG2,Adhesion G-protein coupled receptor G2,21524,216,0.54 [0.36-0.80],0.0021134103749786
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ADM,Pro-adrenomedullin,21688,219,2.26 [1.44-3.54],0.0004045176200325
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,AGR2,Anterior gradient protein 2 homolog,20849,205,1.26 [1.12-1.42],9.604852378241374e-05
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,AGRN,Agrin,21612,214,1.54 [1.14-2.08],0.0051399699385842
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,AMBP,Protein AMBP,21655,219,2.68 [1.55-4.65],0.000426363076827
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ANG,Angiogenin,21499,213,1.80 [1.31-2.48],0.0002701331927638
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ANGPTL4,Angiopoietin-related protein 4,21578,213,1.42 [1.09-1.86],0.0095621280308173
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ANXA10,Annexin A10,21015,208,1.23 [1.08-1.40],0.0016783825560392
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,APOA2,Apolipoprotein A-II,18768,184,1.68 [1.29-2.21],0.000148977263792
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,AREG,Amphiregulin,21418,213,1.75 [1.39-2.21],1.7968578905028515e-06
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ARG2,"Arginase-2, mitochondrial",18669,184,1.45 [1.13-1.85],0.0031814281291192
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ASGR1,Asialoglycoprotein receptor 1,21318,213,1.90 [1.32-2.74],0.0005643694873913
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ATP6AP2,Renin receptor,21040,209,1.46 [1.16-1.85],0.0015881592423311
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ATRAID,All-trans retinoic acid-induced differentiation factor,18666,184,1.68 [1.20-2.36],0.0028361773813176
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,B2M,Beta-2-microglobulin,18784,182,1.53 [1.17-2.01],0.002013211014195
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,B4GALT1,"Beta-1,4-galactosyltransferase 1",21612,214,1.77 [1.17-2.66],0.0062644165920929
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,BCAT1,"Branched-chain-amino-acid aminotransferase, cytosolic",18748,181,1.74 [1.18-2.57],0.0049496945146432
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,BNIP3L,BCL2/adenovirus E1B 19 kDa protein-interacting protein 3-like,18191,179,1.52 [1.13-2.04],0.0056205023061577
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,BST2,Bone marrow stromal antigen 2,21691,218,1.42 [1.17-1.72],0.0003486606475563
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,BTN3A2,Butyrophilin subfamily 3 member A2,21464,211,1.56 [1.19-2.04],0.0012843920539361
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,C1QA,Complement C1q subcomponent subunit A,21626,214,3.22 [1.98-5.25],2.4545024975756737e-06
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,C9,Complement component C9,18768,184,1.55 [1.18-2.04],0.0016617564438117
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,CA12,Carbonic anhydrase 12,21418,213,1.61 [1.14-2.27],0.0074246420327555
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,CA9,Carbonic anhydrase 9,21688,219,1.60 [1.30-1.97],1.2312754319810382e-05
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,CBLIF,Cobalamin binding intrinsic factor,21486,216,1.41 [1.22-1.64],6.032275553174494e-06
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,CCAR2,Cell cycle and apoptosis regulator protein 2,18721,184,1.32 [1.11-1.59],0.0022297080787473
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,CCL14,C-C motif chemokine 14,21499,213,1.55 [1.20-2.00],0.0008082488341867
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,CCL15,C-C motif chemokine 15,21792,218,1.49 [1.16-1.90],0.0015735582189056
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,CCL18,C-C motif chemokine 18,21246,211,1.23 [1.06-1.43],0.0061332763821877
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,CCL20,C-C motif chemokine 20,21727,215,1.25 [1.12-1.39],5.207867946796254e-05
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,CCL28,C-C motif chemokine 28,21384,209,1.48 [1.23-1.78],3.489014695510725e-05
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,CD27,CD27 antigen,21607,214,1.59 [1.24-2.05],0.0003023122055105
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,CD274,Programmed cell death 1 ligand 1,21318,213,1.76 [1.31-2.37],0.0001831605264659
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,CD300E,CMRF35-like molecule 2,21614,218,1.56 [1.20-2.02],0.0007824940509435
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,CD300LF,CMRF35-like molecule 1,21688,219,1.63 [1.31-2.03],1.0982757718571253e-05
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,CD302,CD302 antigen,21418,213,1.70 [1.21-2.39],0.0022806929994922
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,CD38,ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1,21418,213,1.53 [1.13-2.08],0.0063942987855248
