Protein,Protein_definition,Trait_category,Trait,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
MKI67,Proliferation marker protein Ki-67,Lifestyle factors,X1050.Time spend outdoors in summer,38887,-0.0397242713261305,0.0237816179432252,-0.0863362424948518,0.00688769984259085,0.0948528173892737
MKI67,Proliferation marker protein Ki-67,Lifestyle factors,X1060.Time spent outdoors in winter,33953,-0.00670640151165066,0.0267366560086339,-0.059110247288573,0.0456974442652717,0.80194573201784
MKI67,Proliferation marker protein Ki-67,Physical activities,X1070.Time spent watching television (TV),40935,0.0515834890157428,0.0239798670607158,0.00458294957673974,0.0985840284547458,0.0314728371081164
MKI67,Proliferation marker protein Ki-67,Physical activities,X1080.Time spent using computer,33888,0.0287412600408655,0.0251304406697049,-0.0205144036717561,0.077996923753487,0.252763170998916
MKI67,Proliferation marker protein Ki-67,Physical activities,X1090.Time spent driving,29485,-0.0391017742827929,0.0268579393877953,-0.0917433354828717,0.0135397869172859,0.145438120997934
MKI67,Proliferation marker protein Ki-67,Lifestyle factors,X1160.Sleep duration,43100,0.00855901457456037,0.0216726566054827,-0.0339193923721856,0.0510374215213064,0.692902214759729
MKI67,Proliferation marker protein Ki-67,Health and medical history,X120039#0.Location of pain during the past week_None of the given areas,14051,0.00848507393729903,0.011325396835852,-0.0137127038609709,0.0306828517355689,0.45374461425895
MKI67,Proliferation marker protein Ki-67,Health and medical history,X120039#1.Location of pain during the past week_Left shoulder,14051,-0.00913764723946615,0.0110434298557594,-0.0307827697567545,0.0125074752778222,0.408008368202983
MKI67,Proliferation marker protein Ki-67,Health and medical history,X120039#10.Location of pain during the past week_Upper right leg,14051,-0.00842068524817079,0.0125237941242136,-0.0329673217316294,0.0161259512352878,0.501356103251804
MKI67,Proliferation marker protein Ki-67,Health and medical history,X120039#11.Location of pain during the past week_Lower left leg,14051,-0.00156209369263623,0.0128036794534682,-0.0266573054214338,0.0235331180361613,0.902897993680308
