Protein,Protein_definition,Trait_category,Trait,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
IGFBP6,Insulin-like growth factor-binding protein 6,Lifestyle factors,X1050.Time spend outdoors in summer,45912,-0.0591422377887327,0.0277384318606826,-0.113509564235671,-0.00477491134179482,0.0330005802997721
IGFBP6,Insulin-like growth factor-binding protein 6,Lifestyle factors,X1060.Time spent outdoors in winter,40072,-0.0830567509969462,0.0312052529441707,-0.144219046767521,-0.0218944552263716,0.00777949695830668
IGFBP6,Insulin-like growth factor-binding protein 6,Physical activities,X1070.Time spent watching television (TV),48271,0.153863229448873,0.0281067932528764,0.0987739146732354,0.208952544224511,4.4158574473323e-08
IGFBP6,Insulin-like growth factor-binding protein 6,Physical activities,X1080.Time spent using computer,40041,0.14434014981584,0.0280867174117006,0.0892901836889071,0.199390115942773,2.77368094387097e-07
IGFBP6,Insulin-like growth factor-binding protein 6,Physical activities,X1090.Time spent driving,34728,0.0338413890645228,0.0309590764915076,-0.0268384008588321,0.0945211789878777,0.274357161825233
IGFBP6,Insulin-like growth factor-binding protein 6,Lifestyle factors,X1160.Sleep duration,50856,0.240252423462978,0.0254065468866843,0.190455591565077,0.29004925536088,3.32040078789874e-21
IGFBP6,Insulin-like growth factor-binding protein 6,Health and medical history,X120039#0.Location of pain during the past week_None of the given areas,17007,0.00137582962040896,0.00761943495689691,-0.013558262895109,0.0163099221359269,0.856708469081672
IGFBP6,Insulin-like growth factor-binding protein 6,Health and medical history,X120039#1.Location of pain during the past week_Left shoulder,17007,0.00419898469847561,0.00740403080763639,-0.0103129156844917,0.0187108850814429,0.57063916072558
IGFBP6,Insulin-like growth factor-binding protein 6,Health and medical history,X120039#10.Location of pain during the past week_Upper right leg,17007,0.00800876431972878,0.00843673100003409,-0.00852722844033804,0.0245447570797956,0.342495078602945
IGFBP6,Insulin-like growth factor-binding protein 6,Health and medical history,X120039#11.Location of pain during the past week_Lower left leg,17007,-0.00173356947518019,0.00863116400210177,-0.0186506509192997,0.0151835119689393,0.840818252109631
