Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
CD163,Scavenger receptor cysteine-rich type 1 protein M130,Chapter IX Diseases of the circulatory system,"Hypertension, essential",Inverse variance weighted,38,1.12 [1.03-1.22],0.0069520467436874
CD163,Scavenger receptor cysteine-rich type 1 protein M130,Chapter IX Diseases of the circulatory system,Hypertension,Inverse variance weighted,38,1.12 [1.03-1.22],0.0058616297694216
