Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
TXK,Tyrosine-protein kinase TXK,Chapter XI Diseases of the digestive system,Coeliac disease,22443,123,1.43 [1.24-1.64],7.601438966680256e-07
TXK,Tyrosine-protein kinase TXK,Chapter XI Diseases of the digestive system,Intestinal malabsorption,22468,148,1.32 [1.15-1.53],0.0001323604207616
