Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
STK24,Serine/threonine-protein kinase 24,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,26107,2923,1.11 [1.05-1.17],0.0001500120748511
STK24,Serine/threonine-protein kinase 24,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,26705,1258,1.21 [1.12-1.31],1.8044432201798377e-06
STK24,Serine/threonine-protein kinase 24,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,24695,3106,1.11 [1.05-1.16],0.0001290865942798
STK24,Serine/threonine-protein kinase 24,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,26217,4628,1.09 [1.04-1.13],8.639726770660948e-05
STK24,Serine/threonine-protein kinase 24,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,26636,1458,1.16 [1.08-1.25],0.0001086123932676
STK24,Serine/threonine-protein kinase 24,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",26394,1670,1.13 [1.06-1.21],0.0005154581496018
STK24,Serine/threonine-protein kinase 24,Chapter X Diseases of the respiratory system,Diseases of the respiratory system,25053,5122,1.07 [1.03-1.11],0.0007763243037945
STK24,Serine/threonine-protein kinase 24,Chapter X Diseases of the respiratory system,Emphysema,23304,271,1.39 [1.17-1.65],0.0001437489592047
STK24,Serine/threonine-protein kinase 24,Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified psoriasis,26877,167,0.60 [0.48-0.76],2.0632431060518418e-05
STK24,Serine/threonine-protein kinase 24,Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,26947,237,0.70 [0.58-0.85],0.0003690402855994
STK24,Serine/threonine-protein kinase 24,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gout,18542,219,1.39 [1.15-1.68],0.0006386584056097
