Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
CHRDL2,Chordin-like protein 2,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,15161,813,1.36 [1.18-1.56],2.4144994274814365e-05
CHRDL2,Chordin-like protein 2,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,14538,112,2.60 [1.83-3.71],1.080388490924894e-07
CHRDL2,Chordin-like protein 2,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,12173,605,1.33 [1.12-1.57],0.000912424700515
CHRDL2,Chordin-like protein 2,Chapter X Diseases of the respiratory system,Interstitial lung disease,22545,77,2.04 [1.35-3.08],0.0007143950366578
CHRDL2,Chordin-like protein 2,Chapter X Diseases of the respiratory system,"ILD, hospital admissions",23363,77,2.03 [1.35-3.06],0.0007262431786322
CHRDL2,Chordin-like protein 2,Chapter XI Diseases of the digestive system,Diseases of liver,22868,141,2.42 [1.78-3.29],1.721926408755744e-08
CHRDL2,Chordin-like protein 2,Chapter XIV Diseases of the genitourinary system,Genitourinary diseases,18182,2369,1.20 [1.10-1.31],3.285135712174301e-05
CHRDL2,Chordin-like protein 2,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,20906,307,2.31 [1.87-2.86],8.065786973336345e-15
CHRDL2,Chordin-like protein 2,Chapter XIV Diseases of the genitourinary system,Acute renal failure,20939,75,2.29 [1.51-3.46],8.869562032285014e-05
CHRDL2,Chordin-like protein 2,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,20956,92,4.00 [2.81-5.69],1.4883562944626992e-14
CHRDL2,Chordin-like protein 2,Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,20957,93,2.95 [2.04-4.26],8.216785533253242e-09
CHRDL2,Chordin-like protein 2,Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,23173,79,2.47 [1.66-3.66],7.14952361615935e-06
CHRDL2,Chordin-like protein 2,Chapter XIV Diseases of the genitourinary system,Calculus of kidney and ureter,23103,253,1.55 [1.22-1.96],0.000271845651031
