Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
ACHE,Acetylcholinesterase,Chapter V Mental and behavioural disorders,"Mental and behavioural disorders due to alcohol, excluding acute intoxication",19618,223,1.92 [1.38-2.69],0.0001248060029514
ACHE,Acetylcholinesterase,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,13516,3088,1.26 [1.11-1.43],0.0003690064116632
ACHE,Acetylcholinesterase,Chapter IX Diseases of the circulatory system,Cardiomyopathy,15787,70,2.63 [1.57-4.43],0.0002636835274705
ACHE,Acetylcholinesterase,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,10380,513,2.08 [1.63-2.66],3.315216629785876e-09
ACHE,Acetylcholinesterase,Chapter IX Diseases of the circulatory system,"Heart failure, strict",18994,265,1.71 [1.25-2.34],0.0007763017017746
ACHE,Acetylcholinesterase,Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,17939,728,0.69 [0.55-0.86],0.0007761338558736
ACHE,Acetylcholinesterase,Chapter X Diseases of the respiratory system,"Asthma, hospital admissions , main diagnosis only",18885,560,0.59 [0.46-0.76],4.054137150693448e-05
ACHE,Acetylcholinesterase,Chapter X Diseases of the respiratory system,Asthma,13663,560,0.55 [0.42-0.71],6.228015736249216e-06
ACHE,Acetylcholinesterase,Chapter X Diseases of the respiratory system,"Asthma, excluding more controls",13374,560,0.55 [0.42-0.71],6.558972469103418e-06
ACHE,Acetylcholinesterase,Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",13653,550,0.55 [0.43-0.72],9.716322071508416e-06
ACHE,Acetylcholinesterase,Chapter XI Diseases of the digestive system,Diseases of liver,19366,121,2.47 [1.63-3.72],1.7717555110824105e-05
ACHE,Acetylcholinesterase,Chapter XI Diseases of the digestive system,Other diseases of liver,19315,70,2.69 [1.61-4.51],0.0001656188459231
ACHE,Acetylcholinesterase,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other (seronegative) rheumatoid arthritis, wide",19857,67,0.27 [0.13-0.57],0.0005051226550234
