Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
FABP9,Fatty acid-binding protein 9,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,19635,243,1.42 [1.18-1.71],0.0001693535822235
FABP9,Fatty acid-binding protein 9,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,15145,817,1.27 [1.13-1.42],4.008287359182558e-05
FABP9,Fatty acid-binding protein 9,Chapter II Neoplasms,"Malignant neoplasm of prostate, excluding all cancers (controls excluding all cancers)",18592,236,0.64 [0.52-0.80],5.60502006604333e-05
FABP9,Fatty acid-binding protein 9,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,14525,111,2.34 [1.88-2.92],2.5729680246292165e-14
FABP9,Fatty acid-binding protein 9,Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,22818,596,1.25 [1.10-1.41],0.0005769051113318
FABP9,Fatty acid-binding protein 9,Chapter XI Diseases of the digestive system,Other noninfective gastroenteritis and colitis,22674,452,1.27 [1.11-1.47],0.0008302628334054
FABP9,Fatty acid-binding protein 9,Chapter XII Diseases of the skin and subcutaneous tissue,Disorders of skin appendages,23298,448,1.32 [1.15-1.52],0.000120913094582
FABP9,Fatty acid-binding protein 9,Chapter XII Diseases of the skin and subcutaneous tissue,Follicular cysts of skin and subcutaneous tissue,23215,365,1.33 [1.14-1.55],0.0003721375393527
FABP9,Fatty acid-binding protein 9,Chapter XIV Diseases of the genitourinary system,Genitourinary diseases,18144,2374,1.17 [1.09-1.25],1.6555877199520683e-05
FABP9,Fatty acid-binding protein 9,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,20883,306,1.93 [1.66-2.25],1.630909009707932e-17
FABP9,Fatty acid-binding protein 9,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,20933,94,2.66 [2.14-3.32],3.512171613981908e-18
FABP9,Fatty acid-binding protein 9,Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,20931,92,2.31 [1.83-2.90],1.0436250440991573e-12
FABP9,Fatty acid-binding protein 9,Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,23144,79,1.73 [1.30-2.31],0.0001749816506477
FABP9,Fatty acid-binding protein 9,Chapter XIV Diseases of the genitourinary system,Other disorders of  bladder,21009,388,1.31 [1.13-1.53],0.0004376666542419
