Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
COX6B1,Cytochrome c oxidase subunit 6B1,Chapter V Mental and behavioural disorders,"Mood disorders, excluding more controls",17115,224,1.83 [1.28-2.60],0.000792211051526
COX6B1,Cytochrome c oxidase subunit 6B1,Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,18349,744,1.44 [1.17-1.77],0.0005926002723109
