Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
ADGRD1,Adhesion G-protein coupled receptor D1,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,12857,664,1.58 [1.32-1.90],9.991196502404896e-07
ADGRD1,Adhesion G-protein coupled receptor D1,Chapter I Certain infectious and parasitic diseases,Other viral diseases,20003,62,2.29 [1.40-3.75],0.0009796223883193
ADGRD1,Adhesion G-protein coupled receptor D1,Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",19995,54,2.51 [1.50-4.21],0.0004556426845192
ADGRD1,Adhesion G-protein coupled receptor D1,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes,17720,112,2.16 [1.44-3.22],0.0001721666579228
ADGRD1,Adhesion G-protein coupled receptor D1,Chapter IX Diseases of the circulatory system,Peripheral artery disease,18960,139,1.94 [1.37-2.73],0.0001703513660332
ADGRD1,Adhesion G-protein coupled receptor D1,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes,18171,563,1.45 [1.18-1.77],0.0003164148678622
ADGRD1,Adhesion G-protein coupled receptor D1,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,18156,548,1.46 [1.19-1.79],0.00023462862415
ADGRD1,Adhesion G-protein coupled receptor D1,Chapter V Mental and behavioural disorders,Any mental disorder,17101,582,1.61 [1.34-1.93],4.016332639601258e-07
ADGRD1,Adhesion G-protein coupled receptor D1,Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",16814,295,2.30 [1.80-2.93],1.6483492533067373e-11
ADGRD1,Adhesion G-protein coupled receptor D1,Chapter V Mental and behavioural disorders,"Mental and behavioural disorders due to alcohol, excluding acute intoxication",19618,223,2.57 [1.97-3.34],2.4703946355674643e-12
ADGRD1,Adhesion G-protein coupled receptor D1,Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",19686,170,2.48 [1.84-3.34],2.773842009407118e-09
ADGRD1,Adhesion G-protein coupled receptor D1,Chapter V Mental and behavioural disorders,Alcohol dependence,18344,96,2.38 [1.61-3.51],1.2012354941714598e-05
ADGRD1,Adhesion G-protein coupled receptor D1,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,13516,3088,1.35 [1.21-1.50],6.889003521182859e-08
ADGRD1,Adhesion G-protein coupled receptor D1,Chapter IX Diseases of the circulatory system,"Hypertension, essential",14301,2009,1.44 [1.27-1.63],4.84103732355146e-09
ADGRD1,Adhesion G-protein coupled receptor D1,Chapter IX Diseases of the circulatory system,Hypertension,14328,2036,1.46 [1.29-1.64],1.3294319068488981e-09
ADGRD1,Adhesion G-protein coupled receptor D1,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,10380,513,1.97 [1.58-2.46],2.6429887371781544e-09
ADGRD1,Adhesion G-protein coupled receptor D1,Chapter IX Diseases of the circulatory system,"Heart failure, strict",18994,265,1.78 [1.37-2.33],1.945231534048806e-05
ADGRD1,Adhesion G-protein coupled receptor D1,Chapter X Diseases of the respiratory system,Diseases of the respiratory system,15690,1709,1.31 [1.16-1.47],8.862165118999624e-06
ADGRD1,Adhesion G-protein coupled receptor D1,Chapter X Diseases of the respiratory system,Influenza and pneumonia,18339,212,1.71 [1.27-2.29],0.0004159845478789
ADGRD1,Adhesion G-protein coupled receptor D1,Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",18304,177,1.77 [1.28-2.43],0.0005113271523139
ADGRD1,Adhesion G-protein coupled receptor D1,Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,17939,728,1.57 [1.33-1.86],9.568783376100109e-08
ADGRD1,Adhesion G-protein coupled receptor D1,Chapter X Diseases of the respiratory system,Early onset COPD,18979,166,1.80 [1.29-2.50],0.0004824554228002
ADGRD1,Adhesion G-protein coupled receptor D1,Chapter X Diseases of the respiratory system,"COPD, hospital admissions 1, only main diagnosis",19004,191,2.17 [1.61-2.92],4.267382041249656e-07
ADGRD1,Adhesion G-protein coupled receptor D1,Chapter X Diseases of the respiratory system,"Other chronic obstructive pulmonary disease, including avohilmo",19004,191,2.17 [1.61-2.92],4.267382041249656e-07
ADGRD1,Adhesion G-protein coupled receptor D1,Chapter X Diseases of the respiratory system,Other respiratory diseases principally affecting the interstitium,19708,97,2.06 [1.35-3.14],0.0007996731987711
ADGRD1,Adhesion G-protein coupled receptor D1,Chapter XI Diseases of the digestive system,Gastric ulcer,15282,126,2.01 [1.37-2.94],0.000348965802352
