Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
SLIT2,Slit homolog 2 protein,Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",19332,331,1.39 [1.17-1.65],0.0001509692110174
SLIT2,Slit homolog 2 protein,Chapter XI Diseases of the digestive system,Diseases of liver,22373,139,1.59 [1.30-1.95],8.627932013775338e-06
SLIT2,Slit homolog 2 protein,Chapter XI Diseases of the digestive system,Other diseases of liver,22313,79,1.57 [1.21-2.04],0.0007625293276711
SLIT2,Slit homolog 2 protein,Chapter XI Diseases of the digestive system,Cholecystitis,21761,65,1.63 [1.24-2.13],0.0004486035864315
