Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Internal derangement of knee,ACE2,Angiotensin-converting enzyme 2,18781,366,1.46 [1.23-1.73],9.802875238088507e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Internal derangement of knee,AMBP,Protein AMBP,19270,372,2.49 [1.57-3.93],9.621367501633112e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Internal derangement of knee,BRK1,Protein BRICK1,18690,367,1.64 [1.34-2.00],1.1978250985076503e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Internal derangement of knee,CCN3,CCN family member 3,19333,375,1.88 [1.45-2.43],1.6573996431826962e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Internal derangement of knee,CD276,CD276 antigen,19133,377,1.71 [1.31-2.23],8.065272291541778e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Internal derangement of knee,CELA2A,Chymotrypsin-like elastase family member 2A,16680,324,0.69 [0.58-0.82],4.285332750817158e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Internal derangement of knee,CHGA,Chromogranin-A,16680,324,1.29 [1.17-1.43],1.0654023207532602e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Internal derangement of knee,COL6A3,Collagen alpha-3(VI) chain,19364,378,1.68 [1.30-2.18],9.129068326160486e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Internal derangement of knee,COL9A1,Collagen alpha-1(IX) chain,19095,378,2.50 [2.11-2.95],4.994802748734339e-27
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Internal derangement of knee,CRTAC1,Cartilage acidic protein 1,19364,378,1.99 [1.43-2.76],4.097023890651839e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Internal derangement of knee,DNER,Delta and Notch-like epidermal growth factor-related receptor,19100,374,0.47 [0.32-0.68],7.214860433313325e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Internal derangement of knee,EFNA1,Ephrin-A1,19088,372,1.92 [1.39-2.65],6.593377964715527e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Internal derangement of knee,KLK4,Kallikrein-4,19293,372,1.36 [1.18-1.57],2.8647221408364745e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Internal derangement of knee,LGALS4,Galectin-4,19133,377,1.39 [1.18-1.64],7.535738713010201e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Internal derangement of knee,MATN3,Matrilin-3,18976,369,1.80 [1.36-2.38],4.442682801131977e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Internal derangement of knee,NELL1,Protein kinase C-binding protein NELL1,19194,371,0.58 [0.46-0.71],5.07375850873427e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Internal derangement of knee,NELL2,Protein kinase C-binding protein NELL2,19225,377,0.50 [0.36-0.69],4.046680879241467e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Internal derangement of knee,NRCAM,Neuronal cell adhesion molecule,19124,370,0.50 [0.35-0.70],6.527610383909302e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Internal derangement of knee,RBFOX3,RNA binding protein fox-1 homolog 3,16657,325,1.74 [1.39-2.18],1.5715479366051283e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Internal derangement of knee,SCGN,Secretagogin,18760,371,1.50 [1.23-1.83],7.084196314079899e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Internal derangement of knee,SEPTIN8,Septin-8,16616,323,1.80 [1.35-2.39],5.4464983011575255e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Internal derangement of knee,WFIKKN1,"WAP, Kazal, immunoglobulin, Kunitz and NTR domain-containing protein 1",18951,368,0.62 [0.50-0.78],5.74903428773548e-05
