Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,AGR3,Anterior gradient protein 3,25442,118,1.65 [1.32-2.07],9.980370273167715e-06
Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,ANXA10,Annexin A10,25456,121,1.45 [1.25-1.69],1.7560926431059404e-06
Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,CHGA,Chromogranin-A,22790,110,1.61 [1.40-1.85],4.997529612821841e-11
Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,FBLN2,Fibulin-2,22790,110,3.05 [1.82-5.12],2.4325846586934007e-05
Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,FSTL3,Follistatin-related protein 3,26062,121,2.42 [1.55-3.77],9.243494729349648e-05
Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,GAST,Gastrin,22749,111,1.47 [1.33-1.63],1.714692982712534e-13
Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,INHBB,Inhibin beta B chain,22303,109,1.90 [1.38-2.62],8.182041376333922e-05
Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,NEFL,Neurofilament light polypeptide,25375,121,1.97 [1.44-2.68],1.964828545122048e-05
Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,PGA4,Pepsin A-4,22807,111,1.69 [1.33-2.16],2.271168231750857e-05
Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,SMOC1,SPARC-related modular calcium-binding protein 1,26324,125,2.43 [1.56-3.78],8.801048860130626e-05
Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,SORCS2,VPS10 domain-containing receptor SorCS2,25486,118,2.40 [1.63-3.54],9.05152641648516e-06
Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,VSIG2,V-set and immunoglobulin domain-containing protein 2,22666,111,1.93 [1.52-2.45],5.3290033662660414e-08
