Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter VI Diseases of the nervous system,Migraine,CALB1,Calbindin,26011,124,2.28 [1.62-3.22],2.3853443824007123e-06
Chapter VI Diseases of the nervous system,Migraine,CD83,CD83 antigen,26077,128,2.33 [1.53-3.54],7.305691181290231e-05
Chapter VI Diseases of the nervous system,Migraine,CNDP1,Beta-Ala-His dipeptidase,26217,130,0.57 [0.43-0.76],9.695136826477227e-05
Chapter VI Diseases of the nervous system,Migraine,DSC2,Desmocollin-2,25849,126,2.37 [1.57-3.58],4.282465639909093e-05
Chapter VI Diseases of the nervous system,Migraine,FOLR2,Folate receptor beta,26347,128,2.94 [1.80-4.83],1.872319604531366e-05
Chapter VI Diseases of the nervous system,Migraine,FSTL1,Follistatin-related protein 1,22217,110,4.14 [2.26-7.59],4.4045406317879884e-06
Chapter VI Diseases of the nervous system,Migraine,HAVCR2,Hepatitis A virus cellular receptor 2,26126,128,2.52 [1.69-3.76],5.355123460935092e-06
Chapter VI Diseases of the nervous system,Migraine,IFI30,Gamma-interferon-inducible lysosomal thiol reductase,22121,108,2.13 [1.46-3.11],8.458436131449772e-05
Chapter VI Diseases of the nervous system,Migraine,IL18BP,Interleukin-18-binding protein,26217,130,2.60 [1.70-3.97],9.505734535145896e-06
Chapter VI Diseases of the nervous system,Migraine,LGALS9,Galectin-9,26116,128,2.77 [1.82-4.22],2.0204245625436365e-06
Chapter VI Diseases of the nervous system,Migraine,LRRC25,Leucine-rich repeat-containing protein 25,26011,124,1.88 [1.40-2.53],3.174797919664145e-05
Chapter VI Diseases of the nervous system,Migraine,MRC1,Macrophage mannose receptor 1,22817,111,3.11 [1.78-5.44],6.672159977368906e-05
Chapter VI Diseases of the nervous system,Migraine,NXPH1,Neurexophilin-1,25486,124,1.85 [1.42-2.42],5.577046083545604e-06
Chapter VI Diseases of the nervous system,Migraine,PODXL2,Podocalyxin-like protein 2,26212,126,2.95 [1.75-4.99],5.206996586998335e-05
Chapter VI Diseases of the nervous system,Migraine,PRRT3,Proline-rich transmembrane protein 3,22217,110,2.91 [1.92-4.40],5.017476441642345e-07
Chapter VI Diseases of the nervous system,Migraine,RNF149,E3 ubiquitin-protein ligase RNF149,22217,110,2.62 [1.68-4.10],2.3190573579678708e-05
Chapter VI Diseases of the nervous system,Migraine,SCG3,Secretogranin-3,26167,128,2.56 [1.62-4.06],6.155372193578678e-05
Chapter VI Diseases of the nervous system,Migraine,SCN4B,Sodium channel subunit beta-4,22217,110,2.30 [1.55-3.41],3.834282883408456e-05
Chapter VI Diseases of the nervous system,Migraine,SELENOP,Selenoprotein P,22846,113,0.19 [0.09-0.40],1.7182555291671253e-05
Chapter VI Diseases of the nervous system,Migraine,TGOLN2,Trans-Golgi network integral membrane protein 2,22817,111,3.71 [1.96-7.05],6.035344498035057e-05
Chapter VI Diseases of the nervous system,Migraine,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,26126,128,1.74 [1.40-2.18],8.987539631555744e-07
Chapter VI Diseases of the nervous system,Migraine,TREML2,Trem-like transcript 2 protein,26126,128,2.29 [1.53-3.42],5.244993055104543e-05
