Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter VI Diseases of the nervous system,Sleep apnoea,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",26708,67,1.29 [1.02-1.62],0.0310427493897891
Chapter VI Diseases of the nervous system,Sleep apnoea,ACE2,Angiotensin-converting enzyme 2,26852,67,1.56 [1.13-2.16],0.0064505474985408
Chapter VI Diseases of the nervous system,Sleep apnoea,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,27353,70,0.61 [0.39-0.97],0.0361258582212584
Chapter VI Diseases of the nervous system,Sleep apnoea,ACP5,Tartrate-resistant acid phosphatase type 5,27477,71,2.11 [1.30-3.43],0.0026720826865505
Chapter VI Diseases of the nervous system,Sleep apnoea,ACTA2,"Actin, aortic smooth muscle",26852,67,1.54 [1.08-2.18],0.0158589219515113
Chapter VI Diseases of the nervous system,Sleep apnoea,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,23173,60,1.69 [1.18-2.42],0.0044315000878711
Chapter VI Diseases of the nervous system,Sleep apnoea,ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,26852,67,2.36 [1.18-4.71],0.0152661055913363
Chapter VI Diseases of the nervous system,Sleep apnoea,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,23729,64,2.19 [1.15-4.19],0.0174931034970251
Chapter VI Diseases of the nervous system,Sleep apnoea,ADAMTS16,A disintegrin and metalloproteinase with thrombospondin motifs 16,26852,67,1.61 [1.07-2.43],0.0230584939799633
Chapter VI Diseases of the nervous system,Sleep apnoea,ADAMTSL2,ADAMTS-like protein 2,23849,64,2.66 [1.53-4.61],0.0004998951518644
Chapter VI Diseases of the nervous system,Sleep apnoea,ADGRB3,Adhesion G protein-coupled receptor B3,27118,65,2.26 [1.23-4.14],0.0086452727082932
Chapter VI Diseases of the nervous system,Sleep apnoea,ADGRE5,Adhesion G protein-coupled receptor E5,27550,71,1.93 [1.07-3.46],0.0277770613745616
Chapter VI Diseases of the nervous system,Sleep apnoea,ADGRG1,Adhesion G-protein coupled receptor G1,27230,70,1.48 [1.20-1.84],0.0003298148828566
Chapter VI Diseases of the nervous system,Sleep apnoea,AGRP,Agouti-related protein,27630,69,0.66 [0.45-0.96],0.0299246659948726
Chapter VI Diseases of the nervous system,Sleep apnoea,AHSG,Alpha-2-HS-glycoprotein,23861,62,2.48 [1.01-6.07],0.0463137367025848
Chapter VI Diseases of the nervous system,Sleep apnoea,AKR1B10,Aldo-keto reductase family 1 member B10,23181,63,1.45 [1.10-1.89],0.0072247292753254
Chapter VI Diseases of the nervous system,Sleep apnoea,AKR7L,Aflatoxin B1 aldehyde reductase member 4,23173,60,1.41 [1.08-1.83],0.0100957088966437
Chapter VI Diseases of the nervous system,Sleep apnoea,ALDH1A1,Retinal dehydrogenase 1,27351,69,1.45 [1.05-2.01],0.0243245863303111
Chapter VI Diseases of the nervous system,Sleep apnoea,ALDH3A1,"Aldehyde dehydrogenase, dimeric NADP-preferring",27265,70,1.32 [1.05-1.66],0.0162170115156788
Chapter VI Diseases of the nervous system,Sleep apnoea,ALDH5A1,"Succinate-semialdehyde dehydrogenase, mitochondrial",23815,63,1.70 [1.16-2.50],0.0066762021144942
Chapter VI Diseases of the nervous system,Sleep apnoea,AMOT,Angiomotin,23342,62,1.91 [1.13-3.24],0.0160489655325741
Chapter VI Diseases of the nervous system,Sleep apnoea,AMOTL2,Angiomotin-like protein 2,23636,63,1.49 [1.02-2.18],0.0402399785622571
Chapter VI Diseases of the nervous system,Sleep apnoea,ANGPT1,Angiopoietin-1,27254,70,0.78 [0.62-0.99],0.0433879913465609
Chapter VI Diseases of the nervous system,Sleep apnoea,ANGPT2,Angiopoietin-2,27579,69,2.40 [1.48-3.89],0.0003714600001134
Chapter VI Diseases of the nervous system,Sleep apnoea,ANGPTL7,Angiopoietin-related protein 7,27579,69,1.77 [1.09-2.87],0.0208339053422517
Chapter VI Diseases of the nervous system,Sleep apnoea,ANXA5,Annexin A5,26601,69,2.22 [1.30-3.80],0.0036244276545325
Chapter VI Diseases of the nervous system,Sleep apnoea,APOA4,Apolipoprotein A-IV,23894,63,1.67 [1.01-2.74],0.0449386376682681
Chapter VI Diseases of the nervous system,Sleep apnoea,APOF,Apolipoprotein F,23861,62,0.49 [0.30-0.78],0.0028687477835634
Chapter VI Diseases of the nervous system,Sleep apnoea,AREG,Amphiregulin,27230,70,1.55 [1.09-2.20],0.0152853668072936
Chapter VI Diseases of the nervous system,Sleep apnoea,ARG2,"Arginase-2, mitochondrial",23716,63,1.77 [1.29-2.42],0.0003549372152753
Chapter VI Diseases of the nervous system,Sleep apnoea,ARSA,Arylsulfatase A,27351,69,1.54 [1.04-2.30],0.0332091475533187
Chapter VI Diseases of the nervous system,Sleep apnoea,ASAH2,Neutral ceramidase,27160,65,1.90 [1.17-3.07],0.0090186427033009
Chapter VI Diseases of the nervous system,Sleep apnoea,ASGR1,Asialoglycoprotein receptor 1,27160,65,2.03 [1.03-3.98],0.0394103120201364
Chapter VI Diseases of the nervous system,Sleep apnoea,ASGR2,Asialoglycoprotein receptor 2,23861,62,3.24 [1.48-7.13],0.0033851732073125
Chapter VI Diseases of the nervous system,Sleep apnoea,ATP1B3,Sodium/potassium-transporting ATPase subunit beta-3,23095,61,1.56 [1.04-2.34],0.0315141454132113
Chapter VI Diseases of the nervous system,Sleep apnoea,ATP6AP2,Renin receptor,26708,67,1.57 [1.09-2.25],0.0152240906951799
Chapter VI Diseases of the nervous system,Sleep apnoea,BAIAP2,Brain-specific angiogenesis inhibitor 1-associated protein 2,26708,67,1.40 [1.05-1.87],0.0216903586453026
Chapter VI Diseases of the nervous system,Sleep apnoea,BAMBI,BMP and activin membrane-bound inhibitor homolog,26708,67,2.68 [1.63-4.40],0.0001008965920981
Chapter VI Diseases of the nervous system,Sleep apnoea,BCAM,Basal cell adhesion molecule,27351,69,2.84 [1.38-5.82],0.0044807296077078
Chapter VI Diseases of the nervous system,Sleep apnoea,BLOC1S2,Biogenesis of lysosome-related organelles complex 1 subunit 2,23078,60,1.36 [1.08-1.70],0.0092249211141703
Chapter VI Diseases of the nervous system,Sleep apnoea,BMP10,Bone morphogenetic protein 10,23342,62,2.55 [1.08-6.05],0.0329306515393565
Chapter VI Diseases of the nervous system,Sleep apnoea,BMPER,BMP-binding endothelial regulator protein,23342,62,2.66 [1.26-5.63],0.0102109876188112
Chapter VI Diseases of the nervous system,Sleep apnoea,BPIFB2,BPI fold-containing family B member 2,23802,64,1.38 [1.04-1.83],0.0252630517779862
Chapter VI Diseases of the nervous system,Sleep apnoea,C1QTNF1,Complement C1q tumor necrosis factor-related protein 1,27447,69,2.28 [1.57-3.32],1.5946837264603778e-05
Chapter VI Diseases of the nervous system,Sleep apnoea,C1QTNF6,Complement C1q tumor necrosis factor-related protein 6,23815,63,2.19 [1.39-3.46],0.0007067870486105
Chapter VI Diseases of the nervous system,Sleep apnoea,C7,Complement component C7,23320,62,2.28 [1.13-4.59],0.0206331169471656
Chapter VI Diseases of the nervous system,Sleep apnoea,C7orf50,Uncharacterized protein C7orf50,23797,62,1.85 [1.05-3.24],0.0324559497059323
Chapter VI Diseases of the nervous system,Sleep apnoea,CA12,Carbonic anhydrase 12,27230,70,1.92 [1.17-3.14],0.0100585820528453
Chapter VI Diseases of the nervous system,Sleep apnoea,CA9,Carbonic anhydrase 9,27579,69,1.87 [1.30-2.69],0.0007018727335658
Chapter VI Diseases of the nervous system,Sleep apnoea,CACNB1,Voltage-dependent L-type calcium channel subunit beta-1,23078,60,1.46 [1.06-2.00],0.0191429759668009
Chapter VI Diseases of the nervous system,Sleep apnoea,CALCA,Calcitonin,27108,65,1.42 [1.06-1.89],0.0190409883056349
Chapter VI Diseases of the nervous system,Sleep apnoea,CBLIF,Cobalamin binding intrinsic factor,27310,70,1.31 [1.00-1.72],0.0476977238341252
Chapter VI Diseases of the nervous system,Sleep apnoea,CCDC80,Coiled-coil domain-containing protein 80,27353,70,1.69 [1.04-2.77],0.0357056023377208
