Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Dental caries,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",22940,94,1.23 [1.00-1.52],0.0484148220671797
Chapter XI Diseases of the digestive system,Dental caries,ACE,Angiotensin-converting enzyme,23400,97,2.24 [1.10-4.59],0.0271252015170736
Chapter XI Diseases of the digestive system,Dental caries,ACE2,Angiotensin-converting enzyme 2,26343,104,1.45 [1.09-1.94],0.0114539876432169
Chapter XI Diseases of the digestive system,Dental caries,ACP5,Tartrate-resistant acid phosphatase type 5,26949,108,1.64 [1.02-2.64],0.0414431769755498
Chapter XI Diseases of the digestive system,Dental caries,ACTA2,"Actin, aortic smooth muscle",26343,104,1.39 [1.02-1.88],0.0373963793187406
Chapter XI Diseases of the digestive system,Dental caries,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,22718,96,1.53 [1.15-2.05],0.0034573352401774
Chapter XI Diseases of the digestive system,Dental caries,ADAMTSL2,ADAMTS-like protein 2,23386,95,2.24 [1.32-3.80],0.0026800455695007
Chapter XI Diseases of the digestive system,Dental caries,ADH4,All-trans-retinol dehydrogenase [NAD(+)] ADH4,26343,104,1.24 [1.03-1.50],0.0259635329383006
Chapter XI Diseases of the digestive system,Dental caries,AFM,Afamin,23428,98,3.74 [1.36-10.29],0.0104909304307123
Chapter XI Diseases of the digestive system,Dental caries,AHSG,Alpha-2-HS-glycoprotein,23400,97,2.56 [1.30-5.04],0.0067504697653985
Chapter XI Diseases of the digestive system,Dental caries,ALCAM,CD166 antigen,27152,108,3.18 [1.42-7.13],0.0048515224426262
Chapter XI Diseases of the digestive system,Dental caries,ALMS1,Alstrom syndrome protein 1,22940,94,1.38 [1.02-1.86],0.0340386783882514
Chapter XI Diseases of the digestive system,Dental caries,AMBP,Protein AMBP,27010,107,3.14 [1.41-7.01],0.0051958266011803
Chapter XI Diseases of the digestive system,Dental caries,AMN,Protein amnionless,26282,102,1.55 [1.13-2.13],0.0066205548156922
Chapter XI Diseases of the digestive system,Dental caries,ANGPT2,Angiopoietin-2,27048,107,1.62 [1.08-2.43],0.0200237122651616
Chapter XI Diseases of the digestive system,Dental caries,APOA2,Apolipoprotein A-II,23400,97,1.62 [1.10-2.38],0.0145969868027852
Chapter XI Diseases of the digestive system,Dental caries,APOB,Apolipoprotein B-100,23400,97,2.98 [1.24-7.16],0.0149048673263488
Chapter XI Diseases of the digestive system,Dental caries,APOF,Apolipoprotein F,23400,97,0.55 [0.38-0.80],0.0018645304220334
Chapter XI Diseases of the digestive system,Dental caries,APOH,Beta-2-glycoprotein 1,26830,108,1.79 [1.19-2.69],0.0053679528090377
Chapter XI Diseases of the digestive system,Dental caries,ARMCX2,Armadillo repeat-containing X-linked protein 2,22617,93,0.60 [0.39-0.94],0.0262242591292676
Chapter XI Diseases of the digestive system,Dental caries,ARSA,Arylsulfatase A,26830,108,1.42 [1.03-1.97],0.0342229313074737
Chapter XI Diseases of the digestive system,Dental caries,ASGR1,Asialoglycoprotein receptor 1,26641,106,2.13 [1.27-3.59],0.0044434425174393
Chapter XI Diseases of the digestive system,Dental caries,ATP5F1D,"ATP synthase subunit delta, mitochondrial",22639,91,0.59 [0.35-0.99],0.0464126470875217
Chapter XI Diseases of the digestive system,Dental caries,B2M,Beta-2-microglobulin,23428,98,1.63 [1.21-2.19],0.0012278402375162
Chapter XI Diseases of the digestive system,Dental caries,BMPER,BMP-binding endothelial regulator protein,22891,94,1.95 [1.08-3.54],0.0269374813539443
Chapter XI Diseases of the digestive system,Dental caries,BPIFB2,BPI fold-containing family B member 2,23345,94,1.35 [1.06-1.73],0.0163616339585011
Chapter XI Diseases of the digestive system,Dental caries,C1GALT1C1,C1GALT1-specific chaperone 1,22639,91,1.68 [1.04-2.71],0.0334353276687651
Chapter XI Diseases of the digestive system,Dental caries,C1QTNF5,Complement C1q tumor necrosis factor-related protein 5,22891,94,1.80 [1.07-3.03],0.0261605109070029
Chapter XI Diseases of the digestive system,Dental caries,C1S,Complement C1s subcomponent,23428,98,2.38 [1.02-5.55],0.0453239445502374
Chapter XI Diseases of the digestive system,Dental caries,C3,Complement C3,22209,95,1.49 [1.10-2.01],0.0094720058462698
Chapter XI Diseases of the digestive system,Dental caries,C7,Complement component C7,22871,97,1.87 [1.02-3.44],0.0423474046847947
Chapter XI Diseases of the digestive system,Dental caries,C9,Complement component C9,23400,97,1.54 [1.03-2.31],0.0372224993136302
Chapter XI Diseases of the digestive system,Dental caries,CA11,Carbonic anhydrase-related protein 11,26206,102,1.66 [1.23-2.24],0.0008546538514387
Chapter XI Diseases of the digestive system,Dental caries,CACNA1H,Voltage-dependent T-type calcium channel subunit alpha-1H,22639,91,0.59 [0.35-0.99],0.0458177015323185
Chapter XI Diseases of the digestive system,Dental caries,CACNB1,Voltage-dependent L-type calcium channel subunit beta-1,22617,93,1.36 [1.03-1.79],0.027991828115313
Chapter XI Diseases of the digestive system,Dental caries,CCDC80,Coiled-coil domain-containing protein 80,26832,105,1.73 [1.13-2.66],0.0121869266009401
Chapter XI Diseases of the digestive system,Dental caries,CCER2,Coiled-coil domain-containing glutamate-rich protein 2,22785,94,1.35 [1.02-1.80],0.0372567531334091
Chapter XI Diseases of the digestive system,Dental caries,CCL14,C-C motif chemokine 14,26734,108,1.54 [1.07-2.21],0.0197765954779596
Chapter XI Diseases of the digestive system,Dental caries,CCL18,C-C motif chemokine 18,26426,108,1.26 [1.03-1.52],0.0219001492326411
Chapter XI Diseases of the digestive system,Dental caries,CCL20,C-C motif chemokine 20,27102,107,1.22 [1.04-1.43],0.0161435895386903
Chapter XI Diseases of the digestive system,Dental caries,CCL21,C-C motif chemokine 21,26950,107,1.55 [1.20-2.01],0.0008841115576044
Chapter XI Diseases of the digestive system,Dental caries,CCL27,C-C motif chemokine 27,26832,105,1.43 [1.08-1.91],0.01338072936708
