Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],A1BG,Alpha-1B-glycoprotein,23612,376,0.51 [0.29-0.88],0.0164217931303496
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],ACE2,Angiotensin-converting enzyme 2,26502,428,0.68 [0.53-0.86],0.0014572114070584
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],ACP1,Low molecular weight phosphotyrosine protein phosphatase,22898,356,0.76 [0.59-0.98],0.033451569658818
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],ACP5,Tartrate-resistant acid phosphatase type 5,27124,438,0.68 [0.52-0.89],0.0051119397103642
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],ACY1,Aminoacylase-1,26996,434,0.83 [0.71-0.97],0.0222113212022436
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],ADAMTS13,A disintegrin and metalloproteinase with thrombospondin motifs 13,27329,442,1.51 [1.01-2.26],0.0429332374157148
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],ADAMTS16,A disintegrin and metalloproteinase with thrombospondin motifs 16,26502,428,0.57 [0.40-0.80],0.0010723181216614
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,27094,438,0.76 [0.62-0.93],0.0066593095542493
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],ADGRB3,Adhesion G protein-coupled receptor B3,26770,435,0.73 [0.55-0.96],0.0230446508533405
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],ADGRD1,Adhesion G-protein coupled receptor D1,23068,365,0.72 [0.53-0.96],0.0281655742744327
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],ADGRE1,Adhesion G protein-coupled receptor E1,23446,376,1.28 [1.07-1.54],0.0072270095960949
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],ADGRE5,Adhesion G protein-coupled receptor E5,27202,437,1.37 [1.01-1.86],0.0426833757622675
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],ADGRG1,Adhesion G-protein coupled receptor G1,26879,435,1.34 [1.09-1.65],0.0064216255707697
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],ADM,Pro-adrenomedullin,27224,437,0.73 [0.53-1.00],0.0473514798030527
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],AFM,Afamin,23612,376,0.49 [0.28-0.86],0.0130131016196503
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],AIF1,Allograft inflammatory factor 1,26364,423,0.84 [0.71-1.00],0.0467335603421814
