Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,ACE2,Angiotensin-converting enzyme 2,24898,69,2.04 [1.51-2.77],4.291734648979534e-06
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,ACRBP,Acrosin-binding protein,21999,56,1.58 [1.02-2.46],0.04200999945117
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,ACTA2,"Actin, aortic smooth muscle",24898,69,1.59 [1.15-2.21],0.0054193171777252
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,ACVRL1,Serine/threonine-protein kinase receptor R3,25144,71,2.89 [1.38-6.05],0.0049968706078499
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,ADA2,Adenosine deaminase 2,25213,70,3.38 [2.26-5.04],2.4908969376645e-09
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,21486,57,1.76 [1.32-2.35],0.0001245265190179
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,ADAMTSL2,ADAMTS-like protein 2,22115,60,2.21 [1.11-4.37],0.0234733666947379
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,ADGRB3,Adhesion G protein-coupled receptor B3,25144,71,1.88 [1.04-3.41],0.0381021504530268
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,ADGRE2,Adhesion G protein-coupled receptor E2,25483,70,2.45 [1.22-4.92],0.01188128979568
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,ADGRE5,Adhesion G protein-coupled receptor E5,25550,70,2.71 [1.59-4.61],0.0002366686598376
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,ADGRG1,Adhesion G-protein coupled receptor G1,25259,70,1.66 [1.30-2.11],4.02396676700044e-05
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,ADH4,All-trans-retinol dehydrogenase [NAD(+)] ADH4,24898,69,1.31 [1.04-1.66],0.0214700787345846
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,ADM,Pro-adrenomedullin,25573,70,2.78 [1.26-6.11],0.0110324588760301
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,AGR2,Anterior gradient protein 2 homolog,24530,68,1.53 [1.28-1.83],3.253226955036648e-06
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,AGRN,Agrin,25483,70,2.46 [1.51-4.03],0.0003153950012014
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,AGXT,Serine--pyruvate aminotransferase,25362,69,1.38 [1.08-1.76],0.0089509942173563
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,AIF1L,Allograft inflammatory factor 1-like,21555,56,0.51 [0.27-0.99],0.0451942201971443
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,AKR1C4,Aldo-keto reductase family 1 member C4,24898,69,1.32 [1.01-1.74],0.0457088609301721
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,ALCAM,CD166 antigen,25674,70,6.43 [2.52-16.40],9.696603701265388e-05
