Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",18633,303,1.17 [1.04-1.31],0.0106090422933814
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ACAN,Aggrecan core protein,18904,311,1.66 [1.16-2.39],0.0059043702410044
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ACE,Angiotensin-converting enzyme,16642,271,0.60 [0.39-0.92],0.0204364703627368
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ACE2,Angiotensin-converting enzyme 2,18725,310,1.48 [1.24-1.77],1.819234833890473e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ACTA2,"Actin, aortic smooth muscle",18725,310,1.28 [1.06-1.54],0.0108945045807806
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ADA,Adenosine deaminase,19260,322,1.35 [1.03-1.77],0.0320114539428996
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,19212,319,0.67 [0.47-0.94],0.0203442442652124
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ADAMTS13,A disintegrin and metalloproteinase with thrombospondin motifs 13,19307,321,0.64 [0.42-0.97],0.0353749221270049
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,AFP,Alpha-fetoprotein,18896,313,0.86 [0.74-1.00],0.0445126856039429
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,AGBL2,Cytosolic carboxypeptidase 2,16089,261,0.83 [0.74-0.94],0.0029820127536077
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,AGR2,Anterior gradient protein 2 homolog,18471,313,1.16 [1.05-1.28],0.0030227825330579
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,AGR3,Anterior gradient protein 3,18606,303,1.25 [1.06-1.47],0.0083323419562683
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,AHNAK2,Protein AHNAK2,16212,266,1.52 [1.04-2.23],0.0307447516228685
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,AMBP,Protein AMBP,19214,316,2.50 [1.52-4.10],0.0002901758713934
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,AMIGO2,Amphoterin-induced protein 2,18982,313,0.57 [0.37-0.89],0.0137485150399393
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ANXA10,Annexin A10,18636,313,1.13 [1.00-1.27],0.0441828272585148
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,AOC3,Membrane primary amine oxidase,19134,315,0.67 [0.49-0.93],0.0171139443900049
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ASAH2,Neutral ceramidase,18949,316,0.84 [0.70-1.00],0.0479174078443103
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ATP6AP2,Renin receptor,18633,303,1.35 [1.10-1.65],0.003293107081534
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,BAG6,Large proline-rich protein BAG6,18725,310,1.33 [1.01-1.76],0.0437664386406293
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,BAIAP2,Brain-specific angiogenesis inhibitor 1-associated protein 2,18633,303,1.21 [1.04-1.41],0.016022459080306
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,BCAN,Brevican core protein,18949,316,0.74 [0.55-0.99],0.0452220863415906
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,BRK1,Protein BRICK1,18636,313,1.67 [1.35-2.08],2.463650153111105e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,BSG,Basigin,19230,320,1.76 [1.06-2.93],0.0295480142152783
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,BTC,Probetacellulin,18633,303,1.16 [1.02-1.31],0.0263897416075399
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,CA11,Carbonic anhydrase-related protein 11,18633,303,1.36 [1.07-1.71],0.0104870451143058
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,CACNA1C,Voltage-dependent L-type calcium channel subunit alpha-1C,16089,261,0.66 [0.44-0.99],0.0461236204127241
