Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,ADIPOQ,Adiponectin,24207,99,0.75 [0.56-1.00],0.0482445802758917
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,AGER,Advanced glycosylation end product-specific receptor,27672,115,1.58 [1.05-2.39],0.0287951411830822
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,AGT,Angiotensinogen,24172,96,0.53 [0.33-0.87],0.0111768657062038
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,AKR1B10,Aldo-keto reductase family 1 member B10,23484,95,1.36 [1.04-1.77],0.0229883160900416
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,ALDH5A1,"Succinate-semialdehyde dehydrogenase, mitochondrial",24121,99,1.55 [1.09-2.19],0.0138865126479067
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,ARNT,Aryl hydrocarbon receptor nuclear translocator,27163,116,1.46 [1.03-2.07],0.0336770512275233
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,BMPER,BMP-binding endothelial regulator protein,23648,94,0.39 [0.16-0.97],0.0433876719856916
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,BPIFB2,BPI fold-containing family B member 2,24113,98,1.32 [1.00-1.73],0.0463813463044085
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,BRME1,Break repair meiotic recombinase recruitment factor 1,23377,96,1.44 [1.10-1.87],0.0072689398452443
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,C2orf69,UPF0565 protein C2orf69,23484,95,1.33 [1.05-1.67],0.0179809206677826
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,C7,Complement component C7,23626,97,0.50 [0.28-0.90],0.0198469845548362
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,CAPN3,Calpain-3,24025,99,0.46 [0.23-0.89],0.0221575511124626
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,CD101,Immunoglobulin superfamily member 2,24036,100,0.65 [0.43-0.99],0.0442560048718571
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,CDH17,Cadherin-17,27718,116,0.74 [0.57-0.96],0.0245459009735221
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,CLEC4A,C-type lectin domain family 4 member A,27671,114,0.59 [0.38-0.90],0.0146696680613281
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,CLTA,Clathrin light chain A,27212,111,0.66 [0.44-0.98],0.0393656429989571
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,CPLX2,Complexin-2,23285,96,1.57 [1.04-2.36],0.031979585639588
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,CRTAC1,Cartilage acidic protein 1,28054,119,0.53 [0.32-0.88],0.0141462988417779
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,CTHRC1,Collagen triple helix repeat-containing protein 1,24160,98,0.46 [0.23-0.95],0.0344242989583446
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,CTSH,Pro-cathepsin H,27132,111,0.77 [0.61-0.97],0.0242340298708841
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,CYB5A,Cytochrome b5,23285,96,1.25 [1.03-1.52],0.0219519997972051
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,DCUN1D2,DCN1-like protein 2,23285,96,1.22 [1.00-1.48],0.046626644309508
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,DEFB103A_DEFB103B,Beta-defensin 103,23291,96,0.52 [0.28-0.96],0.0363941579810814
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,DGCR6,Protein DGCR6,23377,96,1.34 [1.02-1.78],0.0371767547776277
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,DNM3,Dynamin-3,24121,99,1.40 [1.04-1.88],0.0272733429834401
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,DNPEP,Aspartyl aminopeptidase,24106,101,0.73 [0.55-0.97],0.0290331563948871
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,EPCAM,Epithelial cell adhesion molecule,27726,117,0.81 [0.68-0.96],0.0134726406368536
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,EPHA10,Ephrin type-A receptor 10,27038,112,0.72 [0.52-0.99],0.0455488621390025
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,FGF21,Fibroblast growth factor 21,27900,118,1.15 [1.01-1.32],0.0309417998688395
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,GBA,Lysosomal acid glucosylceramidase,23484,95,1.37 [1.03-1.81],0.0309050324214984
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,GIP,Gastric inhibitory polypeptide,23538,99,1.72 [1.16-2.56],0.0069657962779379
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,GRPEL1,"GrpE protein homolog 1, mitochondrial",27595,114,1.40 [1.10-1.78],0.0065289630967881
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,HAO1,Hydroxyacid oxidase 1,27949,118,1.15 [1.03-1.29],0.0151256948255707
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,HAVCR1,Hepatitis A virus cellular receptor 1,27911,118,0.75 [0.56-1.00],0.0465749934807933
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,HDAC9,Histone deacetylase 9,23377,96,1.32 [1.06-1.64],0.0126477082804374
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,HIF1A,Hypoxia-inducible factor 1-alpha,23472,97,1.24 [1.01-1.53],0.0408732382333865
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,HJV,Hemojuvelin,24121,99,1.52 [1.12-2.05],0.0067109550294539
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,HMGCL,"Hydroxymethylglutaryl-CoA lyase, mitochondrial",23538,99,1.42 [1.02-1.98],0.0385389625260097
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,HSP90B1,Endoplasmin,26902,112,1.23 [1.03-1.47],0.0233028660007802
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,IFNW1,Interferon omega-1,23391,96,0.48 [0.23-0.99],0.0468488603680041
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,IL12RB2,Interleukin-12 receptor subunit beta-2,23472,97,1.63 [1.13-2.35],0.008290478325677
