Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
CHIT1,Chitotriosidase-1,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,33772,1597,1.06 [1.03-1.10],0.0003832964558489
CHIT1,Chitotriosidase-1,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,45585,177,1.39 [1.20-1.60],5.656620405526059e-06
CHIT1,Chitotriosidase-1,Chapter I Certain infectious and parasitic diseases,Other septicaemia,49506,157,1.37 [1.18-1.58],2.719091714906668e-05
CHIT1,Chitotriosidase-1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,45928,1608,1.07 [1.04-1.11],2.6781097281165013e-05
CHIT1,Chitotriosidase-1,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),44629,937,1.11 [1.06-1.16],1.3468590665696467e-05
CHIT1,Chitotriosidase-1,Chapter V Mental and behavioural disorders,Any mental disorder,43707,1315,1.07 [1.03-1.11],0.0007480489748314
CHIT1,Chitotriosidase-1,Chapter V Mental and behavioural disorders,"Mood disorders, excluding more controls",43048,656,1.10 [1.04-1.16],0.0008399627313691
CHIT1,Chitotriosidase-1,Chapter VI Diseases of the nervous system,Neurological diseases,44175,2972,0.97 [0.95-0.99],0.0009269454315471
CHIT1,Chitotriosidase-1,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,34093,163,1.36 [1.18-1.58],3.635957588064174e-05
CHIT1,Chitotriosidase-1,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",47267,2427,1.05 [1.02-1.07],0.0006174867235298
CHIT1,Chitotriosidase-1,Chapter X Diseases of the respiratory system,Influenza and pneumonia,47905,455,1.14 [1.06-1.22],0.0002658359828988
CHIT1,Chitotriosidase-1,Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",47848,398,1.16 [1.08-1.26],0.0001050343710694
CHIT1,Chitotriosidase-1,Chapter XI Diseases of the digestive system,"Diseases of oesophagus, stomach and duodenum",43092,4359,1.04 [1.02-1.06],0.0003148156684638
CHIT1,Chitotriosidase-1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Diseases of the musculoskeletal system and connective tissue,37192,8017,1.03 [1.02-1.05],3.323820398915876e-05
CHIT1,Chitotriosidase-1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthropathies,40441,4658,1.05 [1.03-1.07],1.080199194193824e-06
CHIT1,Chitotriosidase-1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,36723,940,1.08 [1.04-1.13],0.0004692371761178
CHIT1,Chitotriosidase-1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,38099,2316,1.07 [1.04-1.10],2.063903693539316e-06
CHIT1,Chitotriosidase-1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",43281,2316,1.07 [1.04-1.10],6.857506689255977e-06
CHIT1,Chitotriosidase-1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,36349,566,1.14 [1.07-1.22],4.389593579669165e-05
CHIT1,Chitotriosidase-1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other arthrosis,36587,804,1.14 [1.08-1.20],1.904587345051336e-06
CHIT1,Chitotriosidase-1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteopathies and chondropathies,48314,781,1.09 [1.03-1.14],0.0009559940127585
CHIT1,Chitotriosidase-1,Chapter XIV Diseases of the genitourinary system,Genitourinary diseases,40993,8575,1.03 [1.01-1.04],0.0009078307819974
CHIT1,Chitotriosidase-1,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,46369,511,1.23 [1.14-1.32],5.610814435243276e-08
CHIT1,Chitotriosidase-1,Chapter XIV Diseases of the genitourinary system,Acute renal failure,46574,114,1.74 [1.45-2.09],3.660253733458458e-09
CHIT1,Chitotriosidase-1,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,46601,141,1.89 [1.60-2.23],4.175291136745963e-14
CHIT1,Chitotriosidase-1,Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,46596,136,1.67 [1.41-1.98],2.929095258272996e-09
