Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
F2,Prothrombin,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes,40781,207,0.14 [0.06-0.33],5.452325921118984e-06
F2,Prothrombin,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes without complications,40761,187,0.16 [0.07-0.38],3.760804448764778e-05
F2,Prothrombin,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes,41502,928,0.34 [0.22-0.52],6.362549590614616e-07
F2,Prothrombin,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,41477,903,0.35 [0.23-0.55],2.5882674712527658e-06
F2,Prothrombin,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,31671,5589,0.58 [0.47-0.72],3.913453958477897e-07
F2,Prothrombin,Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,43747,122,0.12 [0.04-0.36],0.0001223271762231
F2,Prothrombin,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",41023,2016,0.50 [0.37-0.67],4.1665035532221584e-06
F2,Prothrombin,Chapter IX Diseases of the circulatory system,Major coronary heart disease event,43411,796,0.44 [0.28-0.68],0.0003248056423267
F2,Prothrombin,Chapter IX Diseases of the circulatory system,"Myocardial infarction, strict",39508,501,0.36 [0.21-0.64],0.0005000675423942
F2,Prothrombin,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,40563,1588,0.48 [0.34-0.67],1.4405564807363363e-05
F2,Prothrombin,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,25336,758,0.12 [0.07-0.20],3.170138199158272e-17
F2,Prothrombin,Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",43330,222,0.20 [0.09-0.45],0.000118633033967
F2,Prothrombin,Chapter IX Diseases of the circulatory system,"Ischaemic Stroke, excluding all haemorrhages",43462,193,0.14 [0.06-0.34],8.997140998215711e-06
F2,Prothrombin,Chapter XI Diseases of the digestive system,Diseases of liver,43396,216,0.20 [0.09-0.47],0.000173734404829
