Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
CEACAM1,Carcinoembryonic antigen-related cell adhesion molecule 1,Chapter II Neoplasms,"Malignant neoplasm of breast, excluding all cancers (controls excluding all cancers)",23263,678,2.06 [1.49-2.84],1.0743781871351422e-05
CEACAM1,Carcinoembryonic antigen-related cell adhesion molecule 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes,25959,123,3.87 [1.96-7.65],9.958869088426696e-05
CEACAM1,Carcinoembryonic antigen-related cell adhesion molecule 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes without complications,25946,110,4.68 [2.29-9.58],2.402516304172243e-05
CEACAM1,Carcinoembryonic antigen-related cell adhesion molecule 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,26243,407,2.12 [1.49-3.01],2.827854988392716e-05
CEACAM1,Carcinoembryonic antigen-related cell adhesion molecule 1,Chapter V Mental and behavioural disorders,"Mental and behavioural disorders due to alcohol, excluding acute intoxication",27580,79,5.65 [2.46-13.00],4.595296124640749e-05
CEACAM1,Carcinoembryonic antigen-related cell adhesion molecule 1,Chapter VI Diseases of the nervous system,Neurological diseases,23975,1646,1.68 [1.38-2.05],2.562876229111155e-07
CEACAM1,Carcinoembryonic antigen-related cell adhesion molecule 1,Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,26471,425,3.03 [2.07-4.43],1.127773380966626e-08
CEACAM1,Carcinoembryonic antigen-related cell adhesion molecule 1,Chapter VI Diseases of the nervous system,Epilepsy,26185,139,6.44 [3.45-12.01],4.949440908933341e-09
CEACAM1,Carcinoembryonic antigen-related cell adhesion molecule 1,Chapter XI Diseases of the digestive system,Other diseases of liver,26970,56,9.05 [3.24-25.31],2.665130480797804e-05
CEACAM1,Carcinoembryonic antigen-related cell adhesion molecule 1,"Chapter XV Pregnancy, childbirth and the puerperium",Single spontaneous delivery,27759,263,0.47 [0.34-0.66],1.4047245722106248e-05
