Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
PGLYRP4,Peptidoglycan recognition protein 4,Chapter IX Diseases of the circulatory system,Peripheral artery disease,22564,46,1.76 [1.40-2.21],1.5180211480316883e-06
PGLYRP4,Peptidoglycan recognition protein 4,Chapter V Mental and behavioural disorders,Alcohol dependence,22208,22,1.87 [1.38-2.54],5.9041462907069446e-05
