Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
CRTAC1,Cartilage acidic protein 1,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,24533,999,0.67 [0.55-0.80],2.0813702977659383e-05
CRTAC1,Cartilage acidic protein 1,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,18699,777,0.48 [0.39-0.59],1.017395445780085e-11
CRTAC1,Cartilage acidic protein 1,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),24829,424,0.49 [0.37-0.64],2.1643381560760573e-07
CRTAC1,Cartilage acidic protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,23321,937,0.65 [0.53-0.79],1.9894362050903505e-05
CRTAC1,Cartilage acidic protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes,26225,125,0.32 [0.20-0.51],1.5676022281403689e-06
CRTAC1,Cartilage acidic protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes without complications,26211,111,0.31 [0.19-0.50],2.181344966917691e-06
CRTAC1,Cartilage acidic protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes,26524,424,0.34 [0.26-0.45],8.300572308918132e-15
CRTAC1,Cartilage acidic protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,26514,414,0.35 [0.27-0.46],6.900473811270097e-14
CRTAC1,Cartilage acidic protein 1,Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,22152,185,0.39 [0.26-0.59],5.868025605895493e-06
CRTAC1,Cartilage acidic protein 1,Chapter VI Diseases of the nervous system,MS-disease / Multiple Sclerosis,27911,154,0.37 [0.24-0.58],8.457217805503404e-06
CRTAC1,Cartilage acidic protein 1,Chapter VI Diseases of the nervous system,Carpal tunnel syndrome,26381,557,1.70 [1.30-2.22],9.560694704105638e-05
CRTAC1,Cartilage acidic protein 1,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,20695,2862,0.65 [0.57-0.74],6.042100938192568e-11
CRTAC1,Cartilage acidic protein 1,Chapter IX Diseases of the circulatory system,"Hypertension, essential",21730,2109,0.65 [0.56-0.75],2.816137758829867e-09
CRTAC1,Cartilage acidic protein 1,Chapter IX Diseases of the circulatory system,Hypertension,21752,2131,0.64 [0.56-0.74],1.33051145922315e-09
CRTAC1,Cartilage acidic protein 1,Chapter X Diseases of the respiratory system,Diseases of the respiratory system,22840,2144,0.76 [0.66-0.87],5.82406331967278e-05
CRTAC1,Cartilage acidic protein 1,Chapter X Diseases of the respiratory system,Other acute lower respiratory infections,27179,234,0.41 [0.29-0.58],7.38663681979537e-07
CRTAC1,Cartilage acidic protein 1,Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,27171,226,0.41 [0.28-0.58],1.0346183535284613e-06
CRTAC1,Cartilage acidic protein 1,Chapter X Diseases of the respiratory system,Other respiratory diseases principally affecting the interstitium,27777,84,0.28 [0.16-0.50],9.75441851757731e-06
CRTAC1,Cartilage acidic protein 1,Chapter X Diseases of the respiratory system,Interstitial lung disease,26278,63,0.22 [0.11-0.41],2.785113513430934e-06
CRTAC1,Cartilage acidic protein 1,Chapter X Diseases of the respiratory system,"ILD, hospital admissions",27854,63,0.23 [0.13-0.44],4.477229392895215e-06
CRTAC1,Cartilage acidic protein 1,Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,26271,56,0.25 [0.12-0.50],8.114535659584561e-05
CRTAC1,Cartilage acidic protein 1,Chapter XI Diseases of the digestive system,Gastrointestinal diseases,19442,6121,0.74 [0.67-0.81],2.0087574527063067e-10
CRTAC1,Cartilage acidic protein 1,Chapter XI Diseases of the digestive system,Other diseases of intestines,22249,2228,0.76 [0.66-0.87],4.392834847092107e-05
CRTAC1,Cartilage acidic protein 1,Chapter XI Diseases of the digestive system,Diseases of the digestive system,26684,313,0.48 [0.35-0.66],4.345612437078321e-06
CRTAC1,Cartilage acidic protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Diseases of the musculoskeletal system and connective tissue,19791,4486,1.28 [1.15-1.43],4.536324686809929e-06
CRTAC1,Cartilage acidic protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthropathies,21568,2582,1.81 [1.58-2.07],4.488377045288212e-18
CRTAC1,Cartilage acidic protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rheumatoid arthritis,19200,214,2.71 [1.73-4.23],1.1871180281786971e-05
CRTAC1,Cartilage acidic protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,19515,529,1.93 [1.46-2.56],3.874310487984354e-06
CRTAC1,Cartilage acidic protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,20243,1257,2.35 [1.94-2.85],4.418046723088093e-18
CRTAC1,Cartilage acidic protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",23003,1257,2.28 [1.88-2.75],2.353009666219644e-17
CRTAC1,Cartilage acidic protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,19299,313,2.12 [1.47-3.07],6.556978981131769e-05
CRTAC1,Cartilage acidic protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gonarthrosis,19479,493,3.36 [2.48-4.56],6.797776374778857e-15
CRTAC1,Cartilage acidic protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other arthrosis,19487,501,2.03 [1.52-2.72],1.9173216716426373e-06
CRTAC1,Cartilage acidic protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other joint disorders,20429,1443,1.69 [1.42-2.00],2.419989061568996e-09
CRTAC1,Cartilage acidic protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Hallux valgus (acquired),19417,431,1.99 [1.46-2.72],1.495668216418795e-05
