Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
IL32,Interleukin-32,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,24200,990,1.32 [1.16-1.50],1.573357852330367e-05
IL32,Interleukin-32,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,24112,193,1.71 [1.32-2.21],4.155315924578691e-05
IL32,Interleukin-32,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,24735,1027,1.32 [1.17-1.49],1.204584709976784e-05
IL32,Interleukin-32,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes,25865,117,2.15 [1.63-2.85],7.711312146522735e-08
IL32,Interleukin-32,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes without complications,25853,105,2.17 [1.62-2.91],2.4112029366044253e-07
IL32,Interleukin-32,Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",22868,121,1.88 [1.38-2.56],5.453110856460866e-05
IL32,Interleukin-32,Chapter XI Diseases of the digestive system,"Duodenal ulcer - Unspecified as acute or chronic, without haemorrhage or perforation, drug-induced",27633,51,0.27 [0.15-0.50],2.7115107543637312e-05
IL32,Interleukin-32,Chapter XI Diseases of the digestive system,Diseases of liver,26923,105,3.44 [2.69-4.40],1.0451031110889988e-22
IL32,Interleukin-32,Chapter XI Diseases of the digestive system,Other diseases of liver,26872,54,2.52 [1.73-3.68],1.7382568023466166e-06
IL32,Interleukin-32,Chapter XI Diseases of the digestive system,Intestinal malabsorption,26109,104,2.40 [1.77-3.26],1.995532166150717e-08
IL32,Interleukin-32,Chapter XI Diseases of the digestive system,Coeliac disease,26093,88,2.49 [1.80-3.45],3.29282159142855e-08
IL32,Interleukin-32,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Diseases of the musculoskeletal system and connective tissue,19527,4435,1.17 [1.09-1.26],2.698149903038713e-05
