Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
DKKL1,Dickkopf-like protein 1,Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,28025,43,0.76 [0.58-0.99],0.0448154136912236
DKKL1,Dickkopf-like protein 1,Chapter II Neoplasms,"Chronic lymphocytic leukaemia and small lyphocytis leukaemia, excluding all cancers (controls excluding all cancers)",24367,31,1.78 [1.09-2.91],0.0219025746197582
DKKL1,Dickkopf-like protein 1,Chapter II Neoplasms,"Malignant neoplasm of stomach, excluding all cancers (controls excluding all cancers)",24393,57,0.70 [0.56-0.89],0.002810573652
DKKL1,Dickkopf-like protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Nontoxic multinodular goitre,26483,37,1.64 [1.07-2.51],0.0222791627391376
DKKL1,Dickkopf-like protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Other mental disorders due to brain damage and dysfunction and to physical disease,27925,35,0.68 [0.51-0.92],0.010921295711352
DKKL1,Dickkopf-like protein 1,Chapter IX Diseases of the circulatory system,"Cardiomyopathy, other and unspecified",25586,81,1.41 [1.07-1.86],0.0161336414142843
DKKL1,Dickkopf-like protein 1,Chapter IX Diseases of the circulatory system,Hypotension,28111,707,1.09 [1.00-1.18],0.0470601664881282
DKKL1,Dickkopf-like protein 1,Chapter IX Diseases of the circulatory system,Other arrhythmias,25751,246,0.86 [0.76-0.97],0.0171540293804962
DKKL1,Dickkopf-like protein 1,Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,26097,592,1.11 [1.02-1.22],0.0198486258868346
DKKL1,Dickkopf-like protein 1,Chapter V Mental and behavioural disorders,"Anxiety disorders, excluding more controls",25170,1450,0.94 [0.89-0.99],0.0125278717135681
DKKL1,Dickkopf-like protein 1,Chapter V Mental and behavioural disorders,Any mental disorder,27451,3731,0.96 [0.93-0.99],0.0176416635967788
DKKL1,Dickkopf-like protein 1,Chapter V Mental and behavioural disorders,Smoking dependency,27665,1541,0.94 [0.90-1.00],0.0332405309561645
DKKL1,Dickkopf-like protein 1,Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",25512,1792,0.94 [0.90-0.99],0.0191387486629722
DKKL1,Dickkopf-like protein 1,Chapter VI Diseases of the nervous system,MS-disease / Multiple Sclerosis,28016,145,0.81 [0.70-0.95],0.00842615999729
DKKL1,Dickkopf-like protein 1,Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,23544,310,0.88 [0.79-0.99],0.0263088462944602
DKKL1,Dickkopf-like protein 1,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Chalazion,27490,76,0.78 [0.64-0.97],0.0227449039684447
DKKL1,Dickkopf-like protein 1,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diplopia,27760,78,0.75 [0.61-0.92],0.0056080052819398
DKKL1,Dickkopf-like protein 1,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Hypermetropia,27658,27,1.93 [1.12-3.33],0.0178390829632641
DKKL1,Dickkopf-like protein 1,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other and unspecified visual disturbances,27803,121,1.39 [1.12-1.74],0.0032783416256133
DKKL1,Dickkopf-like protein 1,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Retinal vascular occlusion,27487,36,0.73 [0.54-0.97],0.0329245625069238
DKKL1,Dickkopf-like protein 1,Chapter VIII Diseases of the ear and mastoid process,Other specified/unspecified hearing loss,27917,332,1.18 [1.04-1.33],0.0113252178452643
DKKL1,Dickkopf-like protein 1,Chapter X Diseases of the respiratory system,Allergic asthma (mode),20908,124,0.84 [0.71-1.00],0.0453210661636953
DKKL1,Dickkopf-like protein 1,Chapter X Diseases of the respiratory system,"Asthma, excluding more controls",22439,1797,0.93 [0.88-0.97],0.0012967900397952
DKKL1,Dickkopf-like protein 1,Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",22552,1768,0.93 [0.88-0.97],0.0014068698127842
DKKL1,Dickkopf-like protein 1,Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,27332,2407,0.96 [0.92-1.00],0.0415305645806549
DKKL1,Dickkopf-like protein 1,Chapter XI Diseases of the digestive system,Crohn's disease NAS,26648,94,1.32 [1.03-1.70],0.0301869234320959
DKKL1,Dickkopf-like protein 1,Chapter XI Diseases of the digestive system,Oesophageal obstruction,22649,151,0.83 [0.71-0.96],0.0149057217748205
DKKL1,Dickkopf-like protein 1,Chapter XI Diseases of the digestive system,Other diseases of anus and rectum,22864,1321,1.07 [1.00-1.13],0.0377165688265274
DKKL1,Dickkopf-like protein 1,Chapter XI Diseases of the digestive system,Vascular disorders of the intestines,21644,101,0.81 [0.67-0.97],0.0202805434016451
DKKL1,Dickkopf-like protein 1,Chapter XI Diseases of the digestive system,Volvulus,21607,64,1.55 [1.13-2.14],0.0073135296363935
DKKL1,Dickkopf-like protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Internal derangement of knee,22369,781,0.92 [0.86-0.99],0.0216981298729451
DKKL1,Dickkopf-like protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,22317,729,0.92 [0.86-0.99],0.0293677354973472
DKKL1,Dickkopf-like protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other disorders of bone density and structure,26948,246,0.88 [0.78-0.99],0.0298548988016388
DKKL1,Dickkopf-like protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other shoulder lesions,24731,82,0.77 [0.63-0.94],0.0103393394319097
DKKL1,Dickkopf-like protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Scoliosis,25273,109,0.78 [0.66-0.92],0.0032649088927195
DKKL1,Dickkopf-like protein 1,Chapter XIV Diseases of the genitourinary system,Cyst of kidney,28037,194,0.85 [0.74-0.98],0.0237999334749258
DKKL1,Dickkopf-like protein 1,Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,28176,54,0.77 [0.60-0.98],0.0361789721199152
DKKL1,Dickkopf-like protein 1,Chapter XIV Diseases of the genitourinary system,Unspecified renal colic,27654,69,0.78 [0.62-0.97],0.0281118562649873
