Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
KIRREL1,Kin of IRRE-like protein 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Vitamin B12 deficiency anaemia,22881,59,0.45 [0.22-0.92],0.0298017493829064
KIRREL1,Kin of IRRE-like protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Alkalosis,20313,32,1.48 [1.11-1.97],0.0072002872986082
KIRREL1,Kin of IRRE-like protein 1,Chapter IX Diseases of the circulatory system,Angina pectoris,22740,692,0.87 [0.75-1.00],0.0477163599434953
KIRREL1,Kin of IRRE-like protein 1,Chapter IX Diseases of the circulatory system,Cerebral atherosclerosis,23844,15,1.59 [1.00-2.52],0.048830956225209
KIRREL1,Kin of IRRE-like protein 1,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,22147,5244,0.95 [0.91-1.00],0.0340879179831603
KIRREL1,Kin of IRRE-like protein 1,Chapter IX Diseases of the circulatory system,Hypertension,22642,4263,0.95 [0.90-1.00],0.0467691556412908
KIRREL1,Kin of IRRE-like protein 1,Chapter IX Diseases of the circulatory system,"Hypertension, essential",22649,4270,0.95 [0.90-1.00],0.0456011501831183
KIRREL1,Kin of IRRE-like protein 1,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",23348,1300,0.88 [0.80-0.98],0.0174463609180674
KIRREL1,Kin of IRRE-like protein 1,Chapter IX Diseases of the circulatory system,Oesophageal varices,22720,31,1.45 [1.04-2.02],0.0275358413873166
KIRREL1,Kin of IRRE-like protein 1,Chapter IX Diseases of the circulatory system,Other other unspecified disorders of the circulatory system,23207,38,1.43 [1.06-1.93],0.0188260076273088
KIRREL1,Kin of IRRE-like protein 1,Chapter IX Diseases of the circulatory system,Pulmonary embolism,23608,288,0.77 [0.60-0.98],0.0345456389097299
KIRREL1,Kin of IRRE-like protein 1,Chapter IX Diseases of the circulatory system,Venous thromboembolism,23689,450,0.81 [0.67-0.97],0.0246956808136193
KIRREL1,Kin of IRRE-like protein 1,Chapter VI Diseases of the nervous system,Other headache syndromes,22331,56,1.33 [1.02-1.74],0.0365182244279917
KIRREL1,Kin of IRRE-like protein 1,Chapter VI Diseases of the nervous system,Restless leg syndrome,23842,34,1.47 [1.09-1.99],0.0116954260613838
KIRREL1,Kin of IRRE-like protein 1,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of vitreous body,23785,114,1.26 [1.02-1.56],0.0354236525881845
KIRREL1,Kin of IRRE-like protein 1,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Iridocyclitis,23679,61,1.39 [1.08-1.79],0.0098277222167253
KIRREL1,Kin of IRRE-like protein 1,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other cataract,23239,940,1.12 [1.03-1.22],0.0116243215993706
KIRREL1,Kin of IRRE-like protein 1,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Stenosis and insufficiency of lacrimal passages,23208,44,0.39 [0.16-0.93],0.0334569517604818
KIRREL1,Kin of IRRE-like protein 1,Chapter X Diseases of the respiratory system,Acute upper respiratory infections,23729,208,0.66 [0.48-0.91],0.0108159444653266
KIRREL1,Kin of IRRE-like protein 1,Chapter X Diseases of the respiratory system,Bacterial pneumonia (organism specified),23597,84,1.35 [1.08-1.69],0.0082226062991914
KIRREL1,Kin of IRRE-like protein 1,Chapter X Diseases of the respiratory system,"Bacterial pneumonia, not elsewhere classified",22701,49,1.39 [1.05-1.84],0.0206299676942712
KIRREL1,Kin of IRRE-like protein 1,Chapter XI Diseases of the digestive system,Diseases of peritoneum,23768,372,1.17 [1.02-1.33],0.0235707073821886
KIRREL1,Kin of IRRE-like protein 1,Chapter XI Diseases of the digestive system,Gastric ulcer,19240,245,0.76 [0.58-1.00],0.0482653118714112
KIRREL1,Kin of IRRE-like protein 1,Chapter XI Diseases of the digestive system,"Hepatic failure, not elsewhere classified",23147,46,1.37 [1.02-1.84],0.0337946829940099
KIRREL1,Kin of IRRE-like protein 1,Chapter XI Diseases of the digestive system,Other diseases of biliary tract,22468,169,1.27 [1.07-1.51],0.0061669481725101
KIRREL1,Kin of IRRE-like protein 1,Chapter XI Diseases of the digestive system,Other diseases of peritoneum,23720,324,1.17 [1.02-1.35],0.0298849563037835
KIRREL1,Kin of IRRE-like protein 1,Chapter XI Diseases of the digestive system,Other disorders of teeth and supporting structures,23035,147,1.22 [1.00-1.49],0.0454538225630954
KIRREL1,Kin of IRRE-like protein 1,Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis,23620,206,1.21 [1.03-1.44],0.0227878287337151
KIRREL1,Kin of IRRE-like protein 1,Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis and eczema,23756,342,1.20 [1.05-1.37],0.0089053178484439
KIRREL1,Kin of IRRE-like protein 1,Chapter XII Diseases of the skin and subcutaneous tissue,Diseases of the skin and subcutaneous tissue,22554,2217,1.08 [1.02-1.15],0.0140633683719679
KIRREL1,Kin of IRRE-like protein 1,Chapter XII Diseases of the skin and subcutaneous tissue,Lupus erythematosus,22497,55,1.43 [1.12-1.82],0.0037637839034312
KIRREL1,Kin of IRRE-like protein 1,Chapter XII Diseases of the skin and subcutaneous tissue,Other disorders of skin and subcutaneous tissue,23396,954,1.10 [1.00-1.20],0.0484264351918746
KIRREL1,Kin of IRRE-like protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervical disc disorders,21372,135,1.27 [1.05-1.54],0.0141280178914432
KIRREL1,Kin of IRRE-like protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Internal derangement of knee,18849,670,0.84 [0.72-0.98],0.0238643000963712
KIRREL1,Kin of IRRE-like protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,18799,620,0.82 [0.70-0.96],0.0151164317434333
KIRREL1,Kin of IRRE-like protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified inflammatory spondylopathies,21340,103,1.36 [1.13-1.65],0.0013391487079887
KIRREL1,Kin of IRRE-like protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Polyarthritis, unspecified",18213,34,1.41 [1.06-1.88],0.0188269435694833
KIRREL1,Kin of IRRE-like protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondyloarthritis,22596,166,1.32 [1.12-1.55],0.0009783455077079
KIRREL1,Kin of IRRE-like protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Systemic lupus erythematosus,23480,141,1.35 [1.14-1.59],0.0005355184480486
KIRREL1,Kin of IRRE-like protein 1,Chapter XIV Diseases of the genitourinary system,Acute renal failure,23392,722,1.12 [1.01-1.24],0.0263877854083938
KIRREL1,Kin of IRRE-like protein 1,Chapter XIV Diseases of the genitourinary system,Irregular menses,12888,106,0.62 [0.39-0.99],0.046792907890887
KIRREL1,Kin of IRRE-like protein 1,Chapter XIV Diseases of the genitourinary system,"Other noninflammatory disorders of uterus, except cervix",9845,197,1.23 [1.05-1.44],0.0088360528915611
KIRREL1,Kin of IRRE-like protein 1,Chapter XIV Diseases of the genitourinary system,Other noninflammatory disorders of vagina,9700,52,1.33 [1.00-1.76],0.049931574732643
