Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
SATB1,DNA-binding protein SATB1,Chapter II Neoplasms,Benign neoplasm: Sigmoid colon,24518,479,0.70 [0.50-0.98],0.0363129097640566
SATB1,DNA-binding protein SATB1,Chapter II Neoplasms,Leiomyoma of uterus,12991,362,0.64 [0.44-0.94],0.0235415153598811
SATB1,DNA-binding protein SATB1,Chapter II Neoplasms,Melanocytic naevi of trunk,24545,88,1.64 [1.04-2.60],0.0341488568640927
SATB1,DNA-binding protein SATB1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,24339,808,0.75 [0.59-0.97],0.0254588513933496
SATB1,DNA-binding protein SATB1,"Chapter IV Endocrine, nutritional and metabolic diseases",Other disorders of glucose regulation and pancreatic internal secretion,24580,111,1.64 [1.05-2.57],0.029316626981294
SATB1,DNA-binding protein SATB1,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,24221,1351,1.18 [1.00-1.39],0.0490611793143449
SATB1,DNA-binding protein SATB1,Chapter IX Diseases of the circulatory system,Aortic aneurysm,23961,93,1.68 [1.02-2.78],0.0427582537821732
SATB1,DNA-binding protein SATB1,Chapter IX Diseases of the circulatory system,"Hypertension, Pulmonary Arterial",19031,82,1.83 [1.15-2.92],0.0110376527435236
SATB1,DNA-binding protein SATB1,Chapter IX Diseases of the circulatory system,Other pulmonary heart/vessel disease,24182,140,1.77 [1.22-2.57],0.002601562379108
SATB1,DNA-binding protein SATB1,Chapter IX Diseases of the circulatory system,Secondary right heart disease,24179,137,1.80 [1.24-2.61],0.0019865582686809
SATB1,DNA-binding protein SATB1,Chapter VI Diseases of the nervous system,Epilepsy,23202,234,1.73 [1.31-2.28],0.0001239239378093
SATB1,DNA-binding protein SATB1,Chapter VI Diseases of the nervous system,Small fibre neuropathy,24354,32,2.36 [1.29-4.33],0.0052529283162192
SATB1,DNA-binding protein SATB1,Chapter VIII Diseases of the ear and mastoid process,Sensorineural hearing loss,24109,89,1.73 [1.08-2.78],0.0231492508654722
SATB1,DNA-binding protein SATB1,Chapter X Diseases of the respiratory system,Chronic sinusitis,23355,146,1.50 [1.01-2.24],0.0443749925495732
SATB1,DNA-binding protein SATB1,Chapter X Diseases of the respiratory system,Pulmonary oedema,24391,36,2.07 [1.08-3.95],0.0277653984044201
SATB1,DNA-binding protein SATB1,Chapter XI Diseases of the digestive system,Cholecystitis,23153,158,1.51 [1.02-2.22],0.0398172283850769
SATB1,DNA-binding protein SATB1,Chapter XI Diseases of the digestive system,Diseases of peritoneum,24511,390,1.31 [1.00-1.70],0.0470912005480877
SATB1,DNA-binding protein SATB1,Chapter XI Diseases of the digestive system,Gastrointestinal diseases,20018,7133,1.08 [1.01-1.17],0.0272809456951857
SATB1,DNA-binding protein SATB1,Chapter XI Diseases of the digestive system,Impacted teeth,24480,67,1.67 [1.00-2.79],0.048919031527431
SATB1,DNA-binding protein SATB1,Chapter XI Diseases of the digestive system,Oesophageal obstruction,19714,131,1.72 [1.12-2.64],0.0134332770255205
SATB1,DNA-binding protein SATB1,Chapter XII Diseases of the skin and subcutaneous tissue,"Ulcer of lower limb, not elsewhere classified",23254,118,1.80 [1.19-2.73],0.0057120592174991
SATB1,DNA-binding protein SATB1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,19441,672,1.25 [1.01-1.54],0.0377567265319861
SATB1,DNA-binding protein SATB1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other arthrosis,20379,1610,1.23 [1.07-1.41],0.0030552177170672
SATB1,DNA-binding protein SATB1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified disorders of  bone/cartilage,23332,97,0.34 [0.14-0.81],0.0148993947255288
SATB1,DNA-binding protein SATB1,Chapter XIV Diseases of the genitourinary system,Dialysis,23412,45,2.16 [1.22-3.81],0.007981329767549
SATB1,DNA-binding protein SATB1,Chapter XIV Diseases of the genitourinary system,"Excessive, frequent and irregular menstruation",10252,341,0.65 [0.44-0.95],0.0278285331694822
SATB1,DNA-binding protein SATB1,Chapter XIV Diseases of the genitourinary system,Inflammatory diseases of prostate (prostatitis),9704,93,1.83 [1.07-3.15],0.0283319118496967
SATB1,DNA-binding protein SATB1,Chapter XIV Diseases of the genitourinary system,Noninflammatory disorders of female genital tract,11173,1262,0.83 [0.69-0.99],0.0431910500097282
SATB1,DNA-binding protein SATB1,Chapter XIV Diseases of the genitourinary system,"Other noninflammatory disorders of uterus, except cervix",10122,211,0.52 [0.31-0.88],0.0147694730605337
