Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
PNPT1,"Polyribonucleotide nucleotidyltransferase 1, mitochondrial",Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,27623,45,0.74 [0.55-0.99],0.0430637138630644
PNPT1,"Polyribonucleotide nucleotidyltransferase 1, mitochondrial",Chapter I Certain infectious and parasitic diseases,Viral agents as the cause of diseases classified to other chapters,26682,244,0.89 [0.80-0.99],0.0329113435044561
PNPT1,"Polyribonucleotide nucleotidyltransferase 1, mitochondrial",Chapter II Neoplasms,Lung cancer and mesothelioma,20650,177,1.14 [1.03-1.26],0.0120283199072908
PNPT1,"Polyribonucleotide nucleotidyltransferase 1, mitochondrial",Chapter II Neoplasms,"Malignant neoplasm of ovary, excluding all cancers (controls excluding all cancers)",13260,54,1.26 [1.08-1.46],0.0032843106984688
PNPT1,"Polyribonucleotide nucleotidyltransferase 1, mitochondrial",Chapter II Neoplasms,"Malignant neoplasm of pancreas, excluding all cancers (controls excluding all cancers)",24067,57,1.25 [1.08-1.45],0.002822477413556
PNPT1,"Polyribonucleotide nucleotidyltransferase 1, mitochondrial",Chapter II Neoplasms,Melanocytic naevi,27568,214,1.09 [1.00-1.19],0.0468015362431075
PNPT1,"Polyribonucleotide nucleotidyltransferase 1, mitochondrial",Chapter II Neoplasms,"Non-small cell lung cancer, excluding all cancers (controls excluding all cancers)",24130,120,1.15 [1.04-1.28],0.0093583553763482
PNPT1,"Polyribonucleotide nucleotidyltransferase 1, mitochondrial","Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of calcium metabolism,23880,189,1.10 [1.00-1.21],0.0468288689326643
PNPT1,"Polyribonucleotide nucleotidyltransferase 1, mitochondrial","Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,27120,3429,1.03 [1.00-1.05],0.0389160783897775
PNPT1,"Polyribonucleotide nucleotidyltransferase 1, mitochondrial","Chapter IV Endocrine, nutritional and metabolic diseases",Other and/or unspecified nontoxic goitre,26093,39,1.33 [1.13-1.56],0.0007134066152879
PNPT1,"Polyribonucleotide nucleotidyltransferase 1, mitochondrial",Chapter IX Diseases of the circulatory system,"Bradycardia, unspecified, drug-induced",27779,257,0.88 [0.79-0.98],0.0155029912898526
PNPT1,"Polyribonucleotide nucleotidyltransferase 1, mitochondrial",Chapter IX Diseases of the circulatory system,Other aneurysm,27071,51,1.21 [1.03-1.43],0.0215978758792109
PNPT1,"Polyribonucleotide nucleotidyltransferase 1, mitochondrial",Chapter VI Diseases of the nervous system,Restless leg syndrome,27814,46,1.20 [1.01-1.43],0.0404103045419397
PNPT1,"Polyribonucleotide nucleotidyltransferase 1, mitochondrial","Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Ptosis of eyelid,27117,90,0.74 [0.60-0.92],0.0057301719088267
PNPT1,"Polyribonucleotide nucleotidyltransferase 1, mitochondrial",Chapter X Diseases of the respiratory system,"Chronic rhinitis, nasopharyngitis and pharyngitis",26325,70,0.80 [0.64-0.99],0.0444686148364019
PNPT1,"Polyribonucleotide nucleotidyltransferase 1, mitochondrial",Chapter X Diseases of the respiratory system,Pleural effusion,26981,594,1.07 [1.01-1.13],0.0224432537163232
PNPT1,"Polyribonucleotide nucleotidyltransferase 1, mitochondrial",Chapter XI Diseases of the digestive system,Collagenous colitis,26240,59,1.18 [1.01-1.37],0.0413680668914909
PNPT1,"Polyribonucleotide nucleotidyltransferase 1, mitochondrial",Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,22949,786,1.07 [1.02-1.12],0.0075411258744322
PNPT1,"Polyribonucleotide nucleotidyltransferase 1, mitochondrial",Chapter XI Diseases of the digestive system,"Other or unspecified ileus, impaction or obstruction",21470,232,1.10 [1.01-1.20],0.0313965583530014
PNPT1,"Polyribonucleotide nucleotidyltransferase 1, mitochondrial",Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified erythematous conditions,27732,70,1.20 [1.04-1.38],0.0131075172024505
PNPT1,"Polyribonucleotide nucleotidyltransferase 1, mitochondrial",Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified psoriasis,27620,159,0.84 [0.74-0.97],0.0159393915027355
PNPT1,"Polyribonucleotide nucleotidyltransferase 1, mitochondrial",Chapter XII Diseases of the skin and subcutaneous tissue,Other disorders of pigmentation,26225,53,0.76 [0.59-0.99],0.0425768226015483
PNPT1,"Polyribonucleotide nucleotidyltransferase 1, mitochondrial",Chapter XIII Diseases of the musculoskeletal system and connective tissue,Hallux valgus (acquired),21622,346,1.08 [1.00-1.15],0.0435840938121673
