Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
TDP1,Tyrosyl-DNA phosphodiesterase 1,Chapter I Certain infectious and parasitic diseases,Other viral diseases,24419,151,1.28 [1.08-1.51],0.0036808169211006
TDP1,Tyrosyl-DNA phosphodiesterase 1,Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",24404,136,1.26 [1.06-1.50],0.0100001095552607
TDP1,Tyrosyl-DNA phosphodiesterase 1,Chapter I Certain infectious and parasitic diseases,Viral and other specified intestinal infections,23429,65,1.37 [1.09-1.72],0.0077876098469441
TDP1,Tyrosyl-DNA phosphodiesterase 1,Chapter II Neoplasms,Benign neoplasm of ovary,13502,86,0.67 [0.46-0.99],0.0430165741352073
TDP1,Tyrosyl-DNA phosphodiesterase 1,Chapter II Neoplasms,"Chronic lymphocytic leukaemia and small lyphocytis leukaemia, excluding all cancers (controls excluding all cancers)",21126,29,1.76 [1.37-2.26],9.94457970369158e-06
TDP1,Tyrosyl-DNA phosphodiesterase 1,Chapter II Neoplasms,Lymphoid leukaemia,21124,27,1.89 [1.49-2.38],1.1543142216360317e-07
TDP1,Tyrosyl-DNA phosphodiesterase 1,Chapter II Neoplasms,Melanoma in situ,21108,40,0.54 [0.30-0.99],0.044685850990356
TDP1,Tyrosyl-DNA phosphodiesterase 1,Chapter II Neoplasms,"Non-Hodgkin lymphoma, all, excluding all cancers (controls excluding all cancers)",21201,104,1.37 [1.14-1.64],0.0006073328517225
TDP1,Tyrosyl-DNA phosphodiesterase 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,23792,1957,1.09 [1.03-1.15],0.0029013175038386
TDP1,Tyrosyl-DNA phosphodiesterase 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Idiopathic thrombocytopenic purpura,24201,28,1.43 [1.02-2.02],0.038229257020896
TDP1,Tyrosyl-DNA phosphodiesterase 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other diseases of blood and blood-forming organs,24036,49,1.42 [1.11-1.81],0.00456390061911
TDP1,Tyrosyl-DNA phosphodiesterase 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,24439,59,1.37 [1.07-1.76],0.0128938362017342
TDP1,Tyrosyl-DNA phosphodiesterase 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Iron deficiency,22367,51,1.36 [1.05-1.78],0.0213495026290608
TDP1,Tyrosyl-DNA phosphodiesterase 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Nontoxic single thyroid nodule,23057,53,0.48 [0.27-0.83],0.0088253557113744
TDP1,Tyrosyl-DNA phosphodiesterase 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes without complications,22907,109,1.28 [1.05-1.57],0.0167596946450812
TDP1,Tyrosyl-DNA phosphodiesterase 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,24147,1349,1.15 [1.07-1.22],3.662866994787358e-05
TDP1,Tyrosyl-DNA phosphodiesterase 1,Chapter IX Diseases of the circulatory system,"Hypertension, Pulmonary Arterial",18975,82,1.39 [1.13-1.70],0.0014952601357345
TDP1,Tyrosyl-DNA phosphodiesterase 1,Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,23925,133,1.21 [1.01-1.47],0.0430236656673434
TDP1,Tyrosyl-DNA phosphodiesterase 1,Chapter IX Diseases of the circulatory system,Other pulmonary heart/vessel disease,24106,139,1.38 [1.18-1.61],5.108064521073498e-05
TDP1,Tyrosyl-DNA phosphodiesterase 1,Chapter IX Diseases of the circulatory system,Secondary right heart disease,24103,136,1.38 [1.18-1.62],5.731671491228227e-05
TDP1,Tyrosyl-DNA phosphodiesterase 1,Chapter IX Diseases of the circulatory system,"Stroke, including SAH",24284,359,0.82 [0.70-0.97],0.0228014729043267
TDP1,Tyrosyl-DNA phosphodiesterase 1,Chapter IX Diseases of the circulatory system,Unstable angina pectoris,23910,160,0.67 [0.50-0.89],0.0052835260544423
TDP1,Tyrosyl-DNA phosphodiesterase 1,Chapter VI Diseases of the nervous system,Restless leg syndrome,24509,33,1.42 [1.04-1.95],0.0275116186815208
TDP1,Tyrosyl-DNA phosphodiesterase 1,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Primary open-angle glaucoma, strict",24204,82,1.31 [1.05-1.64],0.0166718181193821
TDP1,Tyrosyl-DNA phosphodiesterase 1,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Retinal detachment with retinal break,23954,109,1.24 [1.02-1.51],0.0315860129084435
TDP1,Tyrosyl-DNA phosphodiesterase 1,Chapter VIII Diseases of the ear and mastoid process,Labyrinthitis,24323,52,1.45 [1.14-1.84],0.0021809097886554
TDP1,Tyrosyl-DNA phosphodiesterase 1,Chapter X Diseases of the respiratory system,"Asthma, excluding more controls",19452,1575,1.07 [1.01-1.14],0.0224909048920385
TDP1,Tyrosyl-DNA phosphodiesterase 1,Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",19557,1545,1.07 [1.01-1.14],0.0310186017553658
TDP1,Tyrosyl-DNA phosphodiesterase 1,Chapter X Diseases of the respiratory system,Bronchiectasis,21788,160,1.20 [1.01-1.43],0.0434557873298662
TDP1,Tyrosyl-DNA phosphodiesterase 1,Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,23729,2101,1.06 [1.01-1.12],0.0260464112804296
TDP1,Tyrosyl-DNA phosphodiesterase 1,Chapter X Diseases of the respiratory system,Chronic sinusitis,23273,147,1.26 [1.06-1.49],0.0078485938732241
TDP1,Tyrosyl-DNA phosphodiesterase 1,Chapter X Diseases of the respiratory system,Emphysema,21795,167,1.20 [1.01-1.42],0.0419307936336038
TDP1,Tyrosyl-DNA phosphodiesterase 1,Chapter XI Diseases of the digestive system,Coeliac disease,23242,94,1.58 [1.34-1.86],3.1184628568648804e-08
TDP1,Tyrosyl-DNA phosphodiesterase 1,Chapter XI Diseases of the digestive system,Intestinal malabsorption,23262,114,1.48 [1.26-1.73],1.3218888955408651e-06
TDP1,Tyrosyl-DNA phosphodiesterase 1,Chapter XI Diseases of the digestive system,Irritable bowel syndrome,19207,513,0.87 [0.76-0.99],0.0393770961847668
TDP1,Tyrosyl-DNA phosphodiesterase 1,Chapter XI Diseases of the digestive system,Oral lichen ruber planus,24470,121,1.23 [1.02-1.49],0.0333445031497582
TDP1,Tyrosyl-DNA phosphodiesterase 1,Chapter XI Diseases of the digestive system,Other diseases of intestines,23039,4345,0.94 [0.90-0.98],0.0070362358686079
TDP1,Tyrosyl-DNA phosphodiesterase 1,Chapter XI Diseases of the digestive system,Other diseases of lip and oral mucosa,23507,176,1.26 [1.08-1.47],0.0027364243862779
TDP1,Tyrosyl-DNA phosphodiesterase 1,Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis and eczema,24422,350,1.14 [1.00-1.29],0.0421415714314469
TDP1,Tyrosyl-DNA phosphodiesterase 1,Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified erythematous conditions,24434,66,1.30 [1.02-1.65],0.0319642854927336
TDP1,Tyrosyl-DNA phosphodiesterase 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Hallux valgus (acquired),19028,312,0.82 [0.68-0.98],0.028065651566314
TDP1,Tyrosyl-DNA phosphodiesterase 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,19342,626,0.88 [0.78-0.99],0.0363563850774325
TDP1,Tyrosyl-DNA phosphodiesterase 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteoporosis,23755,594,1.11 [1.01-1.23],0.0364349939253944
TDP1,Tyrosyl-DNA phosphodiesterase 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other systemic involvement of connective tissue,24184,192,1.31 [1.13-1.51],0.00022561035294
TDP1,Tyrosyl-DNA phosphodiesterase 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sicca syndrome [Sjgren],24071,79,1.28 [1.01-1.61],0.0380449158412485
TDP1,Tyrosyl-DNA phosphodiesterase 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Systemic lupus erythematosus,24135,143,1.30 [1.10-1.54],0.0023728469463078
TDP1,Tyrosyl-DNA phosphodiesterase 1,Chapter XIV Diseases of the genitourinary system,Pain and other conditions associated with female genital organs and menstrual cycle,9938,70,0.56 [0.35-0.89],0.0135318096616561
