Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
DENND2B,DENN domain-containing protein 2B,Chapter I Certain infectious and parasitic diseases,Candidiasis,23745,261,0.74 [0.54-0.99],0.0443293605172681
DENND2B,DENN domain-containing protein 2B,Chapter I Certain infectious and parasitic diseases,Implicit fungal Sepsis,22122,148,0.59 [0.37-0.92],0.0200851515141141
DENND2B,DENN domain-containing protein 2B,Chapter I Certain infectious and parasitic diseases,Viral hepatitis,23816,43,1.55 [1.06-2.26],0.0229403999646636
DENND2B,DENN domain-containing protein 2B,Chapter II Neoplasms,Benign neoplasm: Caecum,23830,181,1.29 [1.03-1.61],0.0240441711499472
DENND2B,DENN domain-containing protein 2B,Chapter II Neoplasms,Leiomyoma of uterus,12603,340,1.24 [1.07-1.45],0.0054202753314713
DENND2B,DENN domain-containing protein 2B,"Chapter IV Endocrine, nutritional and metabolic diseases",Dementia in Alzheimer disease,23620,45,1.65 [1.21-2.24],0.0014635745056922
DENND2B,DENN domain-containing protein 2B,"Chapter IV Endocrine, nutritional and metabolic diseases",Other mental disorders due to brain damage and dysfunction and to physical disease,23606,31,1.69 [1.13-2.52],0.0105495974887516
DENND2B,DENN domain-containing protein 2B,Chapter IX Diseases of the circulatory system,"Atherosclerosis, excluding cerebral and coronary sclerosis",23236,94,1.41 [1.06-1.88],0.0188203403831241
DENND2B,DENN domain-containing protein 2B,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,22143,5225,0.94 [0.89-1.00],0.0353926258118185
DENND2B,DENN domain-containing protein 2B,Chapter IX Diseases of the circulatory system,Other peripheral vascular diseases,23444,302,1.20 [1.00-1.45],0.0492783560804952
DENND2B,DENN domain-containing protein 2B,Chapter IX Diseases of the circulatory system,Pulmonary embolism,23603,286,0.72 [0.54-0.97],0.0315993684203306
DENND2B,DENN domain-containing protein 2B,Chapter IX Diseases of the circulatory system,Venous thromboembolism,23686,449,0.77 [0.62-0.97],0.0241400905926037
DENND2B,DENN domain-containing protein 2B,Chapter VI Diseases of the nervous system,Alzheimer disease,23843,63,1.57 [1.19-2.09],0.0016520311596544
DENND2B,DENN domain-containing protein 2B,Chapter VI Diseases of the nervous system,Sleep apnoea,23635,442,1.23 [1.06-1.43],0.0067239908366195
DENND2B,DENN domain-containing protein 2B,Chapter VI Diseases of the nervous system,Unspecific neurodegenerative disorder,23843,64,1.56 [1.18-2.07],0.0019520715927826
DENND2B,DENN domain-containing protein 2B,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Retinal vascular occlusion,23227,29,1.73 [1.16-2.58],0.0074424203077206
DENND2B,DENN domain-containing protein 2B,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Visual disturbances,23652,268,0.64 [0.46-0.88],0.0056898398251734
DENND2B,DENN domain-containing protein 2B,Chapter VIII Diseases of the ear and mastoid process,Diseases of middle ear and mastoid,23734,122,0.55 [0.34-0.91],0.0209002771519438
DENND2B,DENN domain-containing protein 2B,Chapter XI Diseases of the digestive system,Dental caries,23123,227,1.25 [1.02-1.54],0.031215903833072
DENND2B,DENN domain-containing protein 2B,Chapter XI Diseases of the digestive system,Intestinal adhesions without obstruction,18240,63,1.42 [1.02-1.97],0.0380613279687923
DENND2B,DENN domain-containing protein 2B,Chapter XI Diseases of the digestive system,Other disorders of teeth and supporting structures,23042,146,1.29 [1.01-1.65],0.0387298396967182
DENND2B,DENN domain-containing protein 2B,Chapter XII Diseases of the skin and subcutaneous tissue,Diseases of the skin and subcutaneous tissue,22564,2216,0.92 [0.84-1.00],0.0485280521684663
DENND2B,DENN domain-containing protein 2B,Chapter XII Diseases of the skin and subcutaneous tissue,Disorders of skin appendages,23440,369,0.76 [0.59-0.97],0.0277485546541504
DENND2B,DENN domain-containing protein 2B,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gonarthrosis,19341,1131,0.87 [0.76-0.99],0.0318269402166541
DENND2B,DENN domain-containing protein 2B,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other crystal arthropathies,18235,25,1.78 [1.19-2.65],0.0047321914025138
DENND2B,DENN domain-containing protein 2B,Chapter XIV Diseases of the genitourinary system,Other disorders of male genital organs,9458,136,0.59 [0.36-0.96],0.0342573817942408
DENND2B,DENN domain-containing protein 2B,Chapter XIV Diseases of the genitourinary system,Polyp of the female genital tract,9953,356,1.23 [1.05-1.43],0.0091873509509027
