Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
GUK1,Guanylate kinase,Chapter IX Diseases of the circulatory system,Abdominal aortic aneurysm (AAA),18250,227,1.60 [1.29-1.99],1.689627500283926e-05
GUK1,Guanylate kinase,Chapter IX Diseases of the circulatory system,Aortic aneurysm,18337,314,1.51 [1.25-1.84],2.828453322770386e-05
GUK1,Guanylate kinase,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Deforming dorsopathies,16574,463,1.47 [1.24-1.75],7.602267026583722e-06
