Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
GP1BA,Platelet glycoprotein Ib alpha chain,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,22740,1441,1.40 [1.22-1.61],1.5233469544762254e-06
GP1BA,Platelet glycoprotein Ib alpha chain,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other diseases of blood and blood-forming organs,22473,74,4.26 [2.55-7.11],3.0695560767169656e-08
GP1BA,Platelet glycoprotein Ib alpha chain,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,"Thrombocytopenia, unspecified",22862,291,0.45 [0.32-0.62],1.348908731351816e-06
GP1BA,Platelet glycoprotein Ib alpha chain,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,12056,209,2.88 [2.09-3.97],1.1031605433653107e-10
GP1BA,Platelet glycoprotein Ib alpha chain,Chapter IX Diseases of the circulatory system,Other arterial embolism and thrombosis,21485,137,2.40 [1.58-3.65],4.074985946194089e-05
GP1BA,Platelet glycoprotein Ib alpha chain,Chapter X Diseases of the respiratory system,Influenza and pneumonia,22849,2588,1.26 [1.14-1.40],1.3577828212844335e-05
GP1BA,Platelet glycoprotein Ib alpha chain,Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",22559,2298,1.26 [1.13-1.41],2.9813432522864178e-05
GP1BA,Platelet glycoprotein Ib alpha chain,Chapter XI Diseases of the digestive system,Cholelithiasis,21912,1050,1.44 [1.23-1.70],9.758646385377242e-06
GP1BA,Platelet glycoprotein Ib alpha chain,Chapter XI Diseases of the digestive system,"Disorders of gallbladder, biliary tract and pancreas",22388,1526,1.42 [1.24-1.63],3.1923823267562094e-07
GP1BA,Platelet glycoprotein Ib alpha chain,Chapter XIV Diseases of the genitourinary system,Acute renal failure,21576,2254,1.31 [1.17-1.46],2.8537297058396942e-06
GP1BA,Platelet glycoprotein Ib alpha chain,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,21662,2340,1.51 [1.36-1.69],5.827037401149203e-14
GP1BA,Platelet glycoprotein Ib alpha chain,Chapter XIV Diseases of the genitourinary system,Chronic nephritic syndrome,22865,133,2.82 [1.89-4.22],4.4520128424448297e-07
GP1BA,Platelet glycoprotein Ib alpha chain,Chapter XIV Diseases of the genitourinary system,Dialysis,19420,98,4.12 [2.65-6.39],2.8056473298557456e-10
GP1BA,Platelet glycoprotein Ib alpha chain,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,22808,3762,1.31 [1.21-1.43],5.628088779323649e-10
