Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,ACAN,Aggrecan core protein,14265,433,2.38 [1.74-3.27],7.918180779481224e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,12226,372,2.91 [2.31-3.68],2.2462418897397445e-19
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,AMBP,Protein AMBP,14494,438,2.85 [1.90-4.28],4.297708315446755e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,ANGPT2,Angiopoietin-2,14517,440,1.71 [1.39-2.12],7.050229322455227e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,ART3,Ecto-ADP-ribosyltransferase 3,14474,440,0.51 [0.40-0.64],8.07036312126904e-09
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,BCAT1,"Branched-chain-amino-acid aminotransferase, cytosolic",12622,385,2.29 [1.78-2.94],8.613771284126526e-11
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,BRK1,Protein BRICK1,14105,426,2.76 [2.32-3.28],1.8848158167687057e-30
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,CAPG,Macrophage-capping protein,14287,429,1.54 [1.34-1.77],1.5796277234633424e-09
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,CCL7,C-C motif chemokine 7,14362,435,1.74 [1.56-1.93],1.4679746524120905e-23
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,CCN3,CCN family member 3,14550,442,3.21 [2.61-3.96],4.725154397050611e-28
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,CD276,CD276 antigen,14388,438,2.30 [1.81-2.93],1.381341023465087e-11
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,CD38,ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1,14323,432,0.59 [0.46-0.74],9.6110986058229e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,CD4,T-cell surface glycoprotein CD4,14339,435,1.67 [1.34-2.08],4.161297805565279e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,CD83,CD83 antigen,14362,435,1.73 [1.36-2.20],6.225417954030839e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,CDCP1,CUB domain-containing protein 1,14268,434,2.61 [2.28-2.99],6.572030195267268e-44
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,CLEC5A,C-type lectin domain family 5 member A,14349,436,3.71 [2.89-4.76],1.0633193207068076e-24
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,COL18A1,Collagen alpha-1(XVIII) chain,14468,439,2.43 [1.71-3.46],8.856241868254878e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,COL24A1,Collagen alpha-1(XXIV) chain,12547,385,1.63 [1.35-1.97],2.562760661250036e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,COL5A1,Collagen alpha-1(V) chain,12339,367,1.69 [1.35-2.11],5.024716437700051e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,COL6A3,Collagen alpha-3(VI) chain,14577,443,2.43 [1.99-2.97],2.366933044775494e-18
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,COL9A1,Collagen alpha-1(IX) chain,14362,435,3.98 [3.42-4.62],3.3314650167690383e-72
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,COLEC12,Collectin-12,14388,438,2.05 [1.52-2.76],2.9469924280088e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,COMP,Cartilage oligomeric matrix protein,14255,429,2.31 [1.79-2.98],1.1007053529263787e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,CRTAC1,Cartilage acidic protein 1,14577,443,2.78 [2.05-3.77],4.881906171771476e-11
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,CSTB,Cystatin-B,14206,428,2.13 [1.77-2.56],7.426075538150173e-16
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,CTSL,Cathepsin L1,14395,438,2.54 [1.84-3.52],1.7283690378929782e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,CXCL8,Interleukin-8,14300,435,1.30 [1.18-1.44],2.747585244241544e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,DLK1,Protein delta homolog 1,14577,443,0.70 [0.60-0.82],6.177551177197495e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,DNER,Delta and Notch-like epidermal growth factor-related receptor,14368,439,0.43 [0.30-0.61],1.8671082782838088e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,EPHA2,Ephrin type-A receptor 2,13879,418,1.87 [1.46-2.39],5.688406350749516e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,FLRT2,Leucine-rich repeat transmembrane protein FLRT2,14268,434,1.96 [1.46-2.62],7.040915148689206e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,GPNMB,Transmembrane glycoprotein NMB,14002,424,3.67 [2.72-4.96],2.0471028187286728e-17
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,GSR,"Glutathione reductase, mitochondrial",12538,380,2.93 [1.92-4.49],7.373969731216226e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,HAVCR2,Hepatitis A virus cellular receptor 2,14397,435,1.80 [1.43-2.28],6.050149439357473e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,IFI30,Gamma-interferon-inducible lysosomal thiol reductase,12219,374,2.37 [1.88-2.98],1.8372987189584114e-13
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,IGFBP4,Insulin-like growth factor-binding protein 4,14204,431,1.53 [1.29-1.81],1.1293770254764668e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,KLK4,Kallikrein-4,14517,440,2.21 [1.98-2.47],4.070495630386757e-45
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,LGALS3,Galectin-3,14434,439,2.22 [1.69-2.92],1.2734618150129369e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,LILRB4,Leukocyte immunoglobulin-like receptor subfamily B member 4,14147,424,1.57 [1.30-1.89],3.104422808373276e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,LMNB1,Lamin-B1,12526,384,1.48 [1.30-1.69],9.397018926349232e-09
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,LMNB2,Lamin-B2,12582,380,2.20 [1.63-2.95],1.887827272466253e-07
