Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,AGR2,Anterior gradient protein 2 homolog,15729,216,1.31 [1.17-1.47],3.044864574747841e-06
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,ANXA10,Annexin A10,15862,217,1.36 [1.20-1.54],7.404350282198931e-07
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,C1QA,Complement C1q subcomponent subunit A,16296,228,3.21 [1.98-5.20],2.280112093570924e-06
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,CA9,Carbonic anhydrase 9,16365,227,1.75 [1.42-2.15],1.2462268725651958e-07
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,CHGA,Chromogranin-A,14208,193,2.21 [2.00-2.44],7.032732087598437e-54
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,EGFR,Epidermal growth factor receptor,16420,227,0.18 [0.09-0.36],1.1800835001224325e-06
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,GAST,Gastrin,14181,194,1.65 [1.53-1.78],4.846225652561588e-40
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,GDF15,Growth/differentiation factor 15,16420,227,2.01 [1.65-2.44],5.400584085184928e-12
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,LIPF,Gastric triacylglycerol lipase,13857,187,1.97 [1.64-2.37],5.901895845707414e-13
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,PGA4,Pepsin A-4,14211,193,2.44 [2.07-2.88],8.819379001602796e-26
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,REG3A,Regenerating islet-derived protein 3-alpha,16420,227,1.55 [1.33-1.82],5.0658047747058536e-08
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,SCT,Secretin,13824,189,0.32 [0.23-0.44],4.713722870647398e-12
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,TFRC,Transferrin receptor protein 1,16323,227,1.95 [1.46-2.61],7.334160981154011e-06
Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,VSIG2,V-set and immunoglobulin domain-containing protein 2,14145,193,2.76 [2.36-3.23],1.2660810394426862e-36
