Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,CA14,Carbonic anhydrase 14,16582,103,0.22 [0.14-0.35],7.298219902860495e-11
Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,CA6,Carbonic anhydrase 6,16414,101,0.45 [0.35-0.59],3.225189115049127e-09
Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,CCL7,C-C motif chemokine 7,16406,104,1.67 [1.37-2.03],2.512565340017768e-07
Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,CD302,CD302 antigen,16378,104,3.16 [2.03-4.93],3.860695098417814e-07
Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,COMP,Cartilage oligomeric matrix protein,16284,98,0.28 [0.16-0.47],2.218116409758144e-06
Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,CRTAC1,Cartilage acidic protein 1,16655,106,0.28 [0.17-0.46],4.801694292872741e-07
Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,HPGDS,Hematopoietic prostaglandin D synthase,16085,100,0.24 [0.15-0.39],4.588422284988959e-09
Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,IL15,Interleukin-15,16406,104,3.20 [2.10-4.88],6.028968945888063e-08
Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,IL1RN,Interleukin-1 receptor antagonist protein,16421,103,1.71 [1.36-2.15],5.32326805780401e-06
Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,ITGA11,Integrin alpha-11,16406,104,0.23 [0.14-0.36],9.64296602062875e-10
Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,ITGAM,Integrin alpha-M,16461,102,0.18 [0.10-0.32],4.935730156687874e-09
Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,ITGB2,Integrin beta-2,16346,104,0.22 [0.12-0.42],2.825816567713713e-06
Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,LEP,Leptin,16461,101,1.88 [1.51-2.34],2.0525257097470612e-08
Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,MXRA8,Matrix remodeling-associated protein 8,14268,84,0.16 [0.08-0.31],4.197618369741969e-08
Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,MYOC,Myocilin,16461,102,0.40 [0.28-0.59],2.852924548578168e-06
Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,NEFL,Neurofilament light polypeptide,16024,99,2.53 [1.93-3.31],1.3434432703722632e-11
Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,VSIG10,V-set and immunoglobulin domain-containing protein 10,14508,87,2.20 [1.61-3.01],7.360235020178297e-07
