Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,BRK1,Protein BRICK1,14073,394,1.79 [1.48-2.16],1.1145816725075003e-09
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,CHGA,Chromogranin-A,12589,349,1.25 [1.14-1.38],4.0248400394542825e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,CNTN1,Contactin-1,14533,399,0.51 [0.38-0.69],8.923900656449971e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,COL9A1,Collagen alpha-1(IX) chain,14325,398,2.30 [1.95-2.73],2.180691980921977e-22
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,DCN,Decorin,14089,387,2.41 [1.66-3.50],3.555180706747082e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,DPP10,Inactive dipeptidyl peptidase 10,14325,398,0.53 [0.41-0.69],1.807323825505164e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,DPP6,Dipeptidyl aminopeptidase-like protein 6,14286,395,0.54 [0.42-0.71],5.542462193117678e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,HAVCR2,Hepatitis A virus cellular receptor 2,14360,398,1.75 [1.37-2.23],6.850454189380368e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,KLK4,Kallikrein-4,14475,398,1.43 [1.25-1.63],7.528860163352036e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,NELL2,Protein kinase C-binding protein NELL2,14416,395,0.40 [0.29-0.55],8.780031021660179e-09
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,NRCAM,Neuronal cell adhesion molecule,14349,392,0.45 [0.33-0.63],2.6398780444678903e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,SPP1,Osteopontin,14515,398,1.54 [1.28-1.86],6.50242637927638e-06
