Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),CD99L2,CD99 antigen-like protein 2,14056,94,6.11 [3.25-11.47],1.8273566014736017e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),CDH15,Cadherin-15,14138,95,0.40 [0.27-0.57],8.837342675018835e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),CGA,Glycoprotein hormones alpha chain,14056,94,1.64 [1.36-1.99],2.796715213714367e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),COL9A1,Collagen alpha-1(IX) chain,14021,94,2.46 [1.80-3.36],1.750491702449653e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ENPP2,Ectonucleotide pyrophosphatase/phosphodiesterase family member 2,14228,94,3.15 [1.94-5.14],3.861204650043604e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),INSL3,Insulin-like 3,12286,84,0.65 [0.55-0.77],3.659677361291535e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),LEP,Leptin,14050,93,1.66 [1.33-2.07],7.258790397837625e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),LPL,Lipoprotein lipase,14050,93,2.52 [1.72-3.69],2.3234186866995555e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),MSTN,Growth/differentiation factor 8,13793,91,0.41 [0.30-0.58],2.16643365925245e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),OBP2B,Odorant-binding protein 2b,13881,92,0.59 [0.47-0.74],5.0891947327988735e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),PROK1,Prokineticin-1,14021,94,0.58 [0.46-0.74],8.332594351051042e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),PSPN,Persephin,14021,94,0.63 [0.55-0.73],6.704095759326973e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),PZP,Pregnancy zone protein,12332,85,2.00 [1.55-2.59],1.2468093133749357e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),SPINT3,Kunitz-type protease inhibitor 3,12245,83,0.83 [0.77-0.90],8.338220144947936e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),TEX101,Testis-expressed protein 101,11978,79,0.43 [0.31-0.61],1.9796530845052564e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),VSIG10,V-set and immunoglobulin domain-containing protein 10,12248,82,2.12 [1.52-2.95],9.710094411335227e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),WFIKKN1,"WAP, Kazal, immunoglobulin, Kunitz and NTR domain-containing protein 1",13877,92,0.36 [0.23-0.55],3.608253538257248e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),XG,Glycoprotein Xg,14163,93,2.77 [1.87-4.09],3.461099751112075e-07
